Feature_ID;Feature_Name;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Ethnicity;Feature_Type;Feature_Type_Code;Quad;
6017;Tinia Valles;17.83;-4.61;211.12;-4.45;-4.77;211.21;211.04;Planetocentric  +East  0 - 360;Italy;Vallis;VA;mc16;
6019;Tinjar Valles;400.58;37.54;124.27;39.09;35.26;126.11;120.98;Planetocentric  +East  0 - 360;Malaysia;Vallis;VA;mc07;
6021;Tinto Vallis;191.97;-3.97;111.5;-3.17;-5.38;111.53;110.61;Planetocentric  +East  0 - 360;Spain;Vallis;VA;mc22;
6028;Tisia Valles;384.05;-10.75;46.72;-9.57;-13.84;50.15;43.65;Planetocentric  +East  0 - 360;Ukraine;Vallis;VA;mc21;
6030;Tithoniae Catenae;562;-5.5;278.18;-4.94;-5.81;282.53;273.21;Planetocentric  +East  0 - 360;Latin;Catena;CA;mc18;
6031;Tithoniae Fossae;838;-4.32;276.96;-0.5;-7.53;283.63;270.43;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc18;
6032;Tithonium Chasma;802.78;-4.6;275.71;-3.68;-6.24;282.65;269.07;Planetocentric  +East  0 - 360;Latin;Chasma;CM;mc18;
6033;Tithonius Lacus;0;-4.94;275;-4.94;-4.94;275;275;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc18;
6038;Tiu Valles;1720;16.23;325.14;28.67;2.66;331.33;324.74;Planetocentric  +East  0 - 360;Great Britain;Vallis;VA;mc11;
14874;Tivat;3.62;-45.93;9.53;-45.9;-45.95;9.57;9.49;Planetocentric  +East  0 - 360;Montenegro;Crater;AA;mc27;
14768;Tivoli;32.8;-14.33;100.91;-14.06;-14.59;101.13;100.69;Planetocentric  +East  0 - 360;Grenada;Crater;AA;mc22;
6039;Tiwi;21.15;-27.56;335.24;-27.38;-27.74;335.45;335.04;Planetocentric  +East  0 - 360;Oman;Crater;AA;mc19;
6976;Toconao;17.16;-20.85;285.31;-20.71;-21;285.47;285.16;Planetocentric  +East  0 - 360;Chile;Crater;AA;mc18;
6045;Tokko;2.7;22.55;109.52;22.57;22.52;109.54;109.49;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
6047;Tokma;3.28;21.31;108.57;21.34;21.28;108.6;108.54;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
6051;Tolon;2.64;18.23;104.98;18.25;18.2;105;104.96;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
6054;Tomari;5.29;19.98;113.78;20.02;19.94;113.82;113.74;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
14166;Tombaugh;59.84;3.56;161.92;4.06;3.05;162.43;161.42;Planetocentric  +East  0 - 360;United States;Crater;AA;mc15;
6055;Tombe;5.99;-42.4;315.45;-42.35;-42.46;315.52;315.38;Planetocentric  +East  0 - 360;Sudan;Crater;AA;mc26;
6950;Tomini;7.77;16.26;125.88;16.33;16.2;125.95;125.81;Planetocentric  +East  0 - 360;Indonesia;Crater;AA;mc14;
6059;Tooting;27.86;23.21;207.76;23.44;22.97;208.02;207.51;Planetocentric  +East  0 - 360;England;Crater;AA;mc08;
6060;Torbay;6.33;17.87;114.08;17.93;17.82;114.14;114.02;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc14;
14521;Toro;41.4;17.04;71.82;17.38;16.69;72.18;71.45;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc13;
6066;Torso;15.3;-44.29;308.82;-44.16;-44.41;309;308.64;Planetocentric  +East  0 - 360;Sweden;Crater;AA;mc26;
6068;Torup;42.72;-27.89;97.81;-27.53;-28.25;98.22;97.4;Planetocentric  +East  0 - 360;Sweden;Crater;AA;mc22;
6073;Tractus Albus;0;29.71;280;29.71;29.71;280;280;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc10;
6074;Tractus Catena;910.57;27;257.21;34.36;19.71;260.13;255.95;Planetocentric  +East  0 - 360;Latin;Catena;CA;mc09;
6075;Tractus Fossae;403.06;25.89;258.72;29.29;22.49;260.67;256.63;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc09;
6078;Trebia Valles;179.8;32.08;150.12;33.63;30.6;151.5;148.58;Planetocentric  +East  0 - 360;Italy;Vallis;VA;mc07;
6083;Trinacria;0;-24.74;92;-24.74;-24.74;92;92;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc22;
6085;Trinidad;27.91;-23.38;109.05;-23.15;-23.62;109.31;108.8;Planetocentric  +East  0 - 360;Peru;Crater;AA;mc22;
14404;Triolet;12.14;-37.09;191.98;-36.99;-37.18;192.1;191.85;Planetocentric  +East  0 - 360;Mauritius;Crater;AA;mc24;
6088;Trivium Charontis;0;19.78;162;19.78;19.78;162;162;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc15;
6089;Troika;13.43;16.83;105.14;16.95;16.72;105.26;105.02;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
6094;Trouvelot;148.77;16.09;347.02;17.35;14.84;348.33;345.72;Planetocentric  +East  0 - 360;American;Crater;AA;mc11;
6095;Troy;9.59;23.17;307.38;23.26;23.09;307.47;307.3;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
6096;Trud;2.44;17.68;328.41;17.7;17.66;328.43;328.39;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc11;
6098;Trumpler;75.35;-61.43;209.29;-60.8;-62.07;210.63;207.97;Planetocentric  +East  0 - 360;American;Crater;AA;mc24;
6101;Tsau;6.61;49.49;121.06;49.55;49.44;121.14;120.97;Planetocentric  +East  0 - 360;Botswana;Crater;AA;mc07;
6111;Tsukuba;1.86;48.58;134;48.6;48.57;134.02;133.97;Planetocentric  +East  0 - 360;Japan;Crater;AA;mc07;
6121;Tuapi;4.48;16.98;104.34;17.02;16.94;104.38;104.3;Planetocentric  +East  0 - 360;Nicaragua;Crater;AA;mc14;
6124;Tugaske;30.89;-31.78;258.89;-31.52;-32.04;259.2;258.58;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc25;
6128;Tumul;8.68;14.71;104.61;14.78;14.63;104.69;104.53;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
6133;Tungla;16.61;-40.77;89.64;-40.63;-40.91;89.83;89.46;Planetocentric  +East  0 - 360;Nicaragua;Crater;AA;mc28;
6136;Tura;14.81;-26.63;338.02;-26.51;-26.76;338.17;337.89;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc19;
6138;Turbi;30.59;-40.62;308.55;-40.36;-40.88;308.89;308.21;Planetocentric  +East  0 - 360;Kenya;Crater;AA;mc26;
6143;Turma;6.68;17.31;108.11;17.36;17.25;108.17;108.05;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
6149;Tuscaloosa;59.66;-0.02;28.73;0.48;-0.53;29.24;28.23;Planetocentric  +East  0 - 360;United States;Crater;AA;mc20;
6152;Tuskegee;62.88;-2.8;323.91;-2.27;-3.33;324.45;323.39;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
6164;Tycho Brahe;105.27;-49.41;146.12;-48.75;-50.06;147.48;144.75;Planetocentric  +East  0 - 360;Denmark;Crater;AA;mc29;
6168;Tyndall;83.05;39.73;169.97;40.43;39.03;170.89;169.07;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc07;
6169;Tyras Vallis;99.13;8.33;309.85;8.67;7.81;310.28;309.6;Planetocentric  +East  0 - 360;Scythia;Vallis;VA;mc10;
6171;Tyrrhena Dorsa;779.4;-24.2;115.72;-19.4;-29.66;120.13;109.89;Planetocentric  +East  0 - 360;Latin;Dorsum;DO;mc22;
6172;Tyrrhena Fossae;305.55;-22.23;105.8;-20.04;-23.83;107.39;103.68;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc22;
6174;Tyrrhena Patera;12.64;-21.39;106.63;-21.28;-21.49;106.73;106.51;Planetocentric  +East  0 - 360;Latin;Patera;PE;mc22;
6175;Tyrrhena Terra;2470.14;-11.9;88.84;7.5;-33.36;108.7;72;Planetocentric  +East  0 - 360;Latin;Terra;TA;mc21;
7024;Tyrrhenus Labyrinthus;102.68;-16.18;101.12;-15.38;-16.99;101.69;100.58;Planetocentric  +East  0 - 360;Latin;Labyrinthus;LB;mc22;
14310;Tyrrhenus Mons;269.77;-21.63;105.88;-19.52;-23.48;108.29;103.46;Planetocentric  +East  0 - 360;Latin;Mons;MO;mc22;
15159;Tyuratam;0.3;-45.04;202.04;-45.04;-45.04;202.04;202.04;Planetocentric  +East  0 - 360;Kazakhstan;Crater;AA;mc24;
15532;Ubud;27;-10.63;341.68;-10.4;-10.9;341.9;341.5;Planetocentric  +East  0 - 360;Indonesia;Crater;AA;mc19;
6182;Uchronia;0;69.78;100;69.78;69.78;100;100;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc01;
6961;Udzha;42.87;81.92;77.35;82.29;81.56;79.94;74.76;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc01;
6203;Ultima Lingula;551.28;-76.32;142.56;-71.7;-80.91;157.37;130.54;Planetocentric  +East  0 - 360;Greek;Lingula;LN;mc30;
6204;Ultimi Scopuli;560.47;-77.88;179.04;-71.12;-81.54;220.91;147.31;Planetocentric  +East  0 - 360;Greek;Scopulus;SC;mc30;
6205;Ultimum Chasma;322.09;-81.1;151.37;-80.23;-82.92;167.92;133.07;Planetocentric  +East  0 - 360;Greek;Chasma;CM;mc30;
6206;Ulu;3.43;22.49;107.32;22.52;22.46;107.35;107.29;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
6209;Ulya;8.02;-17.9;111.68;-17.84;-17.97;111.75;111.61;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc22;
15017;Ulysses Colles;84.81;6.14;236.91;6.94;5.5;237.53;236.53;Planetocentric  +East  0 - 360;Greek;Collis;CO;mc09;
6210;Ulysses Fossae;849.94;9.95;236.93;17.48;3.18;243.53;233.63;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc09;
6211;Ulysses Patera;57.86;2.95;238.58;3.39;2.47;239.07;238.09;Planetocentric  +East  0 - 360;Greek;Patera;PE;mc09;
14311;Ulysses Tholus;102.47;2.96;238.5;3.83;2.12;239.33;237.65;Planetocentric  +East  0 - 360;Greek;Tholus;TH;mc09;
6212;Ulyxis Rupes;383.09;-68.78;160.02;-65.63;-71.93;161.07;157.08;Planetocentric  +East  0 - 360;Greek;Rupes;RU;mc30;
6216;Umatac;17.16;42.52;137.26;42.66;42.37;137.46;137.06;Planetocentric  +East  0 - 360;Guam;Crater;AA;mc07;
6218;Umbra;0;49.67;70;49.67;49.67;70;70;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc06;
6235;Uranius Dorsum;542.08;23.79;284.96;27.89;21.15;286.91;281.18;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc10;
6236;Uranius Fossae;394.11;25.29;269.87;28.6;21.98;271.41;268.31;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc09;
14312;Uranius Mons;265.17;26.9;267.85;29.06;24.59;270.08;265.46;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc09;
6237;Uranius Patera;114;26.32;267.2;27.11;25.49;268.16;266.2;Planetocentric  +East  0 - 360;Greek;Patera;PE;mc09;
6238;Uranius Tholus;61.39;26.25;262.43;26.76;25.74;263.01;261.88;Planetocentric  +East  0 - 360;Greek;Tholus;TH;mc09;
6243;Urk;2.89;23.11;111.42;23.13;23.08;111.45;111.39;Planetocentric  +East  0 - 360;Netherlands (Dutch);Crater;AA;mc14;
15703;Usiku Cavus;42;-11.2;263.7;-10.9;-11.5;264.1;263.4;Planetocentric  +East  0 - 360;Swahili;Cavus;CB;mc17;
6255;Utan;4.73;24.24;113.81;24.28;24.2;113.85;113.76;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
6259;Utopia;0;49.67;110;49.67;49.67;110;110;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc06;
6260;Utopia Planitia;3560.45;46.74;117.52;73.17;12.92;164.89;71.86;Planetocentric  +East  0 - 360;Latin;Planitia;PL;mc06;
6261;Utopia Rupes;2492.68;43.53;86.03;63.12;22.15;104.78;67.31;Planetocentric  +East  0 - 360;Latin;Rupes;RU;mc06;
6266;Uzboi Vallis;353.53;-29.46;323.02;-27.05;-31.75;324.92;322.58;Planetocentric  +East  0 - 360;Russia;Vallis;VA;mc19;
14208;Uzer;9.24;-1.22;358.25;-1.14;-1.3;358.33;358.18;Planetocentric  +East  0 - 360;France;Crater;AA;mc19;
6268;Vaals;10.85;-3.96;327.03;-3.87;-4.05;327.12;326.93;Planetocentric  +East  0 - 360;Netherlands (Dutch);Crater;AA;mc19;
14767;Vaduz;2;38.24;15.79;38.25;38.22;15.81;15.77;Planetocentric  +East  0 - 360;Liechtenstein;Crater;AA;mc05;
6283;Valga;15.7;-44.32;323.36;-44.19;-44.45;323.55;323.18;Planetocentric  +East  0 - 360;Estonia;Crater;AA;mc26;
6288;Valles Marineris;3761.28;-14.01;301.41;-2.78;-18.33;331.15;267.6;Planetocentric  +East  0 - 360;Latin;Vallis;VA;mc18;
6302;Valverde;34.92;20.1;304.24;20.39;19.8;304.56;303.93;Planetocentric  +East  0 - 360;Dominican Republic;Crater;AA;mc10;
6324;Varus Valles;90.12;-8.57;204.01;-7.89;-9.32;204.43;203.48;Planetocentric  +East  0 - 360;France;Vallis;VA;mc16;
6333;Vastitas Borealis;2002.91;87.73;32.53;82.08;48.25;360;0;Planetocentric  +East  0 - 360;Latin;"Vastitas; vastitates";VS;mc01;
6464;Vato;17.24;-43.61;306.31;-43.46;-43.75;306.52;306.12;Planetocentric  +East  0 - 360;Sweden;Crater;AA;mc26;
6335;Vaux;5.99;17.96;327.21;18.01;17.91;327.27;327.16;Planetocentric  +East  0 - 360;France;Crater;AA;mc11;
6340;Vedra Valles;118;19.12;304.52;19.59;19.06;305.18;303.53;Planetocentric  +East  0 - 360;Great Britain;Vallis;VA;mc10;
6353;Verde Vallis;133;-0.5;29.88;0.25;-1.39;30.33;29.22;Planetocentric  +East  0 - 360;United States;Vallis;VA;mc20;
6356;Verlaine;38.84;-9.22;64.12;-8.9;-9.55;64.45;63.78;Planetocentric  +East  0 - 360;France;Crater;AA;mc21;
14269;Vernal;55.51;5.9;355.55;6.37;5.43;356.03;355.09;Planetocentric  +East  0 - 360;United States;Crater;AA;mc11;
6364;Very;114.81;-49.17;182.97;-48.2;-50.14;184.46;181.5;Planetocentric  +East  0 - 360;American;Crater;AA;mc24;
6375;Viana;29.03;19.18;104.81;19.43;18.94;105.07;104.55;Planetocentric  +East  0 - 360;Brazil;Crater;AA;mc14;
6378;Vichada Valles;438.31;-19.87;88.13;-16.26;-23.6;91.06;84.61;Planetocentric  +East  0 - 360;Colombia;Vallis;VA;mc21;
14522;Victoria;0.88;-2.05;354.5;-2.04;-2.06;354.51;354.49;Planetocentric  +East  0 - 360;Republic of Seychelles;Crater;AA;mc19;
6386;Vik;22.32;-36.09;296.06;-35.9;-36.27;296.3;295.83;Planetocentric  +East  0 - 360;Iceland;Crater;AA;mc25;
6389;Vils;6.68;39.04;348.32;39.09;38.98;348.39;348.25;Planetocentric  +East  0 - 360;Austria;Crater;AA;mc04;
6394;Vinogradov;209.66;-19.83;322.26;-18.06;-21.6;324.14;320.38;Planetocentric  +East  0 - 360;Soviet;Crater;AA;mc19;
6395;Vinogradsky;66.26;-56.13;143.85;-55.57;-56.69;144.86;142.85;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc29;
6405;Virrat;50.67;-30.73;257.12;-30.3;-31.16;257.63;256.63;Planetocentric  +East  0 - 360;Finland;Crater;AA;mc25;
6410;Vishniac;80.47;-76.52;84.12;-75.84;-77.2;87.05;81.19;Planetocentric  +East  0 - 360;American;Crater;AA;mc30;
6411;Vistula Valles;193;13.41;308.03;14.66;12.3;309.46;306.5;Planetocentric  +East  0 - 360;Poland;Vallis;VA;mc10;
6417;Vivero;27.13;48.97;118.83;49.2;48.74;119.18;118.49;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc06;
6424;Voeykov;75.45;-32.11;283.86;-31.48;-32.75;284.61;283.11;Planetocentric  +East  0 - 360;Soviet;Crater;AA;mc25;
6426;Vogel;120.69;-36.77;346.72;-35.78;-37.77;347.8;345.63;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc26;
6427;Volgograd;1.59;48.1;135.03;48.11;48.09;135.05;135.01;Planetocentric  +East  0 - 360;Soviet;Crater;AA;mc07;
6435;Vol sk;8.46;23;308.76;23.07;22.93;308.84;308.68;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc10;
6441;Von Karman;90.29;-64.27;301.3;-63.51;-65.03;303.07;299.55;Planetocentric  +East  0 - 360;American;Crater;AA;mc26;
6448;Voo;2.13;-26.94;340.01;-26.92;-26.96;340.03;339.99;Planetocentric  +East  0 - 360;Kenya;Crater;AA;mc19;
6454;Voza;2.71;23.34;306.47;23.37;23.32;306.5;306.45;Planetocentric  +East  0 - 360;Polynesia;Crater;AA;mc10;
6456;Vulcani Pelagus;0;-34.68;345;-34.68;-34.68;345;345;Planetocentric  +East  0 - 360;Roman;Albedo Feature;AL;mc26;
6468;Wabash;40.71;21.36;326.36;21.7;21.02;326.73;325.99;Planetocentric  +East  0 - 360;United States;Crater;AA;mc11;
15126;Wafra;30.19;4.25;148.54;4.5;3.99;148.79;148.29;Planetocentric  +East  0 - 360;Kuwait;Crater;AA;mc15;
6471;Wahoo;63.07;23.23;326.32;23.77;22.7;326.9;325.75;Planetocentric  +East  0 - 360;United States;Crater;AA;mc11;
14745;Waikato Vallis;228.03;-33.33;113.78;-31.42;-35.23;114.72;112.95;Planetocentric  +East  0 - 360;New Zealand;Vallis;VA;mc28;
6472;Wajir;11.85;-27.02;105.54;-26.92;-27.12;105.66;105.43;Planetocentric  +East  0 - 360;Kenya;Crater;AA;mc22;
6478;Wallace;170.78;-52.48;110.9;-51.04;-53.92;113.27;108.54;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc28;
6476;Walla Walla Vallis;22.99;-9.88;305.54;-9.71;-10.04;305.6;305.52;Planetocentric  +East  0 - 360;United States;Vallis;VA;mc18;
6480;Wallops;1.84;46.59;132.72;46.61;46.57;132.74;132.7;Planetocentric  +East  0 - 360;American;Crater;AA;mc07;
6481;Wallula;12.13;-9.92;305.6;-9.82;-10.02;305.71;305.5;Planetocentric  +East  0 - 360;United States;Crater;AA;mc18;
6490;Warra;10.12;20.75;322.37;20.83;20.66;322.46;322.28;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc11;
6491;Warrego Valles;205.08;-41.84;267.85;-40.47;-43.06;270.2;265.6;Planetocentric  +East  0 - 360;Australia;Vallis;VA;mc25;
6493;Waspam;41.6;20.45;303.37;20.8;20.1;303.75;303;Planetocentric  +East  0 - 360;Nicaragua;Crater;AA;mc10;
6494;Wassamu;16.3;25.57;306.79;25.71;25.44;306.95;306.65;Planetocentric  +East  0 - 360;Japan;Crater;AA;mc10;
6499;Wau;6.79;-44.86;317.39;-44.81;-44.92;317.47;317.31;Planetocentric  +East  0 - 360;New Guinea;Crater;AA;mc26;
6506;Weert;9.49;19.71;308.31;19.79;19.63;308.39;308.22;Planetocentric  +East  0 - 360;Netherlands (Dutch);Crater;AA;mc10;
6508;Wegener;68.51;-64.3;355.93;-63.72;-64.88;357.28;354.62;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc26;
6512;Weinbaum;82.01;-65.53;114.57;-64.84;-66.22;116.24;112.9;Planetocentric  +East  0 - 360;American;Crater;AA;mc30;
6516;Wells;98.28;-59.94;122.4;-59.11;-60.77;124.06;120.75;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc29;
6521;Wer;3.21;45.67;353.81;45.7;45.65;353.85;353.77;Planetocentric  +East  0 - 360;India;Crater;AA;mc04;
6539;Wicklow;21.5;-2.01;319.47;-1.83;-2.2;319.66;319.29;Planetocentric  +East  0 - 360;Ireland;Crater;AA;mc19;
6543;Wien;115.14;-10.57;139.75;-9.6;-11.54;140.74;138.76;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc23;
6552;Williams;123.2;-18.39;195.86;-17.35;-19.43;196.96;194.77;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc16;
6554;Wilmington;1.35;21.6;312.53;21.62;21.59;312.54;312.51;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
14441;Wiltz;1.26;15.54;159.21;15.55;15.53;159.22;159.2;Planetocentric  +East  0 - 360;Luxembourg;Crater;AA;mc15;
6557;Windfall;17.55;-2.09;316.67;-1.94;-2.23;316.82;316.53;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc19;
6559;Wink;10.16;-6.51;318.66;-6.43;-6.6;318.74;318.57;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
7010;Winslow;1.08;-3.74;59.16;-3.73;-3.75;59.16;59.15;Planetocentric  +East  0 - 360;United States;Crater;AA;mc21;
6564;Wirtz;120.26;-48.24;334.14;-47.22;-49.25;335.65;332.6;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc26;
6565;Wislicenus;140.15;-18.17;11.39;-16.98;-19.35;12.63;10.14;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc20;
6467;W  Mareotis Tholus;13.19;35.56;272.04;35.67;35.45;272.15;271.91;Planetocentric  +East  0 - 360;Greek;Tholus;TH;mc03;
14209;Woking;9.53;5.12;82.99;5.2;5.04;83.07;82.91;Planetocentric  +East  0 - 360;England;Crater;AA;mc13;
6575;Woolgar;15.31;34.66;274.55;34.79;34.53;274.71;274.4;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc03;
6576;Woomera;2.26;48.07;132.62;48.09;48.05;132.65;132.59;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc07;
6577;Worcester;24.05;26.61;309.63;26.82;26.41;309.86;309.4;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
6582;Wright;113.78;-58.51;208.99;-57.55;-59.47;210.83;207.16;Planetocentric  +East  0 - 360;American;Crater;AA;mc24;
6586;Wukari;38.21;-31.81;257.2;-31.48;-32.13;257.58;256.82;Planetocentric  +East  0 - 360;Nigeria;Crater;AA;mc25;
14270;Wynn Williams;66.31;-55.1;60.21;-54.54;-55.66;61.19;59.24;Planetocentric  +East  0 - 360;England;Crater;AA;mc28;
14210;Xainza;23.96;0.78;356.06;0.98;0.57;356.27;355.87;Planetocentric  +East  0 - 360;China;Crater;AA;mc11;
6596;Xanthe;0;9.88;310;9.88;9.88;310;310;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc10;
14161;Xanthe Chaos;34.37;11.87;317.78;12.17;11.59;318.02;317.61;Planetocentric  +East  0 - 360;Greek;Chaos;CH;mc11;
6597;Xanthe Dorsa;0;35.9;325.96;49.72;12.07;349.3;308.89;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc04;
6598;Xanthe Montes;499.32;18.13;305.08;22.06;14.67;307.69;301.84;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc10;
6599;Xanthe Scopulus;59.48;19.38;307.49;19.77;18.99;307.78;307.48;Planetocentric  +East  0 - 360;Latin;Scopulus;SC;mc10;
6600;Xanthe Terra;1867.65;1.6;311.95;17.27;-14.11;324.94;298.47;Planetocentric  +East  0 - 360;Greek;Terra;TA;mc10;
6619;Xui;3.15;15.09;112.63;15.11;15.06;112.65;112.6;Planetocentric  +East  0 - 360;Brazil;Crater;AA;mc14;
6625;Yakima;12.53;43.03;356.85;43.14;42.93;356.99;356.7;Planetocentric  +East  0 - 360;United States;Crater;AA;mc04;
6628;Yala;19.65;17.37;321.42;17.53;17.2;321.6;321.25;Planetocentric  +East  0 - 360;Thailand;Crater;AA;mc11;
6629;Yalata;4.74;21.81;106.17;21.85;21.77;106.21;106.12;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc14;
14211;Yalgoo;17.38;4.93;84.23;5.08;4.79;84.38;84.08;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc13;
6639;Yaonis Regio;0;-39.67;40;-39.67;-39.67;40;40;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc27;
6640;Yar;6.18;22.27;320.85;22.32;22.22;320.91;320.8;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc11;
14625;Yaren;9.19;-43.88;222.55;-43.8;-43.96;222.66;222.45;Planetocentric  +East  0 - 360;Nauru;Crater;AA;mc24;
6644;Yat;7.46;18.13;330.97;18.19;18.07;331.04;330.91;Planetocentric  +East  0 - 360;Niger;Crater;AA;mc11;
6649;Yebra;4.85;20.79;105.69;20.83;20.75;105.73;105.64;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc14;
6650;Yegros;13.98;-22.3;336.34;-22.18;-22.42;336.46;336.21;Planetocentric  +East  0 - 360;Paraguay;Crater;AA;mc19;
15032;Yellowknife;0.12;-4.58;137.44;-4.58;-4.58;137.44;137.44;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc23;
6671;Yorktown;8.01;22.88;311.35;22.95;22.81;311.42;311.28;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
6672;Yoro;9.61;22.8;331.96;22.88;22.72;332.05;331.87;Planetocentric  +East  0 - 360;Honduras;Crater;AA;mc11;
6681;Yungay;19.69;-43.87;315.25;-43.7;-44.03;315.48;315.02;Planetocentric  +East  0 - 360;Peru;Crater;AA;mc26;
