id,pdes,name,name_ru,diameter,q,per,class,horizons,begin_time,end_time
a0000909,909,Ulla,Улла,116.44,3.224529642,2437.027346,OMB,DES=+2000909,1998-05-01-17-50-10,2000-01-01-00-00-00
a0000410,410,Chloris,Хлорида,116.245,2.063934893,1642.370881,MBA,DES=+2000410,1998-11-16-09-46-29,2000-01-01-00-00-00
a0000063,63,Ausonia,Аузониа,116.044,2.091437606,1354.172217,MBA,DES=+2000063,1999-01-27-10-58-00,2000-01-01-00-00-00
a0000090,90,Antiope,Антиопа,115.974,2.626754657,2041.918404,MBA,DES=+2000090,1998-08-08-12-29-23,2000-01-01-00-00-00
a0000181,181,Eucharis,Эвхарида,115.383,2.48090934,2018.32791,MBA,DES=+2000181,1998-08-14-10-01-58,2000-01-01-00-00-00
a0000036,36,Atalante,Аталанта,115.204,1.909300761,1662.817861,MBA,DES=+2000036,1998-11-11-07-05-35,2000-01-01-00-00-00
a0000012,12,Victoria,Виктория,115.087,1.820365279,1302.679692,MBA,DES=+2000012,1999-02-09-07-55-18,2000-01-01-00-00-00
a0000505,505,Cava,Кава,115,2.023786188,1605.346161,MBA,DES=+2000505,1998-11-25-15-55-23,2000-01-01-00-00-00
a0000276,276,Adelheid,Аделаида,114.723,2.906819846,2009.774907,MBA,DES=+2000276,1998-08-16-13-21-03,2000-01-01-00-00-00
bK06BS4R,500027,500027,500027,114.7,42.10763649,105496.9302,TNO,DES=+3569038,1990-01-01-00-00-00,2000-01-01-00-00-00
a0001143,1143,Odysseus,Одиссей,114.624,4.777080742,4391.349448,GRK,DES=+2001143,1996-12-29-03-54-13,2000-01-01-00-00-00
bK03Q90Y,500017,500017,500017,113.8,40.76212937,102468.7373,TNO,DES=+3160777,1990-01-01-00-00-00,2000-01-01-00-00-00
a0000751,751,Faina,Фаина,113.699,2.161329092,1487.788401,MBA,DES=+2000751,1998-12-25-01-16-11,2000-01-01-00-00-00
a0002241,2241,Alcathous,Алкафой,113.682,4.831606923,4306.045,TJN,DES=+2002241,1997-01-19-11-43-49,2000-01-01-00-00-00
a0000129,129,Antigone,Антигона,113,2.260348003,1774.601243,MBA,DES=+2000129,1998-10-14-08-23-34,2000-01-01-00-00-00
a0000206,206,Hersilia,Герсилия,113,2.636476055,1657.680852,MBA,DES=+2000206,1998-11-12-13-54-54,2000-01-01-00-00-00
a0000712,712,Boliviana,Боливиана,112.818,2.092962904,1508.760674,MBA,DES=+2000712,1998-12-19-19-26-10,2000-01-01-00-00-00
bK10W09G,500035,500035,500035,112.7,18.74676259,140933.0426,TNO,DES=+3554395,1990-01-01-00-00-00,2000-01-01-00-00-00
a0000545,545,Messalina,Мессалина,112.631,2.65962271,2093.789756,OMB,DES=+2000545,1998-07-26-13-15-42,2000-01-01-00-00-00
a0000057,57,Mnemosyne,Мнемозина,112.59,2.793651483,2043.215952,MBA,DES=+2000057,1998-08-08-04-42-16,2000-01-01-00-00-00
a0000046,46,Hestia,Гестия,112.414,2.091347227,1466.202264,MBA,DES=+2000046,1998-12-30-10-47-12,2000-01-01-00-00-00
a0000105,105,Artemis,Артемида,112.326,1.952835466,1335.970357,MBA,DES=+2000105,1999-02-01-00-10-40,2000-01-01-00-00-00
a0000659,659,Nestor,Нестор,112.32,4.55805305,4288.951667,GRK,DES=+2000659,1997-01-23-18-17-25,2000-01-01-00-00-00
a0003793,3793,Leonteus,Леонтей,112.046,4.752343359,4352.199623,GRK,DES=+2003793,1997-01-07-22-48-10,2000-01-01-00-00-00
a0000517,517,Edith,Эдит,111.89,2.59905786,2055.936142,MBA,DES=+2000517,1998-08-05-00-23-00,2000-01-01-00-00-00
a0003063,3063,Makhaon,Махаон,111.655,4.906668604,4344.880834,GRK,DES=+2003063,1997-01-09-18-42-55,2000-01-01-00-00-00
a0000230,230,Athamantis,Афаманта,111.332,2.235592042,1343.055514,MBA,DES=+2000230,1999-01-30-05-40-00,2000-01-01-00-00-00
a0000788,788,Hohensteina,Гогенштейна,111.295,2.706950759,2017.706136,MBA,DES=+2000788,1998-08-14-13-45-48,2000-01-01-00-00-00
a0000040,40,Harmonia,Гармония,111.251,2.160637577,1246.942831,MBA,DES=+2000040,1999-02-23-06-20-34,2000-01-01-00-00-00
a0000042,42,Isis,Изида,110.997,1.897635441,1393.598983,MBA,DES=+2000042,1999-01-17-14-24-21,2000-01-01-00-00-00
a0000083,83,Beatrix,Беатрис,110.503,2.234034244,1385.573603,MBA,DES=+2000083,1999-01-19-14-33-30,2000-01-01-00-00-00
a0000602,602,Marianna,Марианна,110.444,2.31378985,1979.303405,MBA,DES=+2000602,1998-08-24-04-10-47,2000-01-01-00-00-00
a0310071,310071,310071,310071,110.06,13.03062378,60426.06317,TNO,DES=+2310071,1990-01-01-00-00-00,2000-01-01-00-00-00
a0000086,86,Semele,Семела,109.929,2.439151219,2000.053931,MBA,DES=+2000086,1998-08-18-23-40-36,2000-01-01-00-00-00
a0000140,140,Siwa,Жива,109.79,2.148689325,1651.139865,MBA,DES=+2000140,1998-11-14-05-09-39,2000-01-01-00-00-00
a0000895,895,Helio,Гелио,109.568,2.737229302,2092.654384,OMB,DES=+2000895,1998-07-26-20-04-26,2000-01-01-00-00-00
a0000266,266,Aline,Алина,109.494,2.375190423,1718.026341,MBA,DES=+2000266,1998-10-28-11-50-32,2000-01-01-00-00-00
a0000405,405,Thia,Тейя,108.894,1.95841947,1518.487072,MBA,DES=+2000405,1998-12-17-09-04-40,2000-01-01-00-00-00
a0001583,1583,Antilochus,Антилох,108.842,4.864976538,4247.014329,GRK,DES=+2001583,1997-02-03-05-54-52,2000-01-01-00-00-00
a0000037,37,Fides,Фидес,108.35,2.178284741,1568.799703,MBA,DES=+2000037,1998-12-04-19-12-07,2000-01-01-00-00-00
a0000786,786,Bredichina,Бредихина,108.309,2.668117066,2068.351333,MBA,DES=+2000786,1998-08-01-21-53-32,2000-01-01-00-00-00
a0000134,134,Sophrosyne,Софросина,108,2.264013186,1498.504931,MBA,DES=+2000134,1998-12-22-08-58-14,2000-01-01-00-00-00
a0000663,663,Gerlinde,Герлинда,107.795,2.621714968,1963.337615,MBA,DES=+2000663,1998-08-28-03-58-28,2000-01-01-00-00-00
a0000023,23,Thalia,Талия,107.53,2.008690054,1554.039208,MBA,DES=+2000023,1998-12-08-11-45-54,2000-01-01-00-00-00
a0000521,521,Brixia,Бриксия,107.227,1.968765944,1657.138914,MBA,DES=+2000521,1998-11-12-17-10-00,2000-01-01-00-00-00
a0000176,176,Iduna,Идуна,106.976,2.638372271,2072.306901,MBA,DES=+2000176,1998-07-31-22-09-31,2000-01-01-00-00-00
a0000062,62,Erato,Эрато,106.921,2.609529419,2027.901246,MBA,DES=+2000062,1998-08-12-00-35-34,2000-01-01-00-00-00
a0000005,5,Astraea,Астрея,106.699,2.08232405,1508.600458,MBA,DES=+2000005,1998-12-19-20-23-51,2000-01-01-00-00-00
a0000058,58,Concordia,Конкордия,106.517,2.584560092,1620.549688,MBA,DES=+2000058,1998-11-21-20-42-07,2000-01-01-00-00-00
a0000506,506,Marion,Марион,105.94,2.591657054,1936.303434,MBA,DES=+2000506,1998-09-03-22-10-46,2000-01-01-00-00-00
a0000229,229,Adelinda,Аделинда,105.912,2.944609442,2310.80335,OMB,DES=+2000229,1998-06-02-07-10-48,2000-01-01-00-00-00
a0001269,1269,Rollandia,Ролландия,104.893,3.513640344,2815.655111,OMB,DES=+2001269,1998-01-27-02-04-10,2000-01-01-00-00-00
a0000739,739,Mandeville,Мандевиль,104.517,2.342806821,1653.623025,MBA,DES=+2000739,1998-11-13-14-15-43,2000-01-01-00-00-00
bJ99O04J,500002,500002,500002,103.95,37.20017072,85920.71637,TNO,DES=+3031899,1990-01-01-00-00-00,2000-01-01-00-00-00
a0000748,748,Simeisa,Симеиза,103.725,3.204151909,2862.301165,OMB,DES=+2000748,1998-01-15-10-11-35,2000-01-01-00-00-00
a0000091,91,Aegina,Эгина,103.402,2.318282613,1524.429029,MBA,DES=+2000091,1998-12-15-21-25-33,2000-01-01-00-00-00
a0000035,35,Leukothea,Левкофея,103.055,2.318644665,1892.307675,MBA,DES=+2000035,1998-09-14-22-09-15,2000-01-01-00-00-00
a0000275,275,Sapientia,Сапиенция,103,2.315671305,1683.643705,MBA,DES=+2000275,1998-11-06-02-08-16,2000-01-01-00-00-00
a0000424,424,Gratia,Грация,102.565,2.477611836,1689.91057,MBA,DES=+2000424,1998-11-04-12-32-12,2000-01-01-00-00-00
a0000814,814,Tauris,Таврида,102.229,2.184658658,2045.343421,MBA,DES=+2000814,1998-08-07-15-56-23,2000-01-01-00-00-00
a0000431,431,Nephele,Нефела,101.9,2.605659903,2032.063089,MBA,DES=+2000431,1998-08-10-23-37-18,2000-01-01-00-00-00
a0000260,260,Huberta,Губерта,101.539,3.065701898,2344.764528,OMB,DES=+2000260,1998-05-24-19-24-47,2000-01-01-00-00-00
a0000522,522,Helga,Хельга,101.22,3.311636327,2518.760042,OMB,DES=+2000522,1998-04-11-07-26-24,2000-01-01-00-00-00
a0000884,884,Priamus,Приам,101.093,4.546078964,4308.380792,TJN,DES=+2000884,1997-01-18-21-42-56,2000-01-01-00-00-00
bK05ET9B,500024,500024,500024,101,25.47629701,138569.8859,TNO,DES=+3277438,1990-01-01-00-00-00,2000-01-01-00-00-00
a0055576,55576,Amycus,Амик,100.9,15.25418229,46255.72328,CEN,DES=+2055576,1990-01-01-00-00-00,2000-01-01-00-00-00
a0000494,494,Virtus,Виртус,100.786,2.793494191,1885.05951,MBA,DES=+2000494,1998-09-16-17-38-35,2000-01-01-00-00-00
a0001021,1021,Flammario,Фламмарион,100.765,1.955194776,1653.253921,MBA,DES=+2001021,1998-11-13-16-28-36,2000-01-01-00-00-00
a0000097,97,Klotho,Клото,100.717,1.982322113,1592.197366,MBA,DES=+2000097,1998-11-28-22-48-57,2000-01-01-00-00-00
a0000387,387,Aquitania,Аквитания,100.51,2.096794513,1657.667207,MBA,DES=+2000387,1998-11-12-13-59-49,2000-01-01-00-00-00
a0001208,1208,Troilus,Троил,100.477,4.772450237,4396.686253,TJN,DES=+2001208,1996-12-27-19-52-58,2000-01-01-00-00-00
a0000164,164,Eva,Ева,100.254,1.720352401,1559.889474,MBA,DES=+2000164,1998-12-07-00-39-48,2000-01-01-00-00-00
a0000233,233,Asterope,Астеропа,99.672,2.39678524,1584.613807,MBA,DES=+2000233,1998-11-30-20-19-02,2000-01-01-00-00-00
a0001173,1173,Anchises,Анхис,99.549,4.561368472,4447.178067,TJN,DES=+2001173,1996-12-15-04-55-55,2000-01-01-00-00-00
a0000192,192,Nausikaa,Навсикая,98.776,1.814239666,1360.681029,MBA,DES=+2000192,1999-01-25-19-54-49,2000-01-01-00-00-00
a0000373,373,Melusina,Мелюзина,98.695,2.68987691,2014.126081,MBA,DES=+2000373,1998-08-15-11-14-37,2000-01-01-00-00-00
a0000733,733,Mocia,Моция,98.493,3.198882328,2288.760764,OMB,DES=+2000733,1998-06-07-19-26-08,2000-01-01-00-00-00
a0000362,362,Havnia,Гафния,98,2.46579547,1512.152749,MBA,DES=+2000362,1998-12-18-23-05-01,2000-01-01-00-00-00
a0000713,713,Luscinia,Люсциния,97.968,2.870720963,2293.57161,OMB,DES=+2000713,1998-06-06-14-34-14,2000-01-01-00-00-00
a0000148,148,Gallia,Галлия,97.75,2.253095502,1685.283152,MBA,DES=+2000148,1998-11-05-16-18-04,2000-01-01-00-00-00
a0002207,2207,Antenor,Антенор,97.658,5.067414673,4269.260415,TJN,DES=+2002207,1997-01-28-16-26-17,2000-01-01-00-00-00
a0000335,335,Roberta,Роберта,97.109,2.04724571,1422.065734,MBA,DES=+2000335,1999-01-10-11-36-20,2000-01-01-00-00-00
a0000162,162,Laurentia,Лаврентия,97.021,2.471434251,1913.868613,MBA,DES=+2000162,1998-09-09-12-47-18,2000-01-01-00-00-00
a0000363,363,Padua,Падуя,97,2.552774781,1663.833183,MBA,DES=+2000363,1998-11-11-01-00-04,2000-01-01-00-00-00
a0001180,1180,Rita,Рита,97,3.365694531,2917.6805,OMB,DES=+2001180,1998-01-01-13-55-02,2000-01-01-00-00-00
a0000393,393,Lampetia,Лампеция,96.89,1.860944836,1692.213059,MBA,DES=+2000393,1998-11-03-22-43-18,2000-01-01-00-00-00
a0000345,345,Tercidina,Терцидина,96.865,2.183413539,1295.377405,MBA,DES=+2000345,1999-02-11-03-44-08,2000-01-01-00-00-00
a0000769,769,Tatjana,Татьяна,96.72,2.576137335,2059.074934,MBA,DES=+2000769,1998-08-04-05-33-02,2000-01-01-00-00-00
a0001268,1268,Libya,Ливия,96.708,3.568828115,2893.66104,OMB,DES=+2001268,1998-01-07-14-02-02,2000-01-01-00-00-00
a0000674,674,Rachele,Рашель,96.171,2.35132308,1824.903811,MBA,DES=+2000674,1998-10-01-18-34-38,2000-01-01-00-00-00
a0000412,412,Elisabetha,Элизабета,96.056,2.645150007,1677.703457,MBA,DES=+2000412,1998-11-07-13-46-46,2000-01-01-00-00-00
a0000027,27,Euterpe,Эвтерпа,96,1.940161513,1313.030784,MBA,DES=+2000027,1999-02-06-17-48-55,2000-01-01-00-00-00
a0002363,2363,Cebriones,Кебрион,95.976,5.018394987,4347.700069,TJN,DES=+2002363,1997-01-09-01-48-00,2000-01-01-00-00-00
a0000225,225,Henrietta,Генриетта,95.934,2.497283403,2283.357893,OMB,DES=+2000225,1998-06-09-03-51-10,2000-01-01-00-00-00
a0000554,554,Peraga,Перага,95.87,2.010380779,1336.39713,MBA,DES=+2000554,1999-01-31-21-37-01,2000-01-01-00-00-00
a0001390,1390,Abastumani,Абастумани,95.849,3.316667655,2328.700111,OMB,DES=+2001390,1998-05-28-19-47-58,2000-01-01-00-00-00
a0000021,21,Lutetia,Лютеция,95.76,2.037192835,1387.828062,MBA,DES=+2000021,1999-01-19-01-01-53,2000-01-01-00-00-00
a0004063,4063,Euforbo,Эвфорбо,95.619,4.572995242,4312.93164,GRK,DES=+2004063,1997-01-17-18-24-38,2000-01-01-00-00-00
a0000466,466,Tisiphone,Тисифона,95.495,3.044098033,2241.795321,OMB,DES=+2000466,1998-06-19-13-13-42,2000-01-01-00-00-00
a0000221,221,Eos,Эос,95.469,2.696989155,1908.347751,MBA,DES=+2000221,1998-09-10-21-54-49,2000-01-01-00-00-00
a0000143,143,Adria,Адрия,95.377,2.554969851,1675.121684,MBA,DES=+2000143,1998-11-08-05-16-12,2000-01-01-00-00-00
a0000586,586,Thekla,Фёкла,95.203,2.858157169,1941.407999,MBA,DES=+2000586,1998-09-02-15-33-08,2000-01-01-00-00-00
a0000709,709,Fringilla,Фрингилла,95.173,2.588045211,1818.693109,MBA,DES=+2000709,1998-10-03-07-50-29,2000-01-01-00-00-00
a0000407,407,Arachne,Арахна,95.07,2.442097497,1553.531863,MBA,DES=+2000407,1998-12-08-14-48-32,2000-01-01-00-00-00
a0000404,404,Arsinoe,Арсиноя,94.97,2.07888697,1526.204711,MBA,DES=+2000404,1998-12-15-10-46-19,2000-01-01-00-00-00
a0000026,26,Proserpina,Прозерпина,94.8,2.41505659,1579.541417,MBA,DES=+2000026,1998-12-02-02-45-06,2000-01-01-00-00-00
a0002357,2357,Phereclos,Ферекл,94.625,4.973786726,4345.800316,TJN,DES=+2002357,1997-01-09-13-11-55,2000-01-01-00-00-00
a0000191,191,Kolga,Колга,94.536,2.630910422,1798.012864,MBA,DES=+2000191,1998-10-08-11-55-23,2000-01-01-00-00-00
a0000175,175,Andromache,Андромаха,94.532,2.440978295,2073.9876,MBA,DES=+2000175,1998-07-31-12-04-28,2000-01-01-00-00-00
a0000754,754,Malabar,Малабар,94.522,2.840734989,1886.685252,MBA,DES=+2000754,1998-09-16-07-53-19,2000-01-01-00-00-00
a0000635,635,Vundtia,Вундция,94.415,2.899092117,2034.342417,MBA,DES=+2000635,1998-08-10-09-56-44,2000-01-01-00-00-00
a0000286,286,Iclea,Иклея,94.3,3.105395948,2086.525985,MBA,DES=+2000286,1998-07-28-08-50-39,2000-01-01-00-00-00
a0000114,114,Kassandra,Кассандра,94.178,2.315994365,1601.226047,MBA,DES=+2000114,1998-11-26-16-38-38,2000-01-01-00-00-00
a0000589,589,Croatia,Хорватия,93.617,3.011079705,2026.308419,MBA,DES=+2000589,1998-08-12-10-08-59,2000-01-01-00-00-00
a0000567,567,Eleutheria,Элевтерия,93.41,2.851305215,2027.452607,MBA,DES=+2000567,1998-08-12-03-17-04,2000-01-01-00-00-00
a0000195,195,Eurykleia,Эвриклея,93.109,2.752297126,1783.205909,MBA,DES=+2000195,1998-10-12-04-45-53,2000-01-01-00-00-00
a0000326,326,Tamara,Тамара,93,1.876068171,1288.359099,MBA,DES=+2000326,1999-02-12-21-50-43,2000-01-01-00-00-00
a0000030,30,Urania,Урания,92.787,2.063770115,1328.931882,MBA,DES=+2000030,1999-02-02-18-24-31,2000-01-01-00-00-00
a0000038,38,Leda,Леда,92.255,2.314887275,1656.130923,MBA,DES=+2000038,1998-11-12-23-12-53,2000-01-01-00-00-00
a0000978,978,Aidamina,Айдамина,92.105,2.456516846,2092.755403,OMB,DES=+2000978,1998-07-26-19-28-04,2000-01-01-00-00-00
a0001177,1177,Gonnessia,Гоннессия,91.98,3.245776234,2239.246327,OMB,DES=+2001177,1998-06-20-04-31-20,2000-01-01-00-00-00
a0000528,528,Rezia,Реция,91.966,3.322912197,2283.55934,OMB,DES=+2000528,1998-06-09-02-38-39,2000-01-01-00-00-00
a0000773,773,Irmintraud,Ирминтрауд,91.672,2.632944452,1764.794826,MBA,DES=+2000773,1998-10-16-19-13-52,2000-01-01-00-00-00
a0000957,957,Camelia,Камелия,91.548,2.683264976,1823.257718,MBA,DES=+2000957,1998-10-02-04-27-14,2000-01-01-00-00-00
a0004709,4709,Ennomos,Энном,91.433,5.141579654,4393.843171,TJN,DES=+2004709,1996-12-28-12-56-29,2000-01-01-00-00-00
a0000491,491,Carina,Карина,91.176,2.911243997,2080.566446,MBA,DES=+2000491,1998-07-29-20-36-05,2000-01-01-00-00-00
a0000740,740,Cantabia,Cantabia,90.9,2.717059895,1947.855484,MBA,DES=+2000740,1998-09-01-00-52-02,2000-01-01-00-00-00
a0000053,53,Kalypso,Калипсо,90.893,2.078849886,1546.135853,MBA,DES=+2000053,1998-12-10-11-11-06,2000-01-01-00-00-00
a0000595,595,Polyxena,Поликсена,90.647,3.006374468,2099.696272,OMB,DES=+2000595,1998-07-25-01-49-21,2000-01-01-00-00-00
a0000377,377,Campania,Кампания,90.346,2.479666174,1610.838717,MBA,DES=+2000377,1998-11-24-06-58-04,2000-01-01-00-00-00
a0000358,358,Apollonia,Аполлония,90.116,2.436831681,1782.176308,MBA,DES=+2000358,1998-10-12-10-56-32,2000-01-01-00-00-00
a0002797,2797,Teucer,Тьюцер,89.43,4.65877992,4213.678516,GRK,DES=+2002797,1997-02-11-13-55-46,2000-01-01-00-00-00
a0001467,1467,Mashona,Машона,89.16,2.949704941,2274.220527,OMB,DES=+2001467,1998-06-11-10-40-37,2000-01-01-00-00-00
a0000758,758,Mancunia,Манкуния,88.985,2.708634535,2079.712916,MBA,DES=+2000758,1998-07-30-01-43-22,2000-01-01-00-00-00
a0000455,455,Bruchsalia,Брухзалия,88.792,1.875016089,1581.567254,MBA,DES=+2000455,1998-12-01-14-35-48,2000-01-01-00-00-00
a0000414,414,Liriope,Лириопа,88.76,3.253208481,2399.220064,OMB,DES=+2000414,1998-05-11-04-40-47,2000-01-01-00-00-00
a0000552,552,Sigelinde,Зигелинда,88.697,2.869250626,2042.832624,MBA,DES=+2000552,1998-08-08-07-00-16,2000-01-01-00-00-00
a0000952,952,Caia,Гаия,88.692,2.262875364,1889.693559,MBA,DES=+2000952,1998-09-15-13-50-20,2000-01-01-00-00-00
a0000124,124,Alkeste,Алькеста,88.648,2.432171576,1558.562955,MBA,DES=+2000124,1998-12-07-08-37-21,2000-01-01-00-00-00
a0002920,2920,Automedon,Автомедон,88.574,4.972608918,4216.880595,GRK,DES=+2002920,1997-02-10-18-43-01,2000-01-01-00-00-00
a0001028,1028,Lydina,Лидина,88.526,3.045240724,2295.870105,OMB,DES=+2001028,1998-06-06-00-46-46,2000-01-01-00-00-00
a0000240,240,Vanadis,Ванадида,87.928,2.110849383,1587.973824,MBA,DES=+2000240,1998-11-30-00-09-26,2000-01-01-00-00-00
a0000445,445,Edna,Эдна,87.812,2.56866143,2088.27154,MBA,DES=+2000445,1998-07-27-22-22-15,2000-01-01-00-00-00
a0000401,401,Ottilia,Оттилия,87.803,3.236740806,2233.529202,OMB,DES=+2000401,1998-06-21-14-49-30,2000-01-01-00-00-00
a0015436,15436,15436,15436,87.646,4.98140212,4343.638628,GRK,DES=+2015436,1997-01-10-02-10-07,2000-01-01-00-00-00
a0000570,570,Kythera,Китера,87.486,3.01613549,2311.918231,OMB,DES=+2000570,1998-06-02-00-29-27,2000-01-01-00-00-00
a0003596,3596,Meriones,Мерион,87.38,4.793446647,4295.594219,GRK,DES=+2003596,1997-01-22-02-26-06,2000-01-01-00-00-00
a0002893,2893,Peiroos,Перой,86.884,4.750825879,4265.603238,TJN,DES=+2002893,1997-01-29-14-22-52,2000-01-01-00-00-00
a0000886,886,Washingtonia,Вашингтония,86.793,2.313577524,2061.435935,MBA,DES=+2000886,1998-08-03-15-23-04,2000-01-01-00-00-00
a0000365,365,Corduba,Кордуба,86.773,2.360943378,1712.783303,MBA,DES=+2000365,1998-10-29-19-18-01,2000-01-01-00-00-00
a0000210,210,Isabella,Изабелла,86.65,2.385520881,1640.384258,MBA,DES=+2000210,1998-11-16-21-41-41,2000-01-01-00-00-00
a0032532,32532,Thereus,Терей,86.5,8.499515056,12642.9916,CEN,DES=+2032532,1991-05-07-06-03-07,2000-01-01-00-00-00
a0000346,346,Hermentaria,Герментария,86.447,2.511461534,1708.104134,MBA,DES=+2000346,1998-10-30-23-22-31,2000-01-01-00-00-00
a0000366,366,Vincentina,Винчентина,86.368,2.96957058,2037.910363,MBA,DES=+2000366,1998-08-09-12-32-17,2000-01-01-00-00-00
a0000202,202,Chryseis,Хрисеида,86.15,2.749449411,1963.200218,MBA,DES=+2000202,1998-08-28-04-47-56,2000-01-01-00-00-00
a0000110,110,Lydia,Лидия,86.09,2.508961074,1648.869267,MBA,DES=+2000110,1998-11-14-18-47-04,2000-01-01-00-00-00
a0000893,893,Leopoldina,Леопольдина,85.992,2.595931579,1946.106056,MBA,DES=+2000893,1998-09-01-11-21-50,2000-01-01-00-00-00
a0000061,61,Danae,Даная,85.937,2.490078866,1884.242361,MBA,DES=+2000061,1998-09-16-22-32-46,2000-01-01-00-00-00
a0000201,201,Penelope,Пенелопа,85.877,2.198112046,1602.349364,MBA,DES=+2000201,1998-11-26-09-54-14,2000-01-01-00-00-00
a0000385,385,Ilmatar,Ильматар,85.837,2.502030521,1757.295791,MBA,DES=+2000385,1998-10-18-16-13-31,2000-01-01-00-00-00
a0000100,100,Hekate,Геката,85.734,2.564902083,1981.358865,MBA,DES=+2000100,1998-08-23-15-50-49,2000-01-01-00-00-00
a0000449,449,Hamburga,Гамбурга,85.59,2.110271164,1488.214584,MBA,DES=+2000449,1998-12-24-22-42-45,2000-01-01-00-00-00
a0000579,579,Sidonia,Сидония,85.57,2.777486779,1909.547808,MBA,DES=+2000579,1998-09-10-14-42-48,2000-01-01-00-00-00
a0004086,4086,Podalirius,Подалирий,85.495,4.625402393,4407.599648,GRK,DES=+2004086,1996-12-25-02-24-09,2000-01-01-00-00-00
a0000924,924,Toni,Тони,85.49,2.489897565,1842.628127,MBA,DES=+2000924,1998-09-27-08-13-53,2000-01-01-00-00-00
a0000416,416,Vaticana,Ватикана,85.47,2.182600024,1703.737396,MBA,DES=+2000416,1998-11-01-01-34-33,2000-01-01-00-00-00
a0000795,795,Fini,Фини,85.263,2.465816643,1664.015732,MBA,DES=+2000795,1998-11-10-23-54-21,2000-01-01-00-00-00
a0000447,447,Valentine,Валентин,85.224,2.853710797,1884.950295,MBA,DES=+2000447,1998-09-16-18-17-54,2000-01-01-00-00-00
a0000664,664,Judith,Юдифь,85.214,2.458776668,2086.931101,MBA,DES=+2000664,1998-07-28-06-24-49,2000-01-01-00-00-00
a0000318,318,Magdalena,Магдалена,85,2.924816072,2086.360082,MBA,DES=+2000318,1998-07-28-09-50-23,2000-01-01-00-00-00
a0000017,17,Thetis,Фетида,84.899,2.141718882,1418.199189,MBA,DES=+2000017,1999-01-11-10-48-17,2000-01-01-00-00-00
