Feature_ID;Feature_Name;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Continent;Ethnicity;Feature_Type;Feature_Type_Code;Quad;
11194;Marius W;2.82;9.4;310.27;9.45;9.36;310.31;310.22;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-57;
11195;Marius X;4.82;9.73;305.01;9.81;9.65;305.09;304.93;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-56;
11196;Marius Y;2.52;9.78;309.23;9.82;9.74;309.27;309.18;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-56;
3720;Markov;39.92;53.43;297.16;54.09;52.78;298.26;296.05;Planetocentric  +East  0 - 360;Europe;Russia;"Crater; craters";AA;LAC-10;
11197;Markov E;12.25;50.66;299.72;50.87;50.46;300.04;299.4;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-10;
11198;Markov F;7.86;50.1;297.96;50.23;49.98;298.16;297.75;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-10;
11199;Markov G;5.12;49.99;303.75;50.07;49.9;303.88;303.62;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-10;
11200;Markov U;29.02;51.9;299.84;52.38;51.42;300.61;299.06;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-10;
3724;Marth;6.54;-31.16;330.65;-31.05;-31.26;330.78;330.52;Planetocentric  +East  0 - 360;Europe;Germany;"Crater; craters";AA;LAC-94;
11201;Marth K;3.02;-29.96;331.23;-29.91;-30.01;331.29;331.17;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-94;
3731;Mary;0.53;18.93;27.39;18.93;18.92;27.4;27.38;Planetocentric  +East  0 - 360;Asia;Hebrew;"Crater; craters";AA;LAC-42;
3740;Maskelyne;22.42;2.16;30.04;2.53;1.79;30.41;29.67;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-61;
11202;Maskelyne A;29.42;0.03;34.09;0.52;-0.45;34.57;33.6;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-61;
11203;Maskelyne B;8.34;1.97;28.96;2.11;1.83;29.1;28.83;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-60;
11204;Maskelyne C;9.1;1.07;32.67;1.22;0.92;32.82;32.52;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-61;
11205;Maskelyne D;31.66;2.41;32.45;2.93;1.89;32.97;31.93;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-61;
11206;Maskelyne F;20.93;4.18;35.3;4.52;3.83;35.64;34.95;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-61;
11207;Maskelyne G;5.85;2.3;26.7;2.4;2.2;26.79;26.6;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-60;
11208;Maskelyne J;3.69;3.14;32.63;3.2;3.07;32.69;32.57;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-61;
11209;Maskelyne K;5.36;3.23;29.69;3.32;3.14;29.78;29.6;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-60;
11210;Maskelyne M;7.3;7.8;27.88;7.92;7.68;28;27.76;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-60;
11211;Maskelyne N;4.4;5.35;30.36;5.42;5.28;30.44;30.29;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-61;
11212;Maskelyne P;8.46;0.47;34.14;0.61;0.33;34.28;34;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-61;
11213;Maskelyne R;12.43;3;31.33;3.21;2.8;31.54;31.12;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-61;
11214;Maskelyne T;5.18;-0.04;36.59;0.05;-0.13;36.68;36.51;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-79;
11215;Maskelyne W;4.17;0.8;29.21;0.87;0.74;29.28;29.14;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-60;
11216;Maskelyne X;3.71;1.27;27.39;1.33;1.21;27.45;27.33;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-60;
11217;Maskelyne Y;4.27;1.73;28.16;1.8;1.66;28.23;28.09;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-60;
3742;Mason;33.33;42.7;30.51;43.25;42.15;31.26;29.76;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-26;
11218;Mason A;4.66;42.92;30.13;43;42.84;30.24;30.03;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-26;
11219;Mason B;9.81;41.84;29.66;42;41.68;29.88;29.44;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-26;
11220;Mason C;11.59;42.9;33.87;43.09;42.71;34.13;33.61;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-26;
3756;Maunder;53.8;-14.52;266.12;-13.64;-15.41;267.04;265.21;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-90;
11221;Maunder A;15.48;-3.28;269.38;-3.03;-3.54;269.63;269.12;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-90;
11222;Maunder B;15.87;-9.03;269.54;-8.76;-9.29;269.81;269.28;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-90;
3758;Maupertuis;45.49;49.7;332.72;50.37;49.02;333.84;331.59;Planetocentric  +East  0 - 360;Europe;France;"Crater; craters";AA;LAC-11;
11224;Maupertuis A;13.91;50.66;335.25;50.89;50.43;335.61;334.89;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-11;
11225;Maupertuis B;6.07;51.37;333.2;51.47;51.27;333.36;333.04;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-11;
11226;Maupertuis C;10.47;50.3;335.91;50.47;50.12;336.19;335.64;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-11;
11227;Maupertuis K;5.28;49.33;334.9;49.42;49.24;335.04;334.77;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-11;
11228;Maupertuis L;6.21;51.34;330.76;51.44;51.25;330.92;330.6;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-11;
3760;Maurolycus;115.35;-41.77;13.92;-39.87;-43.67;16.47;11.37;Planetocentric  +East  0 - 360;Europe;Italy;"Crater; craters";AA;LAC-113;
11229;Maurolycus A;15.08;-43.56;14.14;-43.31;-43.81;14.48;13.79;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11230;Maurolycus B;11.97;-40.34;11.74;-40.15;-40.54;12;11.48;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11231;Maurolycus C;7.96;-38.71;10.76;-38.58;-38.85;10.92;10.59;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11232;Maurolycus D;43.88;-39.18;13.19;-38.45;-39.9;14.13;12.26;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11233;Maurolycus E;5.65;-38.43;9.71;-38.33;-38.52;9.83;9.59;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-112;
11234;Maurolycus F;25.03;-40.66;12.22;-40.25;-41.08;12.77;11.68;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11235;Maurolycus G;6.95;-44.51;11.51;-44.4;-44.63;11.67;11.35;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11236;Maurolycus H;7.35;-38.3;10.39;-38.17;-38.42;10.54;10.23;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11237;Maurolycus J;8.84;-42.57;13.94;-42.43;-42.72;14.14;13.74;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11238;Maurolycus K;7.71;-39.99;12.66;-39.86;-40.12;12.83;12.5;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11239;Maurolycus L;5.79;-42.11;14.44;-42.01;-42.2;14.57;14.31;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11240;Maurolycus M;10.57;-41.94;12.53;-41.76;-42.11;12.77;12.3;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11241;Maurolycus N;7.22;-41.08;14.02;-40.97;-41.2;14.18;13.86;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11242;Maurolycus P;3.94;-38.13;12.69;-38.06;-38.19;12.78;12.61;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11243;Maurolycus R;4.5;-40.91;16.22;-40.84;-40.99;16.32;16.12;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11244;Maurolycus S;6.43;-42.08;17.01;-41.97;-42.18;17.15;16.87;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11245;Maurolycus T;9.63;-41.34;11.42;-41.19;-41.5;11.63;11.21;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
11246;Maurolycus W;4.08;-42.86;15.15;-42.79;-42.93;15.24;15.06;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-113;
3761;Maury;16.58;37.11;39.69;37.38;36.84;40.03;39.35;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-27;
11247;Maury A;21.37;35.99;41.9;36.34;35.64;42.34;41.47;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
11248;Maury B;8.62;35.11;42.05;35.25;34.97;42.23;41.88;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
11249;Maury C;28.82;36.98;38.68;37.47;36.49;39.27;38.1;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
11250;Maury D;7.61;38.27;37.78;38.39;38.14;37.94;37.62;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
11251;Maury J;5.97;39.04;40.09;39.14;38.95;40.22;39.97;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
11252;Maury K;5.2;39.47;41.07;39.56;39.39;41.18;40.96;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
11253;Maury L;4.23;40.29;42.5;40.36;40.22;42.6;42.41;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
11254;Maury M;9.25;40.86;42.55;41.02;40.71;42.75;42.35;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
11255;Maury N;17.6;40.36;41.77;40.64;40.07;42.07;41.46;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
11256;Maury P;11.91;40.01;37.98;40.21;39.81;38.23;37.72;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
11257;Maury T;2.74;39.97;43.29;40.01;39.92;43.35;43.24;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
11258;Maury U;4.69;39.31;37.07;39.38;39.23;37.17;36.97;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-27;
3762;Mavis;1.09;29.76;333.64;29.78;29.74;333.66;333.62;Planetocentric  +East  0 - 360;Europe;Scotland;"Crater; craters";AA;LAC-40;
3765;Maxwell;109.24;29.9;98.53;31.71;28.1;100.6;96.45;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-46;
3776;McAdie;41;2.11;92.22;2.79;1.43;92.89;91.54;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-64;
3777;McAuliffe;19.11;-33.24;210.23;-32.93;-33.56;210.6;209.85;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-121;
3778;McClure;23.96;-15.32;50.24;-14.92;-15.71;50.65;49.83;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-80;
11259;McClure A;6.12;-15.6;48.95;-15.5;-15.7;49.05;48.84;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-79;
11260;McClure B;8.09;-15.49;49.33;-15.35;-15.62;49.47;49.2;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-79;
11261;McClure C;25.94;-14.73;49.86;-14.3;-15.16;50.3;49.41;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-79;
11262;McClure D;24.24;-14.8;51.74;-14.44;-15.17;52.13;51.34;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-80;
11263;McClure M;20.53;-14.19;51.24;-13.85;-14.53;51.59;50.89;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-80;
11264;McClure N;9.09;-14.19;52.71;-14.04;-14.34;52.86;52.56;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-80;
11265;McClure P;12.26;-14.77;53.37;-14.57;-14.97;53.58;53.17;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-80;
11266;McClure S;3.52;-13.73;53.36;-13.67;-13.79;53.42;53.3;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-80;
14141;McCool;20.47;-41.28;213.74;-40.94;-41.62;214.19;213.29;Planetocentric  +East  0 - 360;North America;United States;"Crater; craters";AA;LAC-121;
3779;McDonald;6.97;30.39;339.12;30.5;30.27;339.25;338.98;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-40;
3780;McKellar;50.16;-15.72;189.14;-14.89;-16.55;190;188.28;Planetocentric  +East  0 - 360;North America;Canada;"Crater; craters";AA;LAC-86;
11267;McKellar B;16.49;-13.06;190.83;-12.78;-13.33;191.1;190.55;Planetocentric  +East  0 - 360;North America;Canada;Satellite Feature;SF;LAC-87;
11268;McKellar S;21.05;-15.97;186.7;-15.62;-16.31;187.06;186.34;Planetocentric  +East  0 - 360;North America;Canada;Satellite Feature;SF;LAC-86;
11269;McKellar T;40.21;-15.14;186.98;-14.48;-15.81;187.67;186.29;Planetocentric  +East  0 - 360;North America;Canada;Satellite Feature;SF;LAC-86;
11270;McKellar U;39.98;-13.77;185.24;-13.21;-14.33;185.92;184.57;Planetocentric  +East  0 - 360;North America;Canada;Satellite Feature;SF;LAC-86;
3781;McLaughlin;75.29;47.01;267.17;48.17;45.84;268.98;265.36;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-36;
11271;McLaughlin A;31.6;51.32;267.68;51.85;50.8;268.52;266.85;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-21;
11272;McLaughlin B;40.84;49.82;269.01;50.5;49.15;270.06;267.97;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-21;
11273;McLaughlin C;57.55;48.17;268.21;49.13;47.23;269.64;266.79;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-21;
11274;McLaughlin P;32.72;45.02;265.34;45.56;44.49;266.1;264.58;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-36;
11275;McLaughlin U;31.63;47.06;263.01;47.57;46.55;263.74;262.27;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-36;
11276;McLaughlin Z;20.71;52.45;267.21;52.79;52.11;267.77;266.65;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-21;
3783;McMath;88.58;16.63;193.91;18.09;15.17;195.43;192.38;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-51;
11277;McMath A;17.77;18.83;194.21;19.12;18.54;194.52;193.9;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-51;
11278;McMath J;46.09;14.59;196.17;15.14;14.03;196.93;195.41;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-69;
11279;McMath M;13.61;15.69;194.14;15.92;15.47;194.37;193.91;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-69;
11280;McMath P;27.91;13.31;191.22;13.77;12.85;191.7;190.75;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-69;
11281;McMath Q;13.66;14.62;191.56;14.84;14.39;191.79;191.33;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-69;
3785;McNair;32.02;-35.93;212.05;-35.48;-36.38;212.7;211.4;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-121;
3786;McNally;47.03;22.5;232.35;23.27;21.72;233.19;231.51;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-53;
11282;McNally T;20.57;22.33;230.43;22.67;21.99;230.8;230.07;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-53;
11283;McNally Y;19.84;24.08;231.98;24.4;23.75;232.34;231.62;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-53;
3788;Mechnikov;58.83;-10.47;211.01;-9.5;-11.44;212;210.03;Planetocentric  +East  0 - 360;Europe;Russia;"Crater; craters";AA;LAC-88;
11284;Mechnikov C;34.99;-9.37;211.94;-8.8;-9.95;212.53;211.36;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-88;
11285;Mechnikov D;54.64;-9.74;212.81;-8.84;-10.64;213.72;211.89;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-88;
11286;Mechnikov F;28.43;-10.78;214.92;-10.31;-11.25;215.39;214.44;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-88;
11287;Mechnikov G;16.66;-11.26;213.3;-10.98;-11.53;213.58;213.02;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-88;
11288;Mechnikov U;29.75;-10.17;209.09;-9.68;-10.66;209.59;208.59;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-87;
11289;Mechnikov Z;19.53;-8.84;210.83;-8.52;-9.17;211.15;210.5;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-88;
3797;Mee;134.11;-43.63;324.81;-41.41;-45.84;327.87;321.76;Planetocentric  +East  0 - 360;Europe;Scotland;"Crater; craters";AA;LAC-111;
11290;Mee A;13.3;-44.49;330.73;-44.27;-44.71;331.04;330.42;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11291;Mee B;14.99;-44.58;328.83;-44.34;-44.83;329.18;328.48;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11292;Mee C;12.85;-45.28;331.28;-45.06;-45.49;331.58;330.98;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11293;Mee D;8.62;-45.4;326.98;-45.26;-45.55;327.18;326.78;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11294;Mee E;15.71;-43.15;324.59;-42.89;-43.41;324.94;324.23;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11295;Mee F;11.85;-43.37;323.17;-43.17;-43.57;323.41;322.93;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11296;Mee G;22.09;-45.48;319.27;-45.11;-45.84;319.79;318.75;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-110;
11297;Mee H;48.05;-44.21;320.38;-43.4;-45.03;321.47;319.29;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-110;
11298;Mee J;10.04;-44.49;319.3;-44.32;-44.65;319.53;319.07;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-110;
11299;Mee K;8.99;-44.45;318.38;-44.3;-44.59;318.58;318.17;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-110;
11300;Mee L;8.01;-44;318.45;-43.87;-44.13;318.64;318.27;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-110;
11301;Mee M;7.81;-45.91;330.75;-45.78;-46.04;330.94;330.57;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11302;Mee N;6.21;-45.26;317.74;-45.16;-45.37;317.89;317.6;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-110;
11303;Mee P;12.88;-45.97;329.95;-45.76;-46.18;330.26;329.65;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11304;Mee Q;1.2;-43.61;326.19;-43.59;-43.63;326.22;326.16;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11305;Mee R;9.5;-44.08;316.56;-43.93;-44.23;316.76;316.35;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-110;
3798;Mees;51.55;13.57;263.82;14.42;12.72;264.69;262.95;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-72;
11306;Mee S;11.93;-43.27;318.92;-43.08;-43.47;319.19;318.65;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-110;
11314;Mees A;34.32;15.64;264.69;16.21;15.08;265.28;264.1;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-72;
11315;Mees J;24.35;12.29;265.14;12.69;11.89;265.55;264.73;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-72;
11316;Mees Y;77.28;15.73;263.26;17;14.45;264.58;261.93;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-72;
11307;Mee T;9.09;-42.56;321.69;-42.41;-42.71;321.89;321.48;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-110;
11308;Mee U;8.47;-42.96;325.98;-42.82;-43.1;326.17;325.79;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11309;Mee V;7.39;-45.53;317.44;-45.41;-45.65;317.62;317.27;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-110;
11310;Mee W;5.45;-43.64;324.31;-43.55;-43.73;324.43;324.18;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11311;Mee X;7.6;-41.55;323.96;-41.43;-41.68;324.13;323.79;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11312;Mee Y;6.4;-44.46;323.07;-44.36;-44.57;323.22;322.92;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-111;
11313;Mee Z;12.76;-44.7;317.4;-44.49;-44.91;317.7;317.11;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-110;
3802;Meggers;51.16;24.3;122.94;25.14;23.46;123.87;122.02;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-47;
11317;Meggers S;38.92;23.95;119.77;24.59;23.31;120.47;119.07;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-47;
3807;Meitner;87.27;-10.87;113.1;-9.43;-12.31;114.57;111.64;Planetocentric  +East  0 - 360;Europe;Austria;"Crater; craters";AA;LAC-83;
11318;Meitner A;16.4;-8.39;113.8;-8.12;-8.66;114.07;113.53;Planetocentric  +East  0 - 360;Europe;Austria;Satellite Feature;SF;LAC-83;
11319;Meitner C;20.25;-9.92;114.09;-9.65;-10.19;114.43;113.76;Planetocentric  +East  0 - 360;Europe;Austria;Satellite Feature;SF;LAC-83;
11320;Meitner H;13.64;-12.02;116.09;-11.8;-12.25;116.32;115.86;Planetocentric  +East  0 - 360;Europe;Austria;Satellite Feature;SF;LAC-83;
11321;Meitner J;13.93;-12.26;115.57;-12.04;-12.49;115.81;115.34;Planetocentric  +East  0 - 360;Europe;Austria;Satellite Feature;SF;LAC-83;
11322;Meitner R;14.99;-12.2;109.82;-11.95;-12.45;110.07;109.57;Planetocentric  +East  0 - 360;Europe;Austria;Satellite Feature;SF;LAC-82;
3819;Melissa;17.21;8.12;121.78;8.41;7.84;122.06;121.49;Planetocentric  +East  0 - 360;Europe;Greek;"Crater; craters";AA;LAC-65;
3835;Mendel;139.65;-48.83;250.14;-46.52;-51.13;253.65;246.63;Planetocentric  +East  0 - 360;Europe;Austria;"Crater; craters";AA;LAC-135;
11323;Mendel B;17;-46.52;252.34;-46.24;-46.8;252.74;251.93;Planetocentric  +East  0 - 360;Europe;Austria;Satellite Feature;SF;LAC-123;
3837;Mendeleev;325.13;5.38;141.17;10.74;0.01;146.55;135.78;Planetocentric  +East  0 - 360;Europe;Russia;"Crater; craters";AA;LAC-66;
11326;Mendeleev P;29.04;2.34;139.81;2.82;1.87;140.29;139.33;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-66;
11324;Mendel J;57.59;-51.51;252.8;-50.56;-52.46;254.32;251.27;Planetocentric  +East  0 - 360;Europe;Austria;Satellite Feature;SF;LAC-135;
11325;Mendel V;60.75;-46.55;243.28;-45.55;-47.55;244.74;241.82;Planetocentric  +East  0 - 360;Europe;Austria;Satellite Feature;SF;LAC-122;
3840;Menelaus;27.13;16.26;15.93;16.71;15.81;16.4;15.46;Planetocentric  +East  0 - 360;Europe;Greek;"Crater; craters";AA;LAC-42;
