# StarID X Y Z
9113 112.46462 63.45393 68.09583
9215 86.34919 49.22188 100.91471
9236 44.71582 25.55011 25.28383
9256 25.83122 14.79425 1.83068
9272 5.4437 3.1235 10.25044
9702 7.69005 4.66953 -2.85639
9740 32.41334 19.76637 3.78755
10033 49.2423 31.20076 5.79607
10130 106.16277 68.02421 12.87967
10255 8.68469 5.65969 0.64856
10477 24.17775 16.21035 3.82979
10663 12.00896 8.21975 -20.02262
10800 105.22164 73.2307 -6.66702
11022 6.50073 4.64724 8.83761
11372 13.77417 10.27276 59.96986
11396 102.16215 76.51421 82.06725
11515 17.40238 13.2055 13.78845
11530 20.73444 15.75418 5.57736
11644 100.4643 77.47029 -52.66659
11833 28.17095 22.2229 4.93337
12066 10.18918 8.24263 4.82722
12123 35.15067 28.62755 9.8082
12319 6.69744 5.57118 -14.04354
12460 17.03562 14.38498 0.46631
12512 30.71983 26.10552 4.22903
12716 17.68444 15.35672 -3.63737
12748 5.13825 4.47643 3.25398
12754 24.84689 21.66679 6.38516
12928 16.35506 14.56052 -9.33415
13046 22.78991 20.53985 -6.38851
13185 5.78119 5.3051 -10.46573
13308 19.86742 18.48061 5.1002
13356 3.72564 3.4848 -10.31345
13378 28.56435 26.79766 2.24502
13620 84.57743 81.53892 38.9254
13651 25.52795 24.71054 -42.62962
13680 13.15803 12.76899 26.61655
13682 13.1559 12.76832 26.61793
14100 47.11576 48.06252 4.81255
14177 27.5126 28.29875 16.24336
14318 53.65763 56.13721 62.52791
14335 48.18454 50.50582 1.99387
14409 10.14256 10.72937 0.50718
14470 23.47478 25.02654 135.58563
14557 21.85001 23.51916 -14.40536
14597 3.48919 3.7768 20.688
14633 7.2904 7.92264 11.04586
14695 11.66643 12.7606 1.78981
15037 36.13242 40.94597 8.77732
15182 4.65254 5.36263 11.43626
15262 19.80298 23.0595 15.03249
15328 8.82576 10.34452 10.72106
15336 26.08766 30.6124 6.54679
15363 28.11315 33.087 7.90018
15427 58.65013 69.54716 -1.69217
15428 17.18188 20.37579 20.83374
15436 47.38677 56.23183 -29.34965
15599 1.52755 1.84223 13.52618
15805 11.3878 14.07603 7.98003
16105 23.41499 29.97929 15.38747
16186 28.85545 37.28896 1.37361
16201 12.9643 16.79342 -4.38485
16404 14.01086 18.55684 5.93693
16507 34.63848 46.4234 5.0248
16668 20.90574 28.50967 24.39894
17165 14.2522 20.57815 1.5801
17206 12.06715 17.49554 30.60122
17363 8.73867 12.92548 4.67143
17372 9.2291 13.66655 4.93898
17416 11.84974 17.65314 14.8728
17551 82.19008 124.34265 -31.95856
17637 9.76315 14.92495 -63.19134
17701 9.44774 14.54438 0.84485
17708 3.44195 5.30127 16.19232
17724 22.46862 34.66351 5.1791
17930 8.29076 13.08458 31.00829
18028 17.54784 28.01138 32.99989
18208 20.95517 34.28444 6.04733
18235 7.96006 13.06516 -1.83169
18277 19.11746 31.51165 8.16136
18418 10.40604 17.45368 27.5228
18497 33.45034 56.80375 -15.83629
18697 34.87557 60.95584 -132.96992
19069 16.09744 29.61841 7.14449
19209 25.03183 46.90896 8.89199
19289 5.32646 10.08303 7.58697
19346 4.14862 7.90565 -12.01075
19362 19.60386 37.43512 -11.08474
19606 3.95555 7.82267 24.35014
19689 1.90841 3.82452 34.40961
19812 13.61821 27.78603 8.70159
19909 6.1279 12.67244 33.01847
19926 12.83821 26.62543 -25.51379
20072 35.76251 75.70539 2.03668
20092 12.08979 25.66158 -2.05763
20172 7.85309 16.83954 13.74274
20326 26.58619 58.19875 114.1853
20553 15.90148 36.05344 11.20589
20693 13.66221 31.68998 7.7686
20724 13.82224 32.19012 16.8646
20843 13.92542 33.07192 17.67286
21030 50.99166 124.82578 36.39546
21040 19.22901 47.11378 1.7395
21133 15.45685 38.50202 3.00301
21260 21.27883 54.40825 -104.54437
21426 10.38483 27.32438 -55.15465
21503 3.8228 10.18388 -2.12198
21606 12.38363 33.5778 40.54847
21710 35.47666 98.05875 -37.27828
21712 6.76977 18.72395 -3.22326
21763 24.42143 68.29843 -23.03605
21831 5.77818 16.37803 27.48192
21859 17.69786 50.48971 15.86229
21879 2.93992 8.40955 3.06068
22573 19.94937 65.33931 137.0564
22574 3.51569 11.51623 1.36705
22686 1.79416 6.01053 -9.25084
22709 3.352 11.28522 -3.77336
22719 11.55095 38.94934 -15.22139
23059 16.36457 59.4072 78.37891
23086 3.22982 11.79789 15.07547
23093 2.81138 10.28396 12.63812
23144 5.51327 20.40907 24.13164
23146 6.94564 25.73286 0.83006
23247 8.90322 33.63857 20.82314
23363 7.90618 30.55982 5.55645
23397 1.97201 7.69096 -3.08857
23463 2.05644 8.1535 11.21264
23594 22.41464 91.54205 -110.65224
23877 1.97014 8.63306 -2.90601
23906 24.61006 108.79596 13.50746
24012 6.46381 29.33833 5.02886
24112 28.22832 131.06183 -28.12835
24120 11.04073 51.38667 9.38264
24129 0.58078 2.70835 -2.77036
24227 2.45818 11.7413 4.28689
24335 7.32734 36.00345 -14.82492
24414 4.60017 23.19614 -3.04856
24549 1.68845 8.82782 9.30687
24668 11.90541 64.51297 6.88929
25514 1.19251 8.48635 1.4565
25547 0.60054 4.31507 -30.13739
25652 2.2264 16.60387 4.67031
25712 1.84619 14.13421 -13.15207
25813 0.70566 5.63517 -0.36448
25888 1.52022 12.49205 2.17849
25993 4.28105 36.85599 -5.96268
26016 1.92137 16.70099 0.57113
26048 1.87288 16.53125 20.70425
