# StarID X Y Z
1194 79.07475 5.17579 12.29738
1197 142.48438 9.33924 13.97141
1199 119.12227 7.81948 -34.35466
1209 74.49284 4.93245 52.01919
1219 84.41273 5.61605 -76.45044
1229 121.09185 8.08162 -36.53989
1232 80.30407 5.38958 43.8587
1253 93.28563 6.42035 95.29873
1256 33.56406 2.31539 -78.96877
1272 70.483 4.92782 -11.7976
1299 40.44106 2.88912 124.27235
1319 88.94112 6.44796 -2.3711
1333 71.57208 5.2321 64.27508
1338 91.77708 6.73405 -97.22385
1339 21.41859 1.57318 -108.26574
1341 105.46058 7.76317 67.23998
1342 87.77208 6.4634 -103.51243
1358 127.41998 9.49711 68.84007
1372 65.23913 4.90519 -119.29207
1387 98.35545 7.46974 29.23761
1389 74.03526 5.6337 -93.41897
1390 35.15324 2.67501 -81.34098
1391 64.34844 4.89722 10.07853
1394 88.23693 6.74273 0.49575
1399 46.04101 3.53151 -15.94582
1424 44.17128 3.44354 12.98187
1434 61.38714 4.80641 0.40578
1438 100.22644 7.8655 69.29093
1450 100.78856 7.97724 -51.31037
1452 81.46471 6.45853 5.42321
1475 72.9691 5.85792 85.74033
1477 122.93794 9.9001 52.04907
1478 18.22718 1.4692 -36.64037
1479 96.82099 7.81326 38.21905
1484 45.47145 3.67696 -48.12733
1491 123.43322 10.06237 -76.49065
1506 121.70358 10.00171 -23.62451
1514 114.58625 9.48437 -23.57886
1524 117.5187 9.77025 -53.59916
1538 68.1661 5.72798 16.52051
1560 140.60718 11.94989 34.82965
1564 44.49079 3.7929 -61.48442
1568 45.78204 3.92645 -5.82413
1595 3.63406 0.31844 -7.77971
1608 112.37464 9.92132 22.02933
1619 11.38487 1.01025 -50.39983
1625 35.37746 3.15281 91.79332
1630 90.45516 8.10231 78.72995
1638 75.86765 6.82073 77.53916
1642 110.19776 9.94978 24.14708
1662 103.56275 9.45794 -37.70902
1663 82.84515 7.57453 -67.94492
1664 68.22643 6.23938 -39.06162
1665 59.67083 5.45724 38.87995
1682 38.44279 3.55276 30.12883
1687 78.89318 7.32511 -4.58513
1700 58.46671 5.48246 31.65378
1708 76.23687 7.1904 -54.33994
