# StarID X Y Z
6240 60.36276 22.03871 -61.87368
6247 23.50627 8.59325 113.55365
6254 50.06397 18.31547 8.94329
6259 25.41342 9.31248 -9.82363
6260 45.98269 16.85683 -89.51964
6262 32.26322 11.82848 -6.97089
6267 11.31135 4.14874 -76.21406
6270 121.83133 44.71308 -37.67452
6271 17.91747 6.57613 27.21997
6276 91.8358 33.73647 27.49331
6278 78.54514 28.87472 87.68858
6290 85.44473 31.52035 -72.51196
6291 67.83327 25.02782 -16.35116
6295 36.48817 13.47257 30.42623
6317 141.26311 52.31907 -16.25689
6353 95.33451 35.53816 -45.57154
6361 27.73368 10.36228 -47.33902
6366 52.80449 19.74088 15.29223
6391 22.70008 8.52022 8.1988
6393 54.77347 20.56388 3.59223
6394 60.48996 22.71155 -98.48148
6408 49.98537 18.80032 -58.70967
6428 48.5123 18.31317 9.48867
6433 14.41095 5.44616 142.02403
6434 61.49315 23.24839 0.81771
6440 41.90653 15.86546 5.83457
6441 33.20972 12.58468 -10.51104
6444 86.68105 32.85894 -27.56548
6452 111.92745 42.51606 -30.10329
6468 63.42506 24.12525 -61.99198
6471 24.76197 9.42505 -41.55791
6474 94.01618 35.79446 -51.73335
6476 68.89867 26.23877 8.71413
6480 10.43782 3.97679 -46.92828
6482 68.97265 26.28017 97.26543
6483 67.20216 25.60566 -18.2066
6484 50.32004 19.18371 57.52969
