ID Node1 Node2 X Y Z
1621 417 11971
1622 417 12017
1623 417 2908
1624 417 12015
1625 418 9485
1626 418 1049
1627 418 1388
1628 419 10228
1629 419 10248
1630 419 10957
1631 419 10008
1632 420 1915
1633 420 9008
1634 420 9078
1635 421 4369
1636 421 4357
1637 421 4323
1638 421 4374
1639 422 5123
1640 422 5120
1641 422 5041
1642 422 2926
1643 423 4635
1644 423 3515
1645 423 2889
1646 423 4702
1647 424 13059
1648 424 12222
1649 424 638
1650 424 11595
1651 425 3662
1652 425 1953
1653 425 3836
1654 425 4170
1655 426 4922
1656 426 3453
1657 426 5070
1658 426 3113
1659 427 4045
1660 427 4552
1661 427 1913
1662 427 4106
1663 428 3828
1664 428 3061
1665 428 3710
1666 428 3803
1667 429 4781
1668 429 4706
1669 429 4813
1670 429 4739
1671 430 10267
1672 430 11165
1673 430 9354
1674 431 4880
1675 431 4015
1676 431 4675
1677 431 2045
1678 432 3034
1679 432 2859
1680 432 2860
1681 432 1409
1682 433 4382
1683 433 4727
1684 433 4091
1685 433 2248
1686 434 9178
1687 434 10953
1688 434 9175
1689 434 11221
1690 435 4106
1691 435 4541
1692 435 3562
1693 435 4020
1694 436 4365
1695 436 4323
1696 436 4294
1697 436 3845
1698 437 4753
1699 437 4344
1700 437 4735
1701 437 3975
1702 438 1420
1703 438 2722
1704 438 2735
1705 438 2558
1706 439 12419
1707 439 12414
1708 439 12810
1709 439 10598
1710 440 1640
1711 440 5196
1712 440 3779
1713 440 3300
1714 441 10076
1715 441 9081
1716 441 8069
1717 441 10451
1718 442 3560
1719 442 4506
1720 442 5443
1721 442 3536
1722 443 4660
1723 443 1083
1724 443 4655
1725 443 1227
1726 444 4741
1727 444 12021
1728 444 5048
1729 444 4792
1730 445 7199
1731 445 5205
1732 445 7182
1733 445 10429
1734 446 2784
1735 446 9383
1736 446 9367
1737 446 9356
1738 447 10931
1739 447 11247
1740 447 11256
1741 447 9106
1742 448 4903
1743 448 12002
1744 448 12095
1745 448 12017
1746 449 700
1747 449 5922
1748 449 3673
1749 449 3728
1750 450 5010
1751 450 1050
1752 450 4961
1753 451 4757
1754 451 4775
1755 451 4532
1756 451 3625
1757 452 8928
1758 452 10911
1759 452 10946
1760 452 11000
1761 453 9368
1762 453 9347
1763 453 9345
1764 453 4896
1765 454 1726
1766 454 2782
1767 454 2722
1768 454 2434
1769 455 10933
1770 455 9335
1771 455 10921
1772 455 11199
1773 456 3331
1774 456 936
1775 456 13351
1776 456 1076
1777 457 1685
1778 457 13471
1779 457 8979
1780 458 515
1781 458 2579
1782 458 3138
1783 458 4756
1784 459 3414
1785 459 4677
1786 459 3634
1787 459 3448
1788 460 826
1789 460 1298
1790 460 11497
1791 461 11865
1792 461 12243
1793 461 12177
1794 461 11944
1795 462 2026
1796 462 3046
1797 462 2676
1798 462 2725
1799 463 3454
1800 463 3320
1801 463 3434
1802 463 3455
1803 464 13550
1804 464 13538
1805 464 7023
1806 464 11480
1807 465 3690
1808 465 4116
1809 465 4110
1810 466 499
1811 466 4001
1812 466 3860
1813 466 2170
1814 467 12653
1815 467 2335
1816 467 12753
1817 467 12597
1818 468 6350
1819 468 904
1820 468 3253
1821 469 1011
1822 469 4805
1823 469 2811
1824 469 4678
1825 470 4300
1826 470 4337
1827 470 1045
1828 470 4282
1829 471 9420
1830 471 12090
1831 471 11966
1832 471 1255
1833 472 2083
1834 472 1841
1835 473 12108
1836 473 11809
1837 473 12023
1838 473 2580
1839 474 4700
1840 474 3439
1841 474 4609
1842 474 4653
1843 475 2632
1844 475 3173
1845 475 1655
1846 475 505
1847 476 3124
1848 476 3062
1849 476 3516
1850 476 4072
1851 477 7472
1852 477 12611
1853 477 1536
1854 477 1310
1855 478 3679
1856 478 1243
1857 478 655
1858 478 3691
1859 479 1869
1860 479 2383
1861 479 2445
1862 479 2406
1863 480 5479
