id;spkid;full_name;pdes;name;diameter;q;per;class;horizons;begin_time;end_time;;name_ru
a0003476;2003476;3476Dongguan1978UF2;3476;Dongguan;31.53;2.544470621;2052.40107;MBA;DES=+2003476;1998-08-05-21-35-37;2000-01-01-00-00-00;;Dongguan
a0003495;2003495;3495Colchagua1981NU;3495;Colchagua;26.312;2.836226503;2110.970506;OMB;DES=+2003495;1998-07-22-06-10-38;2000-01-01-00-00-00;;Colchagua
a0003501;2003501;3501Olegiya1971QU;3501;Olegiya;22.446;2.658728457;1823.80289;MBA;DES=+2003501;1998-10-02-01-10-58;2000-01-01-00-00-00;;Olegiya
a0003502;2003502;3502Huangpu1964TR1;3502;Huangpu;22.044;2.593450584;2026.40406;MBA;DES=+2003502;1998-08-12-09-34-33;2000-01-01-00-00-00;;Huangpu
a0003507;2003507;3507Vilas1982UX;3507;Vilas;24.917;2.63705199;2024.788321;MBA;DES=+2003507;1998-08-12-19-16-13;2000-01-01-00-00-00;;Vilas
a0003514;2003514;3514Hooke1971UJ;3514;Hooke;22.037;3.197592462;2876.332763;OMB;DES=+2003514;1998-01-11-22-00-13;2000-01-01-00-00-00;;Hooke
a0003522;2003522;3522Becker1941SW;3522;Becker;20.113;2.265452862;2071.469649;MBA;DES=+2003522;1998-08-01-03-10-56;2000-01-01-00-00-00;;Becker
a0003526;2003526;3526Jeffbell1984CN;3526;Jeffbell;22.055;2.532421589;1702.859371;MBA;DES=+2003526;1998-11-01-06-50-38;2000-01-01-00-00-00;;Jeffbell
a0003540;2003540;3540Protesilaos1973UF5;3540;Protesilaos;70.225;4.661898227;4427.947991;GRK;DES=+2003540;1996-12-20-00-18-45;2000-01-01-00-00-00;;Protesilaos
a0003543;2003543;3543Ningbo1964VA3;3543;Ningbo;21.677;2.634097285;2072.383039;MBA;DES=+2003543;1998-07-31-21-42-07;2000-01-01-00-00-00;;Ningbo
a0003548;2003548;3548Eurybates1973SO;3548;Eurybates;63.885;4.732848874;4323.96005;GRK;DES=+2003548;1997-01-15-00-14-24;2000-01-01-00-00-00;;Eurybates
a0003550;2003550;3550Link1981YS;3550;Link;26.515;2.475340062;1833.535333;MBA;DES=+2003550;1998-09-29-14-47-17;2000-01-01-00-00-00;;Link
a0003556;2003556;3556Lixiaohua1964UO;3556;Lixiaohua;20.085;2.495586853;2062.80713;MBA;DES=+2003556;1998-08-03-07-09-26;2000-01-01-00-00-00;;Lixiaohua
a0003560;2003560;3560Chenqian1980RZ2;3560;Chenqian;22.356;2.658139687;1913.033946;MBA;DES=+2003560;1998-09-09-17-47-47;2000-01-01-00-00-00;;Chenqian
a0003561;2003561;3561Devine1983HO;3561;Devine;32.74;3.447981751;2879.10798;OMB;DES=+2003561;1998-01-11-05-21-08;2000-01-01-00-00-00;;Devine
a0003564;2003564;3564Talthybius1985TC1;3564;Talthybius;73.73;4.996941203;4333.392087;GRK;DES=+2003564;1997-01-12-15-38-52;2000-01-01-00-00-00;;Talthybius
a0003565;2003565;3565Ojima1986YD;3565;Ojima;28.129;2.812073352;2095.026672;OMB;DES=+2003565;1998-07-26-05-50-24;2000-01-01-00-00-00;;Ojima
a0003568;2003568;3568ASCII1936UB;3568;ASCII;23.752;2.408640958;2040.36502;MBA;DES=+2003568;1998-08-08-21-48-36;2000-01-01-00-00-00;;ASCII
a0003571;2003571;3571Milanstefanik1982EJ;3571;Milanstefanik;34.898;3.498381825;2857.666506;OMB;DES=+2003571;1998-01-16-14-00-04;2000-01-01-00-00-00;;Milanstefanik
a0003577;2003577;3577Putilin1969TK;3577;Putilin;49.138;3.170944081;2861.809343;OMB;DES=+2003577;1998-01-15-13-08-39;2000-01-01-00-00-00;;Putilin
a0003578;2003578;3578Carestia1977CC;3578;Carestia;42.882;2.556383831;2106.23148;OMB;DES=+2003578;1998-07-23-10-36-41;2000-01-01-00-00-00;;Carestia
a0003584;2003584;3584Aisha1981TW;3584;Aisha;26.325;2.771309076;1977.673006;MBA;DES=+2003584;1998-08-24-13-57-44;2000-01-01-00-00-00;;Aisha
a0003596;2003596;3596Meriones1985VO;3596;Meriones;87.38;4.793446647;4295.594219;GRK;DES=+2003596;1997-01-22-02-26-06;2000-01-01-00-00-00;;Meriones
a0003614;2003614;3614Tumilty1983AE1;3614;Tumilty;47.829;2.597774484;1879.797401;MBA;DES=+2003614;1998-09-18-01-12-57;2000-01-01-00-00-00;;Tumilty
a0003615;2003615;3615Safronov1983WZ;3615;Safronov;25.209;2.750748175;2051.844895;MBA;DES=+2003615;1998-08-06-00-55-51;2000-01-01-00-00-00;;Safronov
a0003622;2003622;3622Ilinsky1981SX7;3622;Ilinsky;21.88;3.243362884;2281.200211;OMB;DES=+2003622;1998-06-09-16-47-56;2000-01-01-00-00-00;;Ilinsky
a0003631;2003631;3631Sigyn1987BV1;3631;Sigyn;38.505;2.855995436;1989.537033;MBA;DES=+2003631;1998-08-21-14-46-41;2000-01-01-00-00-00;;Sigyn
a0003641;2003641;3641WilliamsBayA922WC;3641;Williams Bay;29.71;2.610656533;1892.586918;MBA;DES=+2003641;1998-09-14-20-28-43;2000-01-01-00-00-00;;Williams Bay
a0003642;2003642;3642Frieden1953XL1;3642;Frieden;31.899;2.56117822;1699.643419;MBA;DES=+2003642;1998-11-02-02-08-23;2000-01-01-00-00-00;;Frieden
a0003647;2003647;3647Dermott1986AD1;3647;Dermott;26.754;2.51078492;1710.574758;MBA;DES=+2003647;1998-10-30-08-33-06;2000-01-01-00-00-00;;Dermott
a0003649;2003649;3649Guillermina1976HQ;3649;Guillermina;21.854;2.995965983;2036.139951;MBA;DES=+2003649;1998-08-09-23-09-38;2000-01-01-00-00-00;;Guillermina
a0003650;2003650;3650Kunming1978UO2;3650;Kunming;26.645;2.366294273;2012.319868;MBA;DES=+2003650;1998-08-15-22-04-51;2000-01-01-00-00-00;;Kunming
a0003655;2003655;3655Eupraksia1978SA3;3655;Eupraksia;36.66;3.209923197;2941.856115;OMB;DES=+2003655;1997-12-26-12-51-48;2000-01-01-00-00-00;;Eupraksia
a0003660;2003660;3660Lazarev1978QX2;3660;Lazarev;27.136;2.956205283;2110.835686;OMB;DES=+2003660;1998-07-22-06-59-10;2000-01-01-00-00-00;;Lazarev
a0003666;2003666;3666Holman1979HP;3666;Holman;20.304;2.714038858;2008.440313;MBA;DES=+2003666;1998-08-16-21-21-30;2000-01-01-00-00-00;;Holman
a0003667;2003667;3667AnneMarie1981EF;3667;Anne-Marie;22.307;2.366725571;1974.934811;MBA;DES=+2003667;1998-08-25-06-23-29;2000-01-01-00-00-00;;Anne-Marie
a0003687;2003687;3687DzusA908TC;3687;Dzus;30.932;2.179771655;1644.330787;MBA;DES=+2003687;1998-11-15-22-00-55;2000-01-01-00-00-00;;Dzus
a0003693;2003693;3693Barringer1982RU;3693;Barringer;27.494;2.504250278;2037.628006;MBA;DES=+2003693;1998-08-09-14-13-56;2000-01-01-00-00-00;;Barringer
a0003694;2003694;3694Sharon1984SH5;3694;Sharon;46.036;3.122924509;2844.966798;OMB;DES=+2003694;1998-01-19-18-11-58;2000-01-01-00-00-00;;Sharon
a0003708;2003708;37081974FV1;3708;;75.661;4.392063997;4351.678588;TJN;DES=+2003708;1997-01-08-01-55-44;2000-01-01-00-00-00;;
a0003709;2003709;3709Polypoites1985TL3;3709;Polypoites;65.297;4.917917914;4379.107596;GRK;DES=+2003709;1997-01-01-05-21-17;2000-01-01-00-00-00;;Polypoites
a0003727;2003727;3727Maxhell1981PQ;3727;Maxhell;27.691;2.82027784;2209.003962;OMB;DES=+2003727;1998-06-27-17-58-35;2000-01-01-00-00-00;;Maxhell
a0003728;2003728;3728IRAS1983QF;3728;IRAS;23.45;2.086465864;1575.30535;MBA;DES=+2003728;1998-12-03-04-10-05;2000-01-01-00-00-00;;IRAS
a0003730;2003730;3730Hurban1983XM1;3730;Hurban;26.996;2.286385574;1644.24789;MBA;DES=+2003730;1998-11-15-22-30-46;2000-01-01-00-00-00;;Hurban
a0003731;2003731;3731Hancock1984DH1;3731;Hancock;53.112;2.854452166;2118.267308;OMB;DES=+2003731;1998-07-20-10-23-47;2000-01-01-00-00-00;;Hancock
a0003735;2003735;3735Trebon1983XS;3735;Trebon;20.974;2.629596594;1994.653764;MBA;DES=+2003735;1998-08-20-08-04-39;2000-01-01-00-00-00;;Trebon
a0003747;2003747;3747Belinskij1975VY5;3747;Belinskij;26.73;2.803488741;2082.564786;MBA;DES=+2003747;1998-07-29-08-36-41;2000-01-01-00-00-00;;Belinskij
a0003751;2003751;3751Kiang1983NK;3751;Kiang;24.054;2.826881302;2040.511575;MBA;DES=+2003751;1998-08-08-20-55-50;2000-01-01-00-00-00;;Kiang
a0003754;2003754;3754Kathleen1931FM;3754;Kathleen;53.699;2.819370246;2051.155696;MBA;DES=+2003754;1998-08-06-05-03-57;2000-01-01-00-00-00;;Kathleen
a0003759;2003759;3759Piironen1984AP;3759;Piironen;32.15;2.397931415;1637.857522;MBA;DES=+2003759;1998-11-17-12-51-18;2000-01-01-00-00-00;;Piironen
a0003761;2003761;3761Romanskaya1936OH;3761;Romanskaya;32.132;2.242306509;2017.569305;MBA;DES=+2003761;1998-08-14-14-35-04;2000-01-01-00-00-00;;Romanskaya
a0003766;2003766;3766Junepatterson1983BF;3766;Junepatterson;24.849;2.893152195;2124.97054;OMB;DES=+2003766;1998-07-18-18-10-37;2000-01-01-00-00-00;;Junepatterson
a0003768;2003768;3768Monroe1937RB;3768;Monroe;26.601;2.431591041;1987.603764;MBA;DES=+2003768;1998-08-22-02-22-39;2000-01-01-00-00-00;;Monroe
a0003776;2003776;3776Vartiovuori1938GG;3776;Vartiovuori;22.496;2.969970542;2075.524125;MBA;DES=+2003776;1998-07-31-02-51-19;2000-01-01-00-00-00;;Vartiovuori
a0003784;2003784;3784Chopin1986UL1;3784;Chopin;29.346;2.615373889;2022.184109;MBA;DES=+2003784;1998-08-13-10-53-44;2000-01-01-00-00-00;;Chopin
a0003793;2003793;3793Leonteus1985TE3;3793;Leonteus;112.046;4.752343359;4352.199623;GRK;DES=+2003793;1997-01-07-22-48-10;2000-01-01-00-00-00;;Leonteus
a0003794;2003794;3794Sthenelos1985TF3;3794;Sthenelos;34.531;4.440269963;4335.584923;GRK;DES=+2003794;1997-01-12-02-29-27;2000-01-01-00-00-00;;Sthenelos
a0003801;2003801;3801Thrasymedes1985VS;3801;Thrasymedes;34.285;5.201200941;4486.531091;GRK;DES=+2003801;1996-12-05-08-48-50;2000-01-01-00-00-00;;Thrasymedes
a0003803;2003803;3803Tuchkova1981TP1;3803;Tuchkova;38.019;2.89390565;1945.347291;MBA;DES=+2003803;1998-09-01-15-54-59;2000-01-01-00-00-00;;Tuchkova
a0003811;2003811;3811Karma1953TH;3811;Karma;30.344;2.240697207;1510.558308;MBA;DES=+2003811;1998-12-19-08-39-01;2000-01-01-00-00-00;;Karma
a0003812;2003812;3812Lidaksum1965AK1;3812;Lidaksum;33.611;2.795373026;2063.560018;MBA;DES=+2003812;1998-08-03-02-38-24;2000-01-01-00-00-00;;Lidaksum
a0003815;2003815;3815Konig1959GG;3815;Konig;20.129;2.298581772;1505.147282;MBA;DES=+2003815;1998-12-20-17-06-59;2000-01-01-00-00-00;;Konig
a0003829;2003829;3829Gunma1988EM;3829;Gunma;24.33;2.321125944;1697.953411;MBA;DES=+2003829;1998-11-02-12-16-47;2000-01-01-00-00-00;;Gunma
a0003843;2003843;3843OISCA1987DM;3843;OISCA;30.768;3.416704409;2909.523023;OMB;DES=+2003843;1998-01-03-14-51-43;2000-01-01-00-00-00;;OISCA
a0003845;2003845;3845Neyachenko1979SA10;3845;Neyachenko;25.817;2.89280237;2320.855158;OMB;DES=+2003845;1998-05-30-18-52-09;2000-01-01-00-00-00;;Neyachenko
a0003846;2003846;3846Hazel1980TK5;3846;Hazel;22.034;2.688817121;1841.879194;MBA;DES=+2003846;1998-09-27-12-43-30;2000-01-01-00-00-00;;Hazel
a0003859;2003859;3859Borngen1987EW;3859;Borngen;21.433;2.746800681;2087.008657;MBA;DES=+2003859;1998-07-28-05-56-54;2000-01-01-00-00-00;;Borngen
a0003866;2003866;3866Langley1988BH4;3866;Langley;23.31;2.56856548;2042.396447;MBA;DES=+2003866;1998-08-08-09-37-17;2000-01-01-00-00-00;;Langley
a0003871;2003871;3871Reiz1982DR2;3871;Reiz;20.357;2.889269291;2079.423922;MBA;DES=+2003871;1998-07-30-03-27-24;2000-01-01-00-00-00;;Reiz
a0003899;2003899;3899Wichterle1982SN1;3899;Wichterle;21.174;2.62142387;2077.636705;MBA;DES=+2003899;1998-07-30-14-10-48;2000-01-01-00-00-00;;Wichterle
a0003902;2003902;3902Yoritomo1986AL;3902;Yoritomo;28.402;3.015527613;2116.536586;OMB;DES=+2003902;1998-07-20-20-46-50;2000-01-01-00-00-00;;Yoritomo
a0003906;2003906;3906Chao1987KE1;3906;Chao;46.247;2.730312675;1835.285783;MBA;DES=+2003906;1998-09-29-04-17-08;2000-01-01-00-00-00;;Chao
a0003915;2003915;3915Fukushima1988PA1;3915;Fukushima;21.993;2.340069662;1390.768331;MBA;DES=+2003915;1999-01-18-07-23-24;2000-01-01-00-00-00;;Fukushima
a0003923;2003923;3923Radzievskij1976SN3;3923;Radzievskij;29.87;3.080393127;2876.293596;OMB;DES=+2003923;1998-01-11-22-14-19;2000-01-01-00-00-00;;Radzievskij
a0003925;2003925;3925Tret'yakov1977SS2;3925;Tret'yakov;51.289;2.541431478;2046.462142;MBA;DES=+2003925;1998-08-07-09-13-38;2000-01-01-00-00-00;;Tret'yakov
a0003939;2003939;3939Huruhata1953GO;3939;Huruhata;30.644;2.790709976;2002.46461;MBA;DES=+2003939;1998-08-18-09-12-45;2000-01-01-00-00-00;;Huruhata
a0003957;2003957;3957Sugie1933OD;3957;Sugie;23.46;2.470116743;1977.012351;MBA;DES=+2003957;1998-08-24-17-55-34;2000-01-01-00-00-00;;Sugie
a0003966;2003966;3966Cherednichenko1976SD3;3966;Cherednichenko;20.885;3.162827777;2123.864922;OMB;DES=+2003966;1998-07-19-00-48-38;2000-01-01-00-00-00;;Cherednichenko
a0003967;2003967;3967Shekhtelia1976YW2;3967;Shekhtelia;29.305;3.078618705;2134.590823;OMB;DES=+2003967;1998-07-16-08-27-19;2000-01-01-00-00-00;;Shekhtelia
a0003971;2003971;3971Voronikhin1979YM8;3971;Voronikhin;31.996;2.322432124;1755.708508;MBA;DES=+2003971;1998-10-19-01-44-57;2000-01-01-00-00-00;;Voronikhin
a0003976;2003976;3976Lise1983JM;3976;Lise;29.049;2.559814969;1672.075044;MBA;DES=+2003976;1998-11-08-23-33-00;2000-01-01-00-00-00;;Lise
a0003978;2003978;3978Klepesta1983VP1;3978;Klepesta;29.223;2.868928812;1787.075037;MBA;DES=+2003978;1998-10-11-05-33-00;2000-01-01-00-00-00;;Klepesta
a0003981;2003981;3981Stodola1984BL;3981;Stodola;22.204;2.630422129;2060.125733;MBA;DES=+2003981;1998-08-03-23-14-45;2000-01-01-00-00-00;;Stodola
a0003990;2003990;3990Heimdal1987SO3;3990;Heimdal;35.679;2.991050869;2857.525898;OMB;DES=+2003990;1998-01-16-14-50-41;2000-01-01-00-00-00;;Heimdal
a0004003;2004003;4003Schumann1964ED;4003;Schumann;36.115;3.104435539;2318.045486;OMB;DES=+2004003;1998-05-31-11-43-38;2000-01-01-00-00-00;;Schumann
a0004004;2004004;4004List'ev1971SN1;4004;List'ev;24.762;2.48956238;2001.476319;MBA;DES=+2004004;1998-08-18-15-08-32;2000-01-01-00-00-00;;List'ev
a0004007;2004007;4007Euryalos1973SR;4007;Euryalos;45.515;4.888677299;4302.594249;GRK;DES=+2004007;1997-01-20-08-26-06;2000-01-01-00-00-00;;Euryalos
a0004014;2004014;4014Heizman1979SG10;4014;Heizman;36.83;3.315619518;2313.339044;OMB;DES=+2004014;1998-06-01-15-57-57;2000-01-01-00-00-00;;Heizman
a0004035;2004035;40351986WD;4035;;68.733;4.985973028;4436.184205;GRK;DES=+2004035;1996-12-17-22-53-43;2000-01-01-00-00-00;;
a0004041;2004041;4041Miyamotoyohko1988DN1;4041;Miyamotoyohko;26.244;2.85395721;1910.004353;MBA;DES=+2004041;1998-09-10-11-58-26;2000-01-01-00-00-00;;Miyamotoyohko
a0004045;2004045;4045Lowengrub1953RG;4045;Lowengrub;32.369;2.901390881;2119.817203;OMB;DES=+2004045;1998-07-20-01-05-49;2000-01-01-00-00-00;;Lowengrub
a0004049;2004049;4049Noragal'1973QD2;4049;Noragal';21.003;2.229323808;1964.436429;MBA;DES=+2004049;1998-08-27-21-22-54;2000-01-01-00-00-00;;Noragal'
a0004057;2004057;4057Demophon1985TQ;4057;Demophon;45.683;4.637360804;4407.430264;GRK;DES=+2004057;1996-12-25-03-25-08;2000-01-01-00-00-00;;Demophon
a0004060;2004060;4060Deipylos1987YT1;4060;Deipylos;84.043;4.442575438;4392.28783;GRK;DES=+2004060;1996-12-28-22-16-24;2000-01-01-00-00-00;;Deipylos
a0004063;2004063;4063Euforbo1989CG2;4063;Euforbo;95.619;4.572995242;4312.93164;GRK;DES=+2004063;1997-01-17-18-24-38;2000-01-01-00-00-00;;Euforbo
a0004068;2004068;4068Menestheus1973SW;4068;Menestheus;67.625;4.773917811;4265.643314;GRK;DES=+2004068;1997-01-29-14-08-26;2000-01-01-00-00-00;;Menestheus
a0004071;2004071;4071Rostovdon1981RD2;4071;Rostovdon;25.982;2.678816716;2090.921143;OMB;DES=+2004071;1998-07-27-06-28-24;2000-01-01-00-00-00;;Rostovdon
a0004086;2004086;4086Podalirius1985VK2;4086;Podalirius;85.495;4.625402393;4407.599648;GRK;DES=+2004086;1996-12-25-02-24-09;2000-01-01-00-00-00;;Podalirius
a0004091;2004091;4091Lowe1986TL2;4091;Lowe;22.571;2.806126626;2074.28749;MBA;DES=+2004091;1998-07-31-10-16-31;2000-01-01-00-00-00;;Lowe
a0004093;2004093;4093Bennett1986VD;4093;Bennett;24.787;2.918497563;1914.805595;MBA;DES=+2004093;1998-09-09-07-10-00;2000-01-01-00-00-00;;Bennett
a0004110;2004110;4110Keats1977CZ;4110;Keats;23.377;2.738370078;1992.797751;MBA;DES=+2004110;1998-08-20-19-12-49;2000-01-01-00-00-00;;Keats
a0004112;2004112;4112Hrabal1981ST;4112;Hrabal;45.507;2.996503471;2010.75389;MBA;DES=+2004112;1998-08-16-07-28-36;2000-01-01-00-00-00;;Hrabal
a0004131;2004131;4131Stasik1988DR4;4131;Stasik;29.13;2.834809917;2055.73424;MBA;DES=+2004131;1998-08-05-01-35-41;2000-01-01-00-00-00;;Stasik
a0004135;2004135;4135Svetlanov1966PG;4135;Svetlanov;24.207;2.137012373;1700.24186;MBA;DES=+2004135;1998-11-01-22-32-56;2000-01-01-00-00-00;;Svetlanov
a0004138;2004138;4138Kalchas1973SM;4138;Kalchas;46.462;4.938071866;4286.357807;GRK;DES=+2004138;1997-01-24-09-51-13;2000-01-01-00-00-00;;Kalchas
a0004140;2004140;4140Branham1976VA;4140;Branham;33.748;2.64658906;1904.576438;MBA;DES=+2004140;1998-09-11-20-32-29;2000-01-01-00-00-00;;Branham
a0004144;2004144;4144Vladvasil'ev1981SW6;4144;Vladvasil'ev;32.494;3.056800324;2053.089012;MBA;DES=+2004144;1998-08-05-17-27-58;2000-01-01-00-00-00;;Vladvasil'ev
a0004157;2004157;4157Izu1988XD2;4157;Izu;21.01;2.247019556;1598.076824;MBA;DES=+2004157;1998-11-27-11-32-21;2000-01-01-00-00-00;;Izu
a0004162;2004162;4162SAF1940WA;4162;SAF;24.768;2.453979042;1744.734695;MBA;DES=+2004162;1998-10-21-19-35-31;2000-01-01-00-00-00;;SAF
a0004169;2004169;4169Celsius1980FO3;4169;Celsius;37.303;2.842109087;2297.446119;OMB;DES=+2004169;1998-06-05-15-19-24;2000-01-01-00-00-00;;Celsius
a0004174;2004174;4174Pikulia1982SB6;4174;Pikulia;22.181;2.742533746;2074.618096;MBA;DES=+2004174;1998-07-31-08-17-30;2000-01-01-00-00-00;;Pikulia
a0004186;2004186;4186Tamashima1977DT1;4186;Tamashima;29.91;2.898964802;2000.85804;MBA;DES=+2004186;1998-08-18-18-51-07;2000-01-01-00-00-00;;Tamashima
a0004192;2004192;4192Breysacher1981DH;4192;Breysacher;21.245;2.671305523;2098.703195;OMB;DES=+2004192;1998-07-25-07-46-51;2000-01-01-00-00-00;;Breysacher
a0004196;2004196;4196Shuya1982SA13;4196;Shuya;38.069;3.805443853;2845.985674;OMB;DES=+2004196;1998-01-19-12-05-10;2000-01-01-00-00-00;;Shuya
a0004201;2004201;4201Orosz1984JA1;4201;Orosz;32.985;2.436791418;2049.339266;MBA;DES=+2004201;1998-08-06-15-57-52;2000-01-01-00-00-00;;Orosz
a0004208;2004208;4208Kiselev1986RQ2;4208;Kiselev;30.413;2.96826311;2099.9536;OMB;DES=+2004208;1998-07-25-00-16-43;2000-01-01-00-00-00;;Kiselev
a0004209;2004209;4209Briggs1986TG4;4209;Briggs;31.303;2.897586748;2050.101472;MBA;DES=+2004209;1998-08-06-11-23-29;2000-01-01-00-00-00;;Briggs
a0004211;2004211;4211Rosniblett1987RT;4211;Rosniblett;24.973;2.538709272;2080.185023;MBA;DES=+2004211;1998-07-29-22-53-24;2000-01-01-00-00-00;;Rosniblett
a0004223;2004223;4223Shikoku1988JM;4223;Shikoku;22.869;2.677941146;1903.354461;MBA;DES=+2004223;1998-09-12-03-52-24;2000-01-01-00-00-00;;Shikoku
a0004224;2004224;4224Susa1988KG;4224;Susa;34.73;2.37422132;1819.912631;MBA;DES=+2004224;1998-10-03-00-31-28;2000-01-01-00-00-00;;Susa
a0004226;2004226;4226Damiaan1989RE;4226;Damiaan;33.065;2.134112936;1771.980462;MBA;DES=+2004226;1998-10-15-00-07-03;2000-01-01-00-00-00;;Damiaan
a0004230;2004230;4230vandenBergh1973ST1;4230;van den Bergh;28.461;3.418631727;2862.86387;OMB;DES=+2004230;1998-01-15-06-49-01;2000-01-01-00-00-00;;van den Bergh
a0004236;2004236;4236Lidov1979FV1;4236;Lidov;32.88;3.319583987;2335.963771;OMB;DES=+2004236;1998-05-27-00-13-03;2000-01-01-00-00-00;;Lidov
a0004250;2004250;4250Perun1984UG;4250;Perun;22.646;2.793756811;2057.395012;MBA;DES=+2004250;1998-08-04-15-37-48;2000-01-01-00-00-00;;Perun
a0004266;2004266;4266Waltari1940YE;4266;Waltari;22.638;2.610433466;2062.244783;MBA;DES=+2004266;1998-08-03-10-31-53;2000-01-01-00-00-00;;Waltari
a0004292;2004292;4292Aoba1989VO;4292;Aoba;24.695;2.620203968;1666.741984;MBA;DES=+2004292;1998-11-10-07-32-54;2000-01-01-00-00-00;;Aoba
a0004315;2004315;4315Pronik1979SL11;4315;Pronik;20.534;2.093538234;1872.970072;MBA;DES=+2004315;1998-09-19-18-10-47;2000-01-01-00-00-00;;Pronik
a0004317;2004317;4317Garibaldi1980DA1;4317;Garibaldi;38.611;3.350602184;2915.722499;OMB;DES=+2004317;1998-01-02-01-39-55;2000-01-01-00-00-00;;Garibaldi
a0004318;2004318;4318Bata1980DE1;4318;Bata;25.79;2.888106981;2113.487247;OMB;DES=+2004318;1998-07-21-15-04-36;2000-01-01-00-00-00;;Bata
a0004348;2004348;4348Poulydamas1988RU;4348;Poulydamas;82.032;4.733583823;4382.338377;TJN;DES=+2004348;1996-12-31-09-58-13;2000-01-01-00-00-00;;Poulydamas
a0004349;2004349;4349Tiburcio1989LX;4349;Tiburcio;26.397;1.986107165;1548.04739;MBA;DES=+2004349;1998-12-09-23-42-57;2000-01-01-00-00-00;;Tiburcio
a0004368;2004368;4368Pillmore1981JC2;4368;Pillmore;21.82;3.115953892;2077.681935;MBA;DES=+2004368;1998-07-30-13-54-31;2000-01-01-00-00-00;;Pillmore
a0004379;2004379;4379Snelling1988PT1;4379;Snelling;20.107;2.771742761;2053.158287;MBA;DES=+2004379;1998-08-05-17-03-01;2000-01-01-00-00-00;;Snelling
a0004381;2004381;4381Uenohara1989WD1;4381;Uenohara;20.242;2.795491175;1926.662842;MBA;DES=+2004381;1998-09-06-08-01-23;2000-01-01-00-00-00;;Uenohara
a0004424;2004424;4424Arkhipova1967DB;4424;Arkhipova;24.019;2.540211747;1672.186151;MBA;DES=+2004424;1998-11-08-22-53-00;2000-01-01-00-00-00;;Arkhipova
a0004431;2004431;4431Holeungholee1978WU14;4431;Holeungholee;23.856;2.765300346;1962.668401;MBA;DES=+2004431;1998-08-28-07-59-23;2000-01-01-00-00-00;;Holeungholee
a0004436;2004436;4436Ortizmoreno1983EX;4436;Ortizmoreno;30.74;3.074555682;2143.09766;OMB;DES=+2004436;1998-07-14-05-24-51;2000-01-01-00-00-00;;Ortizmoreno
a0004438;2004438;4438Sykes1983WR;4438;Sykes;26.693;2.364727409;2055.916177;MBA;DES=+2004438;1998-08-05-00-30-11;2000-01-01-00-00-00;;Sykes
a0004446;2004446;4446Carolyn1985TT;4446;Carolyn;28.645;2.868138591;2911.354526;OMB;DES=+2004446;1998-01-03-03-52-23;2000-01-01-00-00-00;;Carolyn
a0004449;2004449;4449Sobinov1987RX3;4449;Sobinov;30.02;2.838977556;2034.857196;MBA;DES=+2004449;1998-08-10-06-51-25;2000-01-01-00-00-00;;Sobinov
a0004460;2004460;4460Bihoro1990DS;4460;Bihoro;38.742;2.386657894;1824.885461;MBA;DES=+2004460;1998-10-01-18-41-15;2000-01-01-00-00-00;;Bihoro
a0004489;2004489;44891988AK;4489;;76.595;4.906424157;4347.72051;GRK;DES=+2004489;1997-01-09-01-40-38;2000-01-01-00-00-00;;
a0004495;2004495;4495Dassanowsky1988VS;4495;Dassanowsky;24.429;3.388479005;2879.644683;OMB;DES=+2004495;1998-01-11-02-07-55;2000-01-01-00-00-00;;Dassanowsky
a0004501;2004501;4501Eurypylos1989CJ3;4501;Eurypylos;45.524;4.937705504;4344.401549;GRK;DES=+2004501;1997-01-09-21-35-28;2000-01-01-00-00-00;;Eurypylos
a0004521;2004521;4521Akimov1979FU2;4521;Akimov;20.271;2.845936931;2009.769457;MBA;DES=+2004521;1998-08-16-13-23-00;2000-01-01-00-00-00;;Akimov
a0004522;2004522;4522Britastra1980BM;4522;Britastra;20.843;2.118418835;1592.904928;MBA;DES=+2004522;1998-11-28-18-34-14;2000-01-01-00-00-00;;Britastra
a0004543;2004543;4543Phoinix1989CQ1;4543;Phoinix;63.836;4.63574331;4239.336327;GRK;DES=+2004543;1997-02-05-03-58-57;2000-01-01-00-00-00;;Phoinix
a0004547;2004547;4547Massachusetts1990KP;4547;Massachusetts;33.036;2.42988361;1542.462949;MBA;DES=+2004547;1998-12-11-09-13-21;2000-01-01-00-00-00;;Massachusetts
a0004554;2004554;4554Fanynka1986UT;4554;Fanynka;26.315;2.805304197;2077.627;MBA;DES=+2004554;1998-07-30-14-14-17;2000-01-01-00-00-00;;Fanynka
a0004603;2004603;4603Bertaud1986WM3;4603;Bertaud;22.496;1.999631107;1556.976376;MBA;DES=+2004603;1998-12-07-18-08-31;2000-01-01-00-00-00;;Bertaud
a0004609;2004609;4609Pizarro1988CT3;4609;Pizarro;28.518;2.784163402;2004.686221;MBA;DES=+2004609;1998-08-17-19-52-58;2000-01-01-00-00-00;;Pizarro
a0004617;2004617;4617Zadunaisky1976DK;4617;Zadunaisky;32.685;2.982458645;2098.968907;OMB;DES=+2004617;1998-07-25-06-11-12;2000-01-01-00-00-00;;Zadunaisky
a0004663;2004663;4663Falta1984SM1;4663;Falta;28.824;3.013126702;2100.478814;OMB;DES=+2004663;1998-07-24-21-07-38;2000-01-01-00-00-00;;Falta
