id;hip;hd;hr;gl;bf;proper;ra;dec;dist;pmra;pmdec;rv;mag;absmag;spect;ci;x;y;z;vx;vy;vz;rarad;decrad;pmrarad;pmdecrad;bayer;flam;con;comp;comp_primary;base;lum;var;var_min;var_max;greek_letters;spect_desig;color;linecolor
74898;75127;136479;5707;;;;15.352114;-5.824853;92.6784;-51.92;-10.86;-33;5.54;0.705;;1.047;-58.916772;-70.919516;-9.405701;3.83E-06;4.11E-05;-1.43E-06;4.019174038;-0.101662869;-2.52E-07;-5.27E-08;;;Lib;1;74898;;45.49880602;;;;;K;#F99220;#F99220
74912;75141;136298;5695;;;;15.356201;-40.647518;271.0027;-19.11;-24.05;-2.4;3.22;-3.945;;-0.227;-131.223518;-158.301112;-176.532145;-5.00E-06;3.33E-05;-2.24E-05;4.020244134;-0.709433019;-9.26E-08;-1.17E-07;Del;;Lup;1;74912;;3296.097122;;3.239;3.209;;B;#93C2F1;#93C2F1
74935;75164;136334;5696;;;;15.359807;-40.749482;109.1703;-16.2;-26.88;-4;6.21;1.019;;0.068;-52.720885;-63.722016;-71.261207;1.29E-06;1.50E-05;-8.11E-06;4.021188053;-0.711212625;-7.85E-08;-1.30E-07;;;Lup;1;74935;;34.07218617;;;;;A;#f3e8d3;#f3e8d3
74948;75177;136422;5705;;;;15.36344;-36.261376;84.317;-91.85;-86.03;-29;3.57;-1.06;;1.534;-43.289327;-52.423754;-49.870803;-4.80E-07;5.84E-05;-1.08E-05;4.0221391;-0.632880408;-4.45E-07;-4.17E-07;Phi-1;;Lup;1;74948;;231.206479;;;;;K;#F99220;#F99220
74949;75178;136849;5718;;;;15.363495;32.933695;80.3213;-48.83;13.91;-7;5.38;0.856;;-0.051;-42.92355;-51.982376;43.668097;-8.96E-06;1.90E-05;6.50E-07;4.022153481;0.574801406;-2.37E-07;6.74E-08;;50;Boo;1;74949;;39.59132167;;;;;B;#93C2F1;#93C2F1
74952;75181;136352;5699;;;;15.363507;-48.317628;14.8126;-1622.71;-275.1;-69.4;5.65;4.797;;0.639;-6.271902;-7.595081;-11.06222;-5.04E-05;0.00012196;3.99E-05;4.02215684;-0.84330169;-7.87E-06;-1.33E-06;Nu-2;;Lup;1;74952;;1.050025872;;;;;G;#FFD423;#FFD423
74977;75206;136351;5698;;;;15.368975;-47.927792;35.8551;-141.44;-132.58;-11.2;4.99;2.217;;0.515;-15.270778;-18.547654;-26.615201;-3.23E-06;3.48E-05;-6.94E-06;4.023588354;-0.83649777;-6.86E-07;-6.43E-07;Nu-1;;Lup;1;74977;;11.30316325;;;;;F;#d4bf94;#d4bf94
75001;75230;136831;5717;;;;15.373122;12.567521;137.5516;0.2;-4.52;4;6.29;0.598;;-0.008;-85.222079;-103.739353;29.929858;-2.85E-06;-3.68E-06;-2.05E-06;4.024673918;0.219344613;9.70E-10;-2.19E-08;;7;Ser;1;75001;;50.21113055;;;;;A;#f3e8d3;#f3e8d3
75027;75256;137389;5731;;;;15.377014;62.047076;136.9863;9.3;-38.47;-24;5.99;0.307;;-0.033;-40.709251;-49.657787;121.004333;-2.24E-06;-1.25E-05;-3.37E-05;4.025692927;1.082925765;4.51E-08;-1.87E-07;;;Dra;1;75027;;65.6447502;;;;;A;#f3e8d3;#f3e8d3
75028;75257;137071;5726;;;;15.377048;39.581463;595.2381;2.21;-13.77;-12;5.56;-3.313;;1.626;-290.845056;-354.783394;379.27057;-5.12E-06;-1.63E-05;-3.84E-05;4.025701642;0.690826846;1.07E-08;-6.68E-08;;;Boo;1;75028;;1841.619904;;;;;K;#F99220;#F99220
75031;75260;137443;5737;;;;15.377341;63.341439;112.8668;-15.15;-92.4;-46;5.72;0.457;;1.315;-32.101761;-39.164959;100.868254;-2.17E-05;-1.34E-05;-6.47E-05;4.025778346;1.105516664;-7.34E-08;-4.48E-07;;;Dra;1;75031;;57.17418729;;;;;K;#F99220;#F99220
75035;75264;136504;5708;;;;15.378021;-44.689622;156.9859;-20.25;-20.13;8;3.37;-2.609;;-0.191;-70.733584;-86.328198;-110.402888;-8.78E-06;1.36E-05;-1.66E-05;4.025956486;-0.779981045;-9.82E-08;-9.76E-08;Eps;;Lup;1;75035;;962.941713;;;;;B;#93C2F1;#93C2F1
75043;75272;136646;;;;;15.379224;-29.341935;129.7017;30.42;-11.43;0;6.5;0.935;;1.011;-71.629306;-87.47768;-63.556503;1.70E-05;-9.39E-06;-6.26E-06;4.026271427;-0.512113368;1.47E-07;-5.54E-08;;;Lib;1;75043;;36.81289736;;;;;K;#F99220;#F99220
75065;75294;136801;;;;;15.383829;-15.134036;296.7359;0.26;16.29;13.7;6.46;-0.902;;1.603;-181.206203;-221.844055;-77.471247;-1.21E-05;-1.55E-05;1.90E-05;4.027476994;-0.264138766;1.26E-09;7.90E-08;;30;Lib;1;75065;;199.8941111;;;;;K;#F99220;#F99220
75075;75304;136664;5712;;;;15.385931;-36.858489;159.2357;-18.05;-21.53;2;4.54;-1.47;;-0.155;-80.54436;-98.718294;-95.516062;-5.53E-06;1.53E-05;-1.45E-05;4.028027394;-0.643301982;-8.75E-08;-1.04E-07;Phi-2;;Lup;1;75075;;337.2873087;;;;;B;#93C2F1;#93C2F1
75079;75308;136359;5700;;;;15.386265;-60.657176;40.3388;-81.96;-27.74;6;5.65;2.621;;0.489;-12.495252;-15.31729;-35.16351;-1.13E-05;1.15E-05;-8.01E-06;4.028114723;-1.058667436;-3.97E-07;-1.34E-07;;;Cir;1;75079;;7.791121911;;;;;F;#d4bf94;#d4bf94
75083;75312;137107;5727;;;;15.38675;30.287812;17.8635;125.77;-176.48;-7.3;4.99;3.73;;0.577;-9.748862;-11.953838;9.009316;7.64E-06;-7.86E-06;-1.70E-05;4.028241698;0.528622045;6.10E-07;-8.56E-07;Eta;2;CrB;1;75083;;2.805433638;;;;;G;#FFD423;#FFD423
75094;75323;136415;5704;;;;15.389625;-59.320787;137.5516;-10.29;-36.57;-17;4.48;-1.212;;0.169;-44.315595;-54.422257;-118.299395;1.35E-05;2.75E-05;2.51E-06;4.028994524;-1.035343051;-4.99E-08;-1.77E-07;Gam;;Cir;1;75094;;265.9500033;;4.503;4.443;;B;#93C2F1;#93C2F1
75095;75324;136607;;;;;15.390274;-46.140415;154.0832;-28.16;-9.24;0;6.49;0.551;;0.945;-67.399364;-82.799234;-111.100157;-1.32E-05;1.71E-05;-4.78E-06;4.029164365;-0.805302165;-1.37E-07;-4.48E-08;;;Lup;1;75095;;52.43243172;;;;;G;#FFD423;#FFD423
75113;75342;137006;5721;;;;15.395475;-1.022384;51.1247;76.73;-28.21;-2;6.11;2.567;;0.264;-32.215718;-39.686881;-0.912219;1.61E-05;-1.03E-05;-6.95E-06;4.030525991;-0.017843961;3.72E-07;-1.37E-07;;8;Ser;1;75113;;8.188417919;;;;;F;#d4bf94;#d4bf94
75123;75352;136956;5720;;;;15.397844;-12.369501;172.4138;-37.69;-36.45;-26;5.72;-0.463;;1.039;-106.058476;-130.820274;-36.933644;-4.00E-06;4.51E-05;-2.41E-05;4.031146212;-0.215888526;-1.83E-07;-1.77E-07;;;Lib;1;75123;;133.4135683;;;;;G;#FFD423;#FFD423
75140;75369;137390;5732;;;;15.401422;45.271031;150.3759;-14.52;2.34;-10;6.07;0.184;;1.212;-66.568849;-82.268247;106.833554;-2.94E-06;1.32E-05;-6.07E-06;4.032082892;0.790128546;-7.04E-08;1.13E-08;;;Boo;1;75140;;73.51906921;;;;;K;#F99220;#F99220
75150;75379;137052;5723;;;;15.403303;-10.322266;31.2305;-68.52;-152.65;-10;4.92;2.447;;0.453;-19.315192;-23.894489;-5.596007;8.60E-07;1.76E-05;-2.09E-05;4.032575242;-0.180157524;-3.32E-07;-7.40E-07;Eps;31;Lib;1;75150;;9.145343031;;;;;F;#d4bf94;#d4bf94
75182;75411;137391;5733;;;;15.408181;37.377167;34.6861;-147.68;84.69;-8.6;4.31;1.609;;0.309;-17.300377;-21.457918;21.056469;-9.52E-06;2.78E-05;5.98E-06;4.033852235;0.652354624;-7.16E-07;4.11E-07;Mu-1;51;Boo;1;75182;;19.78791335;;;;;F;#d4bf94;#d4bf94
75209;75439;136933;5719;;;;15.412504;-39.710268;124.6883;-25.25;-56.38;-8;5.36;-0.119;;-0.093;-60.120592;-74.74164;-79.66402;5.70E-06;3.14E-05;-2.10E-05;4.034984049;-0.693074932;-1.22E-07;-2.73E-07;Ups;;Lup;1;75209;;97.18517029;;;;;A;#f3e8d3;#f3e8d3
75229;75458;137759;5744;;;;15.415494;58.966065;31.027;-8.27;17.3;-11;3.29;0.831;;1.166;-10.015969;-12.471787;26.585776;4.06E-06;7.04E-06;-8.30E-06;4.035766949;1.02915199;-4.01E-08;8.39E-08;Iot;12;Dra;1;75229;;40.51352202;;;;;K;#F99220;#F99220
75272;75501;137058;5724;;;;15.422285;-38.73362;120.3369;-46.05;-13.35;-3;4.6;-0.802;;0;-58.64798;-73.294368;-75.294841;-1.64E-05;2.25E-05;-4.16E-06;4.037544735;-0.676029208;-2.23E-07;-6.47E-08;;;Lup;1;75272;;182.3055961;;;;;A;#f3e8d3;#f3e8d3
75301;75530;137471;5739;;;;15.429832;15.428036;211.4165;-14.02;-7.51;-20;5.16;-1.466;;1.65;-127.013373;-159.377636;56.242626;-2.20E-07;2.28E-05;-1.29E-05;4.039520694;0.269270026;-6.80E-08;-3.64E-08;Tau-1;9;Ser;1;75301;;336.0469825;;;;;M;#FF2620;#FF2620
75306;75535;137510;5740;;;;15.431464;19.480707;41.2541;-53.07;-7.23;-3;6.26;3.183;;0.618;-24.226004;-30.425685;13.757797;-6.80E-06;8.50E-06;-2.39E-06;4.039947946;0.340002475;-2.57E-07;-3.51E-08;;;Ser;1;75306;;4.643014073;;;;;G;#FFD423;#FFD423
75336;75565;136672;5713;;;;15.437389;-68.309167;105.042;123.08;9.26;25;5.89;0.783;;1;-24.135595;-30.409373;-97.604364;4.05E-05;-4.98E-05;-2.20E-05;4.041498959;-1.192219869;5.97E-07;4.49E-08;;;TrA;1;75336;;42.34479162;;;;;K;#F99220;#F99220
75343;75572;137704;5741;;;;15.438166;34.335996;157.9779;-114.43;60.34;-48;5.46;-0.533;;1.41;-81.077262;-102.193002;89.106393;-2.73E-05;0.00010664;1.05E-05;4.041702439;0.599276186;-5.55E-07;2.93E-07;;;Boo;1;75343;;142.2983945;;;;;K;#F99220;#F99220
75358;75587;137928;5748;;;;15.442273;54.020294;123.0012;17.91;-13.68;-5;6.44;0.99;;0.079;-44.852273;-56.658776;99.535627;6.14E-06;-9.45E-06;-8.93E-06;4.042777616;0.942831994;8.68E-08;-6.63E-08;;;Dra;1;75358;;34.9945167;;;;;A;#f3e8d3;#f3e8d3
75418;75647;137432;5736;;;;15.455037;-36.76756;131.2336;-21.21;-24.02;4;5.46;-0.13;;-0.15;-64.974825;-82.644047;-78.552536;-6.98E-06;1.30E-05;-1.47E-05;4.046119158;-0.641714977;-1.03E-07;-1.16E-07;;;Lup;1;75418;;98.1747943;;;;;B;#93C2F1;#93C2F1
75436;75665;137066;5725;;;;15.459193;-64.531504;209.205;-12.91;-19.25;-9;5.71;-0.893;;1.646;-55.524303;-70.781845;-188.874775;3.02E-06;2.51E-05;-9.00E-08;4.047207158;-1.126287211;-6.26E-08;-9.33E-08;;;TrA;1;75436;;198.2439763;;5.724;5.694;;K;#F99220;#F99220
75445;75674;137853;5745;;;;15.460798;25.101626;244.4988;5.74;-12.72;-7;6.01;-0.931;;1.654;-136.579952;-174.261845;103.722507;5.41E-06;-4.13E-06;-1.67E-05;4.047627459;0.438106023;2.78E-08;-6.17E-08;;;Ser;1;75445;;205.3052239;;;;;M;#FF2620;#FF2620
75466;75695;137909;5747;;;;15.463818;29.105703;34.2818;-181.39;86.84;-19;3.66;0.985;;0.319;-18.45833;-23.589253;16.675351;-8.95E-06;3.75E-05;3.16E-06;4.048418174;0.507990342;-8.79E-07;4.21E-07;Bet;3;CrB;1;75466;;35.15604405;;3.683;3.653;;F;#d4bf94;#d4bf94
75467;75696;138265;5755;;;;15.464287;60.670217;195.6947;-16.9;-3.14;-47;5.9;-0.558;;1.441;-59.063209;-75.500345;170.609163;2.80E-07;2.64E-05;-4.34E-05;4.048540875;1.058895039;-8.19E-08;-1.52E-08;;;Dra;1;75467;;145.6129499;;;;;K;#F99220;#F99220
75501;75730;137744;5743;;;;15.470947;-16.716484;240.3846;16.66;-33.36;-21;5.64;-1.265;;1.545;-141.53773;-181.579047;-69.143229;3.48E-05;1.31E-05;-3.11E-05;4.050284344;-0.291757687;8.08E-08;-1.62E-07;Zet-1;32;Lib;1;75501;;279.2543841;;;;;K;#F99220;#F99220
75507;75736;129723;5491;;;;15.472398;-88.13301;65.0618;-88.78;-80.65;-15;6.49;2.423;;0.303;-1.302677;-1.67213;-65.027128;-6.16E-06;3.77E-05;1.45E-05;4.050664278;-1.53821121;-4.30E-07;-3.91E-07;;;Oct;1;75507;;9.349750031;;6.505;6.475;;A;#f3e8d3;#f3e8d3
75514;75742;137465;5738;;;;15.474225;-51.597934;478.4689;-2.55;-4.88;-16;6.1;-2.299;;1.067;-182.518989;-234.568925;-374.962117;7.02E-06;1.87E-05;5.79E-06;4.051142728;-0.900553836;-1.24E-08;-2.37E-08;;;Lup;1;75514;;723.7690371;;;;;G;#FFD423;#FFD423
75532;75761;137898;5746;;;;15.477288;1.842081;39.7456;-84.56;-33.48;-10;5.15;2.154;;0.245;-24.369994;-31.37159;1.277614;-6.72E-06;1.79E-05;-6.78E-06;4.051944541;0.032150382;-4.10E-07;-1.62E-07;;10;Ser;1;75532;;11.97843278;;;;;A;#f3e8d3;#f3e8d3
75541;75770;138213;5752;;;;15.478999;47.201514;156.9859;-21.48;4.97;-16;6.15;0.171;;0.1;-65.394512;-84.260432;115.187956;-4.40E-06;2.10E-05;-9.44E-06;4.052392556;0.823821829;-1.04E-07;2.41E-08;;;Boo;1;75541;;74.40463662;;;;;A;#f3e8d3;#f3e8d3
75559;75788;138338;5759;;;;15.482451;55.194937;93.8967;-7.74;36.28;-7;6.45;1.587;;0.079;-32.821516;-42.369343;77.098414;8.02E-06;1.61E-05;3.55E-06;4.053296324;0.963333384;-3.75E-08;1.76E-07;;;Dra;1;75559;;20.1929607;;;;;A;#f3e8d3;#f3e8d3
75561;75790;137798;;;;;15.482962;-28.866891;58.6166;-43.93;-32.87;0;6.43;2.59;;0.608;-31.430975;-40.585497;-28.298712;-7.11E-06;1.12E-05;-8.18E-06;4.05343001;-0.503822298;-2.13E-07;-1.59E-07;;;Lib;1;75561;;8.016780634;;;;;G;#FFD423;#FFD423
75581;75810;138085;;;;;15.486699;16.395618;129.8701;-32.84;61;0;6.38;0.812;;0.955;-76.188717;-98.578393;36.658185;-9.73E-06;2.12E-05;3.68E-05;4.054408317;0.286157525;-1.59E-07;2.96E-07;;;Ser;1;75581;;41.22873407;;;;;G;#FFD423;#FFD423
75590;75818;137785;;;;;15.488688;-38.634999;60.5327;-32.35;-70.76;0;6.44;2.53;;0.351;-28.89594;-37.427869;-37.794007;4.10E-07;1.61E-05;-1.62E-05;4.054929086;-0.674307938;-1.57E-07;-3.43E-07;;;Lup;1;75590;;8.472274141;;;;;F;#d4bf94;#d4bf94
75593;75822;138524;5768;;;;15.489198;62.099529;215.5172;-28.42;-8.88;-40;6.32;-0.347;;1.369;-61.618689;-79.834334;190.46555;-1.68E-05;2.68E-05;-4.05E-05;4.055062589;1.08384125;-1.38E-07;-4.31E-08;;;Dra;1;75593;;119.894704;;;;;K;#F99220;#F99220
75599;75828;137709;5742;;;;15.490075;-46.732704;335.5705;-8.29;-5.56;-28;5.26;-2.369;;1.731;-140.489282;-182.107466;-244.350209;5.33E-06;2.90E-05;1.47E-05;4.055292243;-0.815639556;-4.02E-08;-2.70E-08;;;Lup;1;75599;;771.9692476;;;;;K;#F99220;#F99220
75684;75915;137919;;;;;15.505915;-41.919027;126.1034;-21.41;-26.18;0;6.23;0.726;;-0.005;-57.006129;-74.530472;-84.247121;-3.90E-06;1.64E-05;-1.19E-05;4.059439057;-0.731625049;-1.04E-07;-1.27E-07;;;Lup;1;75684;;44.62723708;;;;;B;#93C2F1;#93C2F1
75688;75919;138341;5760;;;;15.506325;31.285932;168.6341;-17.99;-18.25;-4;6.45;0.315;;0.205;-87.540637;-114.477128;87.573237;-1.43E-05;5.56E-06;-1.49E-05;4.05954632;0.546042515;-8.72E-08;-8.85E-08;;;CrB;1;75688;;65.16283941;;;;;A;#f3e8d3;#f3e8d3
75708;75939;138105;5749;;;;15.51007;-20.728553;80.3213;8.5;-29.15;-11;6.2;1.676;;0.192;-45.573991;-59.718512;-28.428964;1.15E-05;9.55E-06;-6.63E-06;4.060526862;-0.3617815;4.12E-08;-1.41E-07;;;Lib;1;75708;;18.60372881;;;;;A;#f3e8d3;#f3e8d3
75713;75944;138137;5750;;;;15.511223;-16.609464;155.7632;23.95;-2.61;-2;5.82;-0.142;;1.056;-90.517858;-118.685573;-44.524385;1.59E-05;-8.96E-06;-1.30E-06;4.060828586;-0.28988984;1.16E-07;-1.27E-08;Zet-3;34;Lib;1;75713;;99.26588069;;;;;K;#F99220;#F99220
75728;75959;137366;;;;;15.513664;-71.654136;395.2569;-7;-21.76;0;6.39;-1.594;;-0.112;-75.381331;-98.969765;-375.167506;1.33E-05;3.96E-05;-1.31E-05;4.061467669;-1.2506006;-3.39E-08;-1.05E-07;;;Aps;1;75728;;378.0941867;;;;;B;#93C2F1;#93C2F1
75742;75973;138481;5763;;;;15.515488;40.833047;257.0694;11.02;-8.81;-10;5.04;-2.01;;1.589;-117.779408;-154.788686;168.086597;1.13E-05;-7.87E-06;-1.50E-05;4.061945287;0.712671108;5.34E-08;-4.27E-08;Nu-1;52;Boo;1;75742;;554.625713;;;;;K;#F99220;#F99220
75743;75974;138852;5785;;;;15.515514;64.208693;94.6074;-111.9;77.48;10;5.74;0.86;;0.976;-24.925927;-32.758311;85.183145;-2.42E-05;5.30E-05;2.47E-05;4.06195198;1.120653108;-5.43E-07;3.76E-07;;;Dra;1;75743;;39.44573021;;;;;K;#F99220;#F99220
75775;76006;138525;5769;;;;15.522863;36.616599;74.7943;-3.82;-25.47;-50;6.39;2.021;;0.529;-36.259979;-47.845186;44.611349;2.04E-05;2.92E-05;-3.79E-05;4.063876112;0.639080207;-1.85E-08;-1.23E-07;;;CrB;1;75775;;13.53941811;;;;;F;#d4bf94;#d4bf94
75777;76008;139669;5826;;;;15.523619;77.349352;262.4672;-46.89;5.31;-25;5;-2.095;;1.545;-34.710382;-45.818632;256.095209;-4.02E-05;4.57E-05;-2.35E-05;4.064073831;1.350000862;-2.27E-07;2.57E-08;The;15;UMi;1;75777;;599.7910763;;;;;K;#F99220;#F99220
75782;76013;137387;5730;;;;15.525228;-73.389591;380.2281;0.38;-18.28;62;5.4;-2.5;;-0.146;-65.59719;-86.667173;-364.361963;9.11E-06;1.09E-05;-7.04E-05;4.064495184;-1.280889995;1.84E-09;-8.86E-08;Kap-1;;Aps;1;75782;;870.96359;;5.457;5.357;;B;#93C2F1;#93C2F1
75802;76033;138268;5756;;;;15.528725;-20.164922;87.108;-70.67;-31.33;-40;6.28;1.58;;0.22;-49.288164;-65.243652;-30.028057;2.09E-06;5.23E-05;1.68E-06;4.065410677;-0.351944282;-3.43E-07;-1.52E-07;;;Lib;1;75802;;20.32357011;;;;;A;#f3e8d3;#f3e8d3
75811;76041;138629;5774;;;;15.529718;40.899332;119.0476;-13.73;-14.92;-17;4.98;-0.399;;0.086;-54.221334;-71.812586;77.944174;-1.80E-06;1.08E-05;-1.79E-05;4.065670625;0.713828013;-6.66E-08;-7.23E-08;Nu-2;53;Boo;1;75811;;125.7766432;;;;;A;#f3e8d3;#f3e8d3
75817;76048;138221;5753;;;;15.53062;-32.881112;128.866;-18.86;-21.18;5;6.49;0.939;;0.065;-65.190763;-86.383277;-69.961072;-7.66E-06;9.40E-06;-1.39E-05;4.065906686;-0.57388367;-9.14E-08;-1.03E-07;;;Lup;1;75817;;36.67752316;;;;;B;#93C2F1;#93C2F1
75831;76063;138204;5751;;;;15.534498;-38.622543;53.6481;-51.08;-70.5;-1;6.23;2.582;;0.212;-25.214228;-33.481615;-33.486443;-3.25E-06;1.78E-05;-1.37E-05;4.066922195;-0.67409054;-2.48E-07;-3.42E-07;;;Lup;1;75831;;8.076068613;;;;;A;#f3e8d3;#f3e8d3
75837;76069;138527;5770;;;;15.536021;16.056169;143.8849;-2.87;6.76;-18;6.22;0.43;;-0.038;-83.136415;-110.487404;39.79558;9.82E-06;1.64E-05;-5.60E-07;4.067320746;0.280233011;-1.39E-08;3.28E-08;Tau-2;12;Ser;1;75837;;58.61381645;;;;;B;#93C2F1;#93C2F1
75874;76106;138413;5762;;;;15.543528;-19.67046;70.0771;-18.92;-39.51;-33;5.5;1.272;;0.197;-39.571423;-52.805699;-23.58854;1.66E-05;3.29E-05;-1.28E-06;4.069286197;-0.343314286;-9.17E-08;-1.92E-07;;;Lib;1;75874;;26.98982073;;;;;A;#f3e8d3;#f3e8d3
75894;76126;138485;5764;;;;15.548673;-16.852844;201.2072;-10.66;-15.26;9;5.53;-0.988;;-0.148;-115.27055;-154.254138;-58.332932;-1.10E-05;2.62E-06;-1.69E-05;4.070632971;-0.294137621;-5.17E-08;-7.40E-08;Zet-4;35;Lib;1;75894;;216.3714722;;;;;B;#93C2F1;#93C2F1
75895;76127;138749;5778;;;;15.548829;31.359133;115.0748;-19.62;-8.94;-25;4.14;-1.165;;-0.127;-58.818354;-78.716957;59.88489;2.75E-06;2.20E-05;-1.76E-05;4.070673914;0.547320128;-9.51E-08;-4.33E-08;The;4;CrB;1;75895;;254.6830253;;4.148;4.128;;B;#93C2F1;#93C2F1
75901;76133;138562;5772;;;;15.549427;-1.186399;85.9107;-17.27;-41.17;-16;5.5;0.83;;1.092;-51.401701;-68.813696;-1.778786;4.24E-06;1.77E-05;-1.68E-05;4.070830506;-0.020706574;-8.37E-08;-2.00E-07;;11;Ser;1;75901;;40.55085354;;;;;K;#F99220;#F99220
75912;76143;138488;5765;;;;15.552644;-24.490433;96.7118;-29.9;-37.28;-8;6.26;1.333;;0.33;-52.610112;-70.555269;-40.091004;-2.46E-06;2.02E-05;-1.25E-05;4.07167257;-0.427438682;-1.45E-07;-1.81E-07;;;Lib;1;75912;;25.51526011;;;;;A;#f3e8d3;#f3e8d3
75933;76165;138395;;;;;15.556755;-40.490852;155.521;40.1;-62.89;0;6.4;0.441;;1.016;-70.599224;-94.893507;-100.983927;4.26E-05;6.65E-06;-3.61E-05;4.07274889;-0.706698679;1.94E-07;-3.05E-07;;;Lup;1;75933;;58.022976;;;;;K;#F99220;#F99220
75966;76198;138803;5783;;;;15.564641;17.137359;64.3087;-49.2;-48.72;-21;6.49;2.449;;0.341;-36.580014;-49.380246;18.94937;-2.77E-06;2.20E-05;-2.08E-05;4.074813419;0.299103341;-2.39E-07;-2.36E-07;;;Ser;1;75966;;9.128512193;;;;;F;#d4bf94;#d4bf94
75975;76207;138505;5767;;;;15.567143;-40.066432;352.1127;-39.18;-34.5;-40;5.82;-1.913;;1.695;-160.26065;-216.636091;-226.646045;-1.26E-05;9.54E-05;-1.87E-05;4.075468484;-0.699291164;-1.90E-07;-1.67E-07;;;Lup;1;75975;;507.2242399;;;;;M;#FF2620;#FF2620
75987;76219;138716;5777;;;;15.569638;-10.064529;28.9268;305.62;-234.12;48;4.61;2.303;;1;-16.923971;-22.908696;-5.055242;9.16E-06;-5.97E-05;-4.09E-05;4.076121779;-0.175659162;1.48E-06;-1.14E-06;;37;Lib;1;75987;;10.44239219;;;;;K;#F99220;#F99220
76002;76234;138564;5773;;;;15.57246;-39.34921;107.6426;-28.22;-37.49;0.3;6.36;1.2;;-0.017;-49.411279;-66.987717;-68.250284;-4.63E-06;1.85E-05;-1.53E-05;4.076860562;-0.686773277;-1.37E-07;-1.82E-07;;;Lup;1;76002;;28.84031503;;;;;B;#93C2F1;#93C2F1
76011;76243;138764;5780;;;;15.574032;-9.183416;122.399;-32.01;-27.31;-2;5.16;-0.279;;-0.09;-71.685106;-97.268529;-19.534322;-1.26E-05;1.50E-05;-1.57E-05;4.077271926;-0.160280847;-1.55E-07;-1.32E-07;;;Lib;1;76011;;112.6159747;;;;;B;#93C2F1;#93C2F1
76027;76259;138688;5775;;;;15.577033;-28.046983;97.561;16.72;-31.22;12;5.13;0.184;;1.306;-51.028437;-69.353843;-45.872786;4.06E-06;-7.82E-06;-1.88E-05;4.078057726;-0.489512201;8.11E-08;-1.51E-07;;36;Lib;1;76027;;73.51906921;;;;;K;#F99220;#F99220
76035;76267;139006;5793;;;Alphekka;15.578128;26.714693;23.0097;120.38;-89.44;2;2.22;0.41;;0.032;-12.176093;-16.558746;10.343974;7.08E-06;-1.30E-05;-7.99E-06;4.078344289;0.466259351;5.84E-07;-4.34E-07;Alp;5;CrB;1;76035;;59.70352866;;2.289;2.209;;A;#f3e8d3;#f3e8d3
76044;76276;138917;5788;;;;15.580041;10.538867;69.9301;-72.63;3.17;-38;3.8;-0.423;;0.268;-40.700384;-55.408101;12.790326;2.89E-06;4.55E-05;-6.05E-06;4.078845209;0.183937925;-3.52E-07;1.54E-08;Del;13;Ser;1;76044;;128.5878693;;3.823;3.783;;F;#d4bf94;#d4bf94
76065;76297;138690;5776;;;;15.585681;-41.166757;129.0323;-16.05;-25.52;2;2.8;-2.753;;-0.216;-57.388809;-78.369378;-84.935884;-2.80E-06;1.32E-05;-1.34E-05;4.080321694;-0.718495451;-7.78E-08;-1.24E-07;Gam;;Lup;1;76065;;1099.512067;;;;;B;#93C2F1;#93C2F1
76075;76307;139153;5800;;;;15.587476;39.010067;189.7533;24.61;8.63;-19;5.14;-1.251;;1.65;-87.056535;-119.000658;119.441422;3.01E-05;2.85E-06;-6.06E-06;4.080791731;0.680854112;1.19E-07;4.18E-08;Mu;6;CrB;1;76075;;275.676661;;;;;M;#FF2620;#FF2620
76079;76311;139357;5811;;;;15.587835;53.922144;118.0638;-17.96;2.08;-10;5.97;0.609;;1.184;-41.045217;-56.117127;95.421161;-4.17E-06;1.17E-05;-7.56E-06;4.080885691;0.941118945;-8.71E-08;1.01E-08;;;Dra;1;76079;;49.70499106;;;;;K;#F99220;#F99220
76100;76333;138905;5787;;;;15.592105;-14.789537;50.025;65.67;6.93;-28.2;3.91;0.414;;1.007;-28.510476;-39.071229;-12.769777;2.91E-05;1.28E-05;8.99E-06;4.082003513;-0.258126111;3.18E-07;3.36E-08;Gam;38;Lib;1;76100;;59.48397741;;;;;K;#F99220;#F99220
76104;76337;139074;5795;;;;15.592565;17.655555;116.2791;-77.08;-13.25;-22;6.1;0.772;;0.975;-65.302062;-89.513599;35.266691;-2.38E-05;4.11E-05;-1.39E-05;4.082123848;0.308147568;-3.74E-07;-6.42E-08;Tau-3;15;Ser;1;76104;;42.77598315;;;;;G;#FFD423;#FFD423
76133;76366;139284;5808;;;;15.596998;38.373926;265.9574;10.14;-8.31;3;6.3;-0.824;;1.306;-122.688244;-168.587121;165.103998;5.24E-06;-1.50E-05;-6.49E-06;4.083284492;0.669751361;4.92E-08;-4.03E-08;;;CrB;1;76133;;186.0372881;;;;;K;#F99220;#F99220
76137;76371;138769;5781;;;;15.598126;-44.958389;131.2336;-20.42;-21.48;7;4.55;-1.04;;-0.175;-54.620726;-75.101405;-92.728795;-7.81E-06;1.14E-05;-1.47E-05;4.083579794;-0.784671914;-9.90E-08;-1.04E-07;;;Lup;1;76137;;226.9864852;;;;;B;#93C2F1;#93C2F1
