ID Node1 Node2 Node3 Marker
73462 4817 4804 4506 0
73463 4806 4804 4817 0
73464 4806 4506 4804 0
73465 4442 4129 4353 0
73466 4442 4499 4129 0
73467 4550 4576 4642 0
73468 4208 4481 4359 0
73469 4208 4396 4481 0
73470 4359 4396 4208 0
73471 4359 4481 4396 0
73472 4474 4636 4541 0
73473 4474 4531 4636 0
73474 4541 4531 4474 0
73475 4541 4636 4531 0
73476 4643 4730 4958 0
73477 4877 4730 4643 0
73478 4877 4958 4730 0
73479 4498 4599 4541 0
73480 4498 4359 4599 0
73481 4541 4359 4498 0
73482 4541 4599 4359 0
73483 4442 4697 4885 1
73484 4885 4697 4593 0
73485 5007 4862 5112 0
73486 5007 5004 4862 0
73487 5112 5004 5007 0
73488 5007 5472 5469 1
73489 5007 5112 5472 0
73490 5469 5112 5007 0
73491 5007 4763 4862 0
73492 5004 4862 4763 0
73493 5007 4824 4862 0
73494 4763 4862 4824 0
73495 5025 5096 5119 0
73496 5025 5275 5096 0
73497 5119 5275 5025 0
73498 5119 5096 5275 0
73499 4560 4628 4627 0
73500 4560 4854 4628 0
73501 4627 4854 4560 0
73502 5590 5529 5395 0
73503 5590 5538 5529 0
73504 5395 5538 5590 0
73505 5395 5529 5538 0
73506 4442 4465 4504 0
73507 4928 4999 5072 0
73508 4993 4999 4928 0
73509 4993 5072 4999 0
73510 5089 4861 4915 0
73511 5089 4963 4861 0
73512 4915 4963 5089 0
73513 4915 4861 4963 0
73514 5746 5232 5932 0
73515 6176 5232 5746 0
73516 6176 5932 5232 0
73517 5007 5001 5249 0
73518 5007 5112 5001 0
73519 5249 5112 5007 0
73520 5007 5374 5472 0
73521 5112 5374 5007 0
73522 5007 5249 5472 0
73523 5374 5249 5007 0
73524 4340 4410 4274 0
73525 4340 4094 4410 0
73526 4274 4094 4340 0
73527 4274 4410 4094 0
73528 4708 4826 4757 0
73529 4757 4826 4840 0
73530 4702 4826 4804 0
73531 4861 4757 4979 0
73532 4862 4757 4861 0
73533 4862 4979 4757 0
73534 5053 5179 5150 0
73535 5053 5191 5179 0
73536 5150 5191 5053 0
73537 5150 5179 5191 0
73538 5899 5793 5810 0
73539 5899 5869 5793 0
73540 5810 5869 5899 0
73541 5810 5793 5869 0
73542 4607 4638 4766 0
73543 4645 4638 4607 0
73544 4645 4766 4638 0
73545 5055 4904 4973 0
73546 5055 4908 4904 0
73547 4973 4908 5055 0
73548 5331 5401 5400 0
73549 5331 5545 5401 0
73550 5400 5545 5331 0
73551 5400 5401 5545 0
73552 3581 4213 4066 0
73553 3581 3829 4213 0
73554 4066 3829 3581 0
73555 4066 4213 3829 0
73556 4622 4451 4318 0
73557 4622 4343 4451 0
73558 4318 4343 4622 0
73559 4318 4451 4343 0
73560 4194 4037 3911 0
73561 4194 3831 4037 0
73562 3911 3831 4194 0
73563 3911 4037 3831 0
73564 4924 4973 4908 0
73565 4924 5026 4973 0
73566 4908 5026 4924 0
73567 4908 4973 5026 0
73568 4250 4539 4303 0
73569 4250 4106 4539 0
73570 4303 4539 4517 0
73571 4303 4465 4539 0
73572 4517 4465 4303 0
73573 4475 4763 4517 0
73574 4365 4094 4152 0
73575 4365 4194 4094 0
73576 4152 4194 4365 0
73577 3840 4073 4195 0
73578 4787 4622 4480 0
73579 4787 4478 4622 0
73580 4480 4478 4787 0
73581 4480 4622 4478 0
73582 3905 4195 3834 0
73583 3905 3840 4195 0
73584 3834 3840 3905 0
73585 3834 4195 3840 0
73586 4475 4683 4517 0
73587 4763 4683 4475 0
73588 4475 4465 4683 0
73589 4475 4465 4517 0
73590 4683 4517 4465 0
73591 4195 4442 3791 1
73592 4465 4442 4195 0
73593 4195 4697 4465 0
73594 4195 4475 4697 1
73595 4465 4475 4195 0
73596 4728 4474 4638 0
73597 4728 4607 4474 0
73598 4638 4607 4728 0
73599 4638 4474 4607 0
73600 3820 3923 3788 0
73601 3820 4106 3923 0
73602 3788 4106 3820 0
73603 3581 3499 3440 0
73604 3581 3790 3499 0
73605 3440 3790 3581 1
73606 3440 3499 3790 0
73607 3947 4088 3888 0
73608 3888 3861 3947 0
73609 3888 4088 3861 0
73610 4303 4475 4465 0
73611 4034 3918 3782 0
73612 3782 3973 4034 0
73613 3782 3918 3973 0
73614 4904 4973 4894 0
73615 4904 4964 4973 0
73616 4894 4964 4904 0
73617 4894 4973 4964 0
73618 4785 5004 5032 0
73619 4785 4869 5004 0
73620 5032 4869 4785 0
73621 4923 4757 4766 0
73622 4683 4757 4923 0
73623 4683 4766 4757 0
73624 5025 5096 5130 0
73625 5130 5119 5025 0
73626 5130 5096 5119 0
73627 5449 5626 5698 0
73628 3905 4073 4195 0
73629 3840 4073 3905 0
73630 4738 5016 4961 0
73631 4738 4992 5016 0
73632 4961 4992 4738 0
73633 4961 5016 4992 0
73634 5730 6027 6020 0
73635 5796 6020 6027 0
73636 4683 4697 4465 0
73637 4465 4697 4442 0
73638 4465 4504 4697 0
73639 3467 3270 3732 0
73640 3732 3561 3467 0
73641 3732 3270 3561 0
73642 4661 4614 5000 0
73643 4702 4498 4599 0
73644 4702 4541 4498 0
73645 4599 4541 4702 0
73646 4979 4923 5001 0
73647 4979 4757 4923 0
73648 5001 4757 4979 0
73649 5001 4923 4757 0
73650 4685 4881 4702 0
73651 4930 4881 4685 0
73652 4930 4702 4881 0
73653 4474 4263 4167 0
73654 4167 4263 4145 0
73655 4474 4082 4167 0
73656 4167 4082 4263 0
73657 4697 4593 4970 0
73658 4543 4504 4697 0
73659 5718 5729 5761 0
73660 5718 5493 5729 0
73661 5761 5493 5718 0
73662 5761 5729 5493 0
73663 4379 4392 4546 0
73664 4379 4246 4392 0
73665 4697 5032 5004 0
73666 5469 5032 4697 0
73667 4697 5032 5296 0
73668 4697 4785 4683 0
73669 4303 4517 4535 0
73670 3397 3287 3357 0
73671 3397 3288 3287 0
73672 3357 3288 3397 0
73673 3357 3287 3288 0
73674 5122 5003 4754 0
73675 3220 3561 3662 0
73676 3220 3566 3561 0
73677 3662 3566 3220 0
73678 3662 3561 3566 0
73679 5172 5101 4906 0
73680 4906 5199 5172 0
73681 3962 3880 3849 0
73682 4077 3880 3962 0
73683 4157 3923 3869 0
73684 4157 4082 3923 0
73685 4760 4683 4785 0
73686 4869 4683 4760 0
73687 4246 4353 4392 0
73688 4246 4311 4353 0
73689 4392 4311 4246 0
73690 4442 4335 4129 1
73691 4499 4335 4442 1
73692 4979 4766 4923 0
73693 4757 4766 4979 0
73694 4638 4783 4939 0
73695 4869 4783 4638 0
73696 4869 4939 4783 0
73697 4539 4073 4543 0
73698 4465 4073 4539 0
73699 4680 4343 4578 0
73700 4680 4496 4343 0
73701 4578 4496 4680 0
73702 3831 3985 3855 0
73703 3831 3812 3985 0
73704 3855 3985 3812 0
73705 4252 4160 3968 0
73706 4246 4004 4129 0
73707 4246 4311 4004 0
73708 4129 4311 4246 0
73709 3649 3322 3290 0
73710 3649 3241 3322 0
73711 3290 3241 3649 0
73712 3290 3322 3241 0
73713 4160 4246 4106 0
73714 4106 3968 4160 0
73715 4106 4246 3968 0
73716 4160 4171 4106 0
73717 4160 4250 4171 0
73718 4106 4250 4160 0
73719 4106 4543 4539 0
73720 4246 4038 4353 0
73721 4311 4038 4246 0
73722 4035 3789 3892 0
73723 3892 3918 4035 0
73724 3892 3789 3918 0
73725 3042 2825 2921 0
73726 3042 2803 2825 0
73727 2921 2803 3042 0
73728 2921 2825 2803 0
73729 4160 3923 4171 0
73730 4160 4250 3923 0
73731 4169 4199 4242 0
73732 4169 4229 4199 0
73733 4242 4229 4169 0
73734 4242 4199 4229 0
73735 4345 4323 4051 0
73736 4345 4095 4323 0
73737 4051 4095 4345 0
73738 4051 4323 4095 0
73739 3210 3435 3369 0
73740 3210 3135 3435 0
73741 3369 3135 3210 0
73742 3369 3435 3135 0
73743 4247 4199 4169 0
73744 4000 4199 4247 0
73745 4000 4169 4199 0
73746 4638 4869 4760 0
73747 4783 4760 4869 0
73748 4060 4034 4082 0
73749 3366 3042 3347 0
73750 3366 3332 3042 0
73751 3347 3332 3366 0
73752 3347 3042 3332 0
73753 3610 3471 3267 0
73754 3610 3405 3471 0
73755 3267 3405 3610 0
73756 3267 3471 3405 0
73757 3853 3791 3676 0
73758 3853 4004 3791 0
73759 3676 3791 4004 0
73760 3581 3727 3499 0
73761 3581 3790 3727 0
73762 3499 3727 3790 0
73763 3259 3217 3414 0
73764 3472 3217 3259 0
73765 3472 3414 3217 0
73766 3543 3397 3238 0
73767 3543 3269 3397 0
73768 3238 3269 3543 0
73769 3238 3397 3269 0
73770 3925 4145 3949 0
73771 3925 3773 4145 0
73772 4030 4091 3695 0
73773 4030 4145 4091 0
73774 3695 4091 4145 0
73775 4030 4167 4091 0
73776 4145 4167 4030 0
73777 4145 4091 4167 0
73778 3156 3160 2968 0
73779 3156 3285 3160 0
73780 2968 3285 3156 0
73781 2968 3160 3285 0
73782 3473 3402 3768 0
73783 3473 3285 3402 0
73784 3768 3285 3473 0
73785 3768 3402 3285 0
73786 4227 4455 4218 0
73787 4498 4455 4227 0
73788 4498 4218 4455 0
73789 3543 3652 3397 0
73790 3543 3269 3652 0
73791 3397 3652 3269 0
73792 3891 4060 3918 0
73793 3891 4034 4060 0
73794 3918 4034 3891 0
73795 3918 4060 4034 0
73796 3808 3777 3821 0
73797 3808 4050 3777 0
73798 3821 4050 3808 0
73799 3821 3777 4050 0
73800 4303 4539 4535 0
73801 3993 4008 3883 0
73802 3926 3883 4008 0
73803 4661 4252 4550 0
73804 4379 4252 4661 0
73805 4721 4929 4769 0
73806 5116 4769 4929 0
73807 3522 3666 3716 0
73808 3522 3444 3666 0
73809 3868 3853 3823 0
73810 3868 4106 3853 0
73811 3823 4106 3868 0
73812 3823 3853 4106 0
73813 3543 3652 3238 0
73814 3238 3652 3397 0
73815 3868 4073 3853 0
73816 4106 4073 3868 0
73817 4092 4087 4263 0
73818 3847 3872 4051 0
73819 4051 3962 3847 0
73820 4051 3872 3962 0
73821 4195 4697 4442 1
73822 4380 4274 4094 0
73823 4216 4274 4380 0
73824 4216 4094 4274 0
73825 4221 4290 4030 0
73826 4221 4168 4290 0
73827 4030 4168 4221 0
73828 4030 4290 4168 0
73829 5024 4898 4956 0
73830 5024 4745 4898 0
73831 4956 4745 5024 0
73832 4956 4898 4745 0
73833 3156 3160 2876 0
73834 2876 2968 3156 0
73835 2876 3160 2968 0
73836 3777 3873 4168 0
73837 4168 4030 3777 0
73838 4506 4509 4410 0
73839 4506 4340 4509 0
73840 4410 4340 4506 0
73841 4410 4509 4340 0
73842 5775 5877 5714 0
73843 5775 5962 5877 0
73844 5714 5962 5775 0
73845 5714 5877 5962 0
73846 3905 3778 4073 0
73847 3905 3840 3778 0
73848 4376 4595 4664 0
73849 4376 4575 4595 0
73850 4664 4595 4575 0
73851 3543 3695 3652 0
73852 3269 3652 3695 0
73853 4064 4274 4210 0
73854 4192 4274 4064 0
73855 4192 4210 4274 0
73856 3317 3298 3371 0
73857 3371 3298 2973 0
73858 3543 3701 3619 0
73859 3543 3695 3701 0
73860 3619 3695 3543 0
73861 3619 3701 3695 0
73862 3777 4221 4195 0
73863 3777 3834 4221 0
73864 4195 3834 3777 0
73865 4195 4221 3834 0
73866 4408 4393 4157 0
73867 4408 4241 4393 0
73868 3080 3229 2775 0
73869 3080 2748 3229 0
73870 2775 2748 3080 0
73871 2775 3229 2748 0
73872 4094 4194 3831 0
73873 3831 4012 4094 0
73874 3831 4194 4012 0
73875 3905 3778 3868 0
73876 3905 4030 3834 0
73877 3834 4030 4195 0
73878 3701 3869 3695 0
73879 3701 4091 3869 0
73880 3695 4091 3701 0
73881 3695 3869 4091 0
73882 3029 2966 2749 0
73883 3029 2557 2966 0
73884 2749 2966 2557 0
73885 3652 3583 3773 0
73886 3652 3782 3583 0
73887 3773 3782 3652 0
73888 3773 3583 3782 0
73889 3650 3868 3584 0
73890 3650 3823 3868 0
73891 3584 3823 3650 0
73892 3584 3868 3823 0
73893 3529 3673 3342 0
73894 3529 3410 3673 0
73895 3342 3410 3529 0
73896 3342 3673 3410 0
73897 3650 3527 3459 0
73898 3650 3725 3527 0
73899 3459 3725 3650 0
73900 3459 3527 3725 0
73901 3782 3925 4145 0
73902 3973 3925 3782 0
73903 3973 4145 3925 0
73904 3596 3459 3479 0
73905 3596 3254 3459 0
73906 3479 3459 3254 0
73907 3739 3701 3546 0
73908 3739 3391 3701 0
73909 3546 3391 3739 0
73910 3546 3701 3391 0
73911 3596 3619 3459 0
73912 3254 3619 3596 0
73913 3254 3459 3619 0
73914 3037 3448 3468 0
73915 3037 3217 3448 0
73916 3468 3217 3037 0
73917 3468 3448 3217 0
73918 3604 3684 3527 0
73919 3604 3584 3684 0
73920 3527 3584 3604 0
73921 3527 3684 3584 0
73922 2933 2821 3037 0
73923 2933 2807 2821 0
73924 3037 2807 2933 0
73925 2688 2813 2864 0
73926 2864 2813 2431 0
73927 2834 2608 2898 0
73928 2834 2613 2608 0
73929 2898 2608 2613 0
73930 4578 4345 4496 0
73931 4578 4452 4345 0
73932 4496 4452 4578 0
73933 4496 4345 4452 0
73934 3286 3157 3149 0
73935 3149 3416 3286 0
73936 3149 3157 3416 0
73937 4246 4442 4004 0
73938 4246 4311 4442 0
73939 4160 3898 3923 0
73940 4160 3872 3898 0
73941 3923 3872 4160 0
73942 3923 3898 3872 0
73943 3959 3875 4228 0
73944 3828 3875 3959 0
73945 3869 3823 3788 0
73946 4106 3823 3869 0
73947 4106 3788 3823 0
73948 3869 3868 3823 0
73949 3869 4106 3868 0
73950 3869 3868 3788 0
73951 3823 3788 3868 0
73952 3742 3402 3641 0
73953 3742 3395 3402 0
73954 3641 3402 3395 0
73955 3765 3637 3778 0
73956 3765 3546 3637 0
73957 3778 3546 3765 0
73958 3778 3637 3546 0
73959 3755 3649 3867 0
73960 3755 3880 3649 0
73961 3867 3880 3755 0
73962 3867 3649 3880 0
73963 4106 3868 4171 0
73964 3869 4145 4091 0
73965 4145 3695 3869 0
73966 3633 3732 3600 0
73967 3633 3860 3732 0
73968 3600 3860 3633 0
73969 3600 3732 3860 0
73970 4035 3893 4191 0
73971 4035 3786 3893 0
73972 4191 3786 4035 0
73973 4191 3893 3786 0
73974 4269 4673 4425 0
73975 4425 4273 4269 0
73976 4425 4673 4273 0
73977 3765 3868 3778 0
73978 3778 3840 3765 0
73979 3652 3397 3619 0
73980 3619 3238 3652 0
73981 3619 3397 3238 0
73982 3898 3853 4106 0
73983 3898 3823 3853 0
73984 4106 3823 3898 0
73985 4060 4087 4080 0
73986 3918 4087 4060 0
73987 3918 4080 4087 0
73988 4060 4034 4033 0
73989 4033 4082 4060 0
73990 4033 4034 4082 0
73991 2982 2908 2730 0
73992 2982 2926 2908 0
73993 2730 2926 2982 0
73994 2730 2908 2926 0
73995 4923 4785 5004 0
73996 5004 5001 4923 0
73997 6086 6425 6260 0
73998 4559 4783 4539 0
73999 4559 4532 4783 0
74000 4539 4532 4559 0
74001 4248 4345 4095 0
74002 4248 4323 4345 0
74003 4095 4323 4248 0
74004 3891 4060 4033 0
74005 3891 3824 4060 0
74006 4082 4263 3973 0
74007 4082 4145 4263 0
74008 3973 4263 4145 0
74009 4321 4531 4474 0
74010 4321 4541 4531 0
74011 3925 3973 3789 0
74012 3925 4068 3973 0
74013 4413 4438 4319 0
74014 4413 4289 4438 0
74015 4319 4289 4413 0
74016 4319 4438 4289 0
74017 3604 3765 3853 0
74018 3604 3823 3765 0
74019 3853 3823 3604 0
74020 3853 3765 3823 0
74021 4000 3962 3880 0
74022 3880 3849 4000 0
74023 4157 4060 4033 0
74024 4033 4082 4157 0
74025 4474 4607 4636 0
74026 4531 4607 4474 0
74027 4531 4636 4607 0
74028 4097 14277 4492 0
74029 4097 4271 14277 0
74030 4492 4271 4097 0
74031 4492 14277 4271 0
74032 4728 4559 4408 0
74033 4728 4598 4559 0
74034 4413 4452 4257 0
74035 4248 4257 4452 0
74036 4869 4638 4645 0
74037 4795 4610 4728 0
74038 4795 4636 4610 0
74039 4728 4610 4636 0
74040 4598 4393 4514 0
74041 4598 4496 4393 0
74042 4514 4496 4598 0
74043 4638 4925 5008 0
74044 4638 4988 4925 0
74045 5008 4925 4988 0
74046 4034 3973 4082 0
74047 4452 4393 4496 0
74048 4496 4415 4452 0
74049 4964 4923 4766 0
74050 4964 4939 4923 0
74051 4766 4923 4939 0
74052 4892 4593 4797 0
74053 4970 4593 4892 0
74054 4086 3874 3818 0
74055 4086 3766 3874 0
74056 3818 3874 3766 0
74057 4563 4739 4738 0
74058 4563 4693 4739 0
74059 4738 4693 4563 0
74060 4738 4739 4693 0
74061 2320 2301 2337 0
74062 2320 2549 2301 0
74063 2337 2549 2320 0
74064 2337 2301 2549 0
74065 3962 3997 3867 0
74066 3867 3880 3962 0
74067 3867 3997 3880 0
74068 4392 4593 4546 0
74069 4392 4532 4593 0
74070 3649 3322 3867 0
74071 3649 3734 3322 0
74072 3867 3734 3649 0
74073 3867 3322 3734 0
74074 4865 4926 5088 0
74075 3713 3649 3350 0
74076 3713 3346 3649 0
74077 3350 3346 3713 0
74078 3350 3649 3346 0
74079 5234 5168 5058 0
74080 5234 5117 5168 0
74081 5058 5168 5117 0
74082 4700 5101 4736 0
74083 4700 4906 5101 0
74084 4700 5101 4945 0
74085 4700 4877 5101 0
74086 4945 4877 4700 0
74087 4452 4514 4415 0
74088 4452 4496 4514 0
74089 4288 4655 4357 0
74090 4324 4655 4288 0
74091 4324 4357 4655 0
74092 3554 3266 3353 0
74093 3554 3191 3266 0
74094 3353 3191 3554 0
74095 3353 3266 3191 0
74096 4728 4925 4598 0
74097 4908 4925 4728 0
74098 4908 4598 4925 0
74099 4964 4766 4979 0
74100 4894 4979 4766 0
74101 4404 4454 4289 0
74102 4404 4409 4454 0
74103 4289 4409 4404 0
74104 4964 4939 5222 0
74105 4964 5045 4939 0
74106 5222 5045 4964 0
74107 6189 5954 5686 0
74108 6156 5954 6189 0
74109 6156 5686 5954 0
74110 4035 4092 4068 0
74111 3973 4092 4035 0
74112 3973 4068 4092 0
74113 4578 4550 4864 0
74114 4578 4661 4550 0
74115 5105 5119 5326 0
74116 5105 5189 5119 0
74117 5326 5119 5189 0
74118 3990 4360 4575 0
74119 4575 4469 3990 0
74120 4575 4360 4469 0
74121 4330 4078 4231 0
74122 3372 3679 3517 0
74123 3372 3590 3679 0
74124 3517 3590 3372 0
74125 3517 3679 3590 0
74126 4111 4208 4068 0
74127 4111 3969 4208 0
74128 4068 3969 4111 0
74129 4068 4208 3969 0
74130 4231 4191 4374 0
74131 4376 4191 4231 0
74132 4376 4374 4191 0
74133 4106 3898 4160 0
74134 4106 3968 3898 0
74135 4087 4415 4263 0
74136 4241 4263 4415 0
74137 3266 3126 2863 0
74138 3266 2982 3126 0
74139 2863 3126 2982 0
74140 4561 4480 4704 0
74141 4343 4480 4561 0
74142 4404 4289 4156 0
74143 4156 4409 4404 0
74144 4156 4289 4409 0
74145 4093 4156 3874 0
74146 4093 4010 4156 0
74147 3874 4010 4093 0
74148 3874 4156 4010 0
74149 4655 4701 4409 0
74150 4655 4319 4701 0
74151 4409 4701 4319 0
74152 4257 4053 4248 0
74153 4257 4080 4053 0
74154 4248 4080 4257 0
74155 4374 4440 4376 0
74156 4374 4328 4440 0
74157 4376 4328 4374 0
74158 4700 4759 4736 0
74159 4700 5101 4759 0
74160 4736 4759 5101 0
74161 3891 4033 4034 0
74162 4080 3824 3923 0
74163 3820 3788 3823 0
74164 3823 4106 3820 0
74165 3191 2870 2990 0
74166 2990 2878 3191 0
74167 2990 2870 2878 0
74168 3923 3771 3824 0
74169 3824 3771 4080 0
74170 3671 3719 3771 0
74171 3671 3918 3719 0
74172 3771 3918 3671 0
74173 3771 3719 3918 0
74174 4590 4615 4699 0
74175 4590 4931 4615 0
74176 4699 4931 4590 0
74177 4699 4615 4931 0
74178 2887 2775 2669 0
74179 2887 2779 2775 0
74180 2669 2779 2887 0
74181 2669 2775 2779 0
74182 2848 2940 2572 0
74183 2848 2683 2940 0
74184 2572 2683 2848 0
74185 2572 2940 2683 0
74186 3384 3422 3087 0
74187 3384 3139 3422 0
74188 3087 3422 3139 0
74189 3807 3838 3872 0
74190 3972 3838 3807 0
74191 3972 3872 3838 0
74192 2919 2848 2683 0
74193 2919 2940 2848 0
74194 2683 2940 2919 0
74195 2583 2867 2547 0
74196 2583 2447 2867 0
74197 2547 2447 2583 0
74198 2547 2867 2447 0
74199 2482 2583 2867 0
74200 2482 2863 2583 0
74201 2867 2863 2482 0
74202 3806 4069 3760 0
74203 3806 3940 4069 0
74204 3760 3940 3806 0
74205 3687 3561 3878 0
74206 3687 3806 3561 0
74207 3878 3561 3806 0
74208 3220 3386 3467 0
74209 3220 3126 3386 0
74210 3467 3126 3220 0
74211 3467 3386 3126 0
74212 4053 3771 4080 0
74213 4053 4087 3771 0
74214 4080 4087 4053 0
74215 4080 3771 4087 0
74216 1928 2095 2203 0
74217 1928 1932 2095 0
74218 2982 3307 3074 0
74219 2982 3224 3307 0
74220 3074 3224 2982 0
74221 3074 3307 3224 0
74222 3527 3510 3282 0
74223 3527 3298 3510 0
74224 3282 3298 3527 0
74225 3282 3510 3298 0
74226 3725 3652 3869 0
74227 3725 3782 3652 0
74228 3869 3782 3725 0
74229 3869 3652 3782 0
74230 3443 3460 3157 0
74231 3416 3460 3443 0
74232 3416 3157 3460 0
74233 2982 2870 2976 0
74234 2982 2863 2870 0
74235 2976 2863 2982 0
74236 3765 3868 3853 0
74237 3765 3823 3868 0
74238 3080 3025 3394 0
74239 3080 2959 3025 0
74240 3394 2959 3080 0
74241 3394 3025 2959 0
74242 4257 4053 4099 0
74243 4099 4053 4248 0
74244 3932 3995 3980 0
74245 3932 4053 3995 0
74246 3980 4053 3932 0
74247 3980 3995 4053 0
74248 3564 3510 3793 0
74249 3564 3898 3510 0
74250 3793 3898 3564 0
74251 3793 3510 3898 0
74252 3282 3298 2920 0
74253 3282 2877 3298 0
74254 2920 2877 3282 0
74255 2920 3298 2877 0
74256 3394 3678 3585 0
74257 3585 3567 3394 0
74258 3585 3678 3567 0
74259 3386 3126 2990 0
74260 3386 3191 3126 0
74261 2990 3191 3386 0
74262 2990 3126 3191 0
74263 3771 3918 4080 0
74264 4087 3918 3771 0
74265 3918 3824 3771 0
74266 3880 3838 3984 0
74267 3880 3997 3838 0
74268 3891 3788 3923 0
74269 3869 3788 3891 0
74270 3471 3405 3351 0
74271 3351 3267 3471 0
74272 3351 3405 3267 0
74273 3788 3824 3891 0
74274 3788 3923 3824 0
74275 3918 3782 3891 0
74276 3824 3918 3891 0
74277 3382 3419 3362 0
74278 3382 3350 3419 0
74279 3362 3350 3382 0
74280 3362 3419 3350 0
74281 3880 3838 3807 0
74282 3880 3972 3838 0
74283 3997 3867 3838 0
74284 3838 3867 3900 0
74285 4931 5037 5280 0
74286 4931 5180 5037 0
74287 5280 5180 4931 0
74288 5280 5037 5180 0
74289 3880 3867 3838 0
74290 4169 4085 4229 0
74291 4169 4375 4085 0
74292 4229 4375 4169 0
74293 3382 3012 3093 0
74294 3382 2865 3012 0
74295 3093 2865 3382 0
74296 3093 3012 2865 0
74297 3683 3959 3803 0
74298 3683 3828 3959 0
74299 3803 3828 3683 0
74300 4252 4051 4345 0
74301 4323 4051 4252 0
74302 5154 5283 5498 0
74303 3351 3096 3211 0
74304 3351 3267 3096 0
74305 3211 3267 3351 0
74306 3211 3096 3267 0
74307 4512 4254 4450 0
74308 4450 4324 4512 0
74309 4450 4254 4324 0
74310 3962 4051 4077 0
74311 4077 3997 3962 0
74312 4077 4051 3997 0
74313 4169 4000 3968 0
74314 3968 4077 4169 0
74315 3087 3139 3485 0
74316 3087 3414 3139 0
74317 3485 3414 3087 0
74318 3485 3139 3414 0
74319 4051 3984 4095 0
74320 4095 3997 4051 0
74321 4247 4160 3968 0
74322 4057 4099 4451 0
74323 4057 4036 4099 0
74324 4451 4036 4057 0
74325 4451 4099 4036 0
74326 3898 3820 4106 0
74327 3898 3923 3820 0
74328 4106 3923 3898 0
74329 4962 5215 5214 0
74330 4787 4622 4926 0
74331 4787 4786 4622 0
74332 4926 4786 4787 0
74333 4926 4622 4786 0
74334 4831 5000 4864 0
74335 4831 4661 5000 0
74336 3898 3807 3880 0
74337 3880 3807 3849 0
74338 3898 3962 4077 0
74339 3898 3880 3962 0
74340 4252 4160 4095 0
74341 4252 4051 4160 0
74342 4095 4051 4252 0
74343 4095 4160 4051 0
74344 4413 4438 4496 0
74345 4413 4680 4438 0
74346 4496 4680 4413 0
74347 4496 4438 4680 0
74348 2071 1855 1750 0
74349 2071 1882 1855 0
74350 1750 1882 2071 0
74351 1750 1855 1882 0
74352 4036 4183 4451 0
74353 4036 4116 4183 0
74354 4451 4116 4036 0
74355 4460 4404 4330 0
74356 4460 4409 4404 0
74357 4330 4404 4409 0
74358 4760 4539 4543 0
74359 4474 4303 4535 0
74360 4474 4531 4303 0
74361 4535 4531 4474 0
74362 4797 4832 5017 0
74363 3758 3748 3664 0
74364 3758 3863 3748 0
74365 4248 4095 4157 0
74366 3953 4098 4292 0
74367 4534 4304 4471 0
74368 4471 4524 4534 0
74369 5048 4751 4612 0
74370 5048 4699 4751 0
74371 4612 4699 5048 0
74372 4612 4751 4699 0
74373 3493 3848 3842 0
74374 3493 4046 3848 0
74375 3842 4046 3493 0
74376 3842 3848 4046 0
74377 4169 4229 3961 0
74378 4169 4024 4229 0
74379 3961 4024 4169 0
74380 3649 3346 3241 0
74381 3241 3350 3649 0
74382 3241 3346 3350 0
74383 4073 3853 3765 0
74384 3684 3392 3371 0
74385 3684 3669 3392 0
74386 3371 3669 3684 0
74387 3371 3392 3669 0
74388 4548 4172 4108 0
74389 4548 4331 4172 0
74390 4108 4331 4548 0
74391 4548 4769 4672 0
74392 4548 4624 4769 0
74393 4672 4624 4548 0
74394 5559 5230 5349 0
74395 5559 5037 5230 0
74396 5349 5037 5559 0
74397 5349 5230 5037 0
74398 3972 4051 3962 0
74399 3984 4051 3972 0
74400 4051 4116 4077 0
74401 3997 4116 4051 0
74402 3997 4077 4116 0
74403 4345 4160 4408 0
74404 4408 4160 4393 0
74405 4051 4077 4252 0
74406 4051 4160 4077 0
74407 4248 4157 4393 0
74408 4393 4452 4248 0
74409 4000 3867 3849 0
74410 3880 3867 4000 0
74411 3880 3849 3867 0
74412 4000 3997 3962 0
74413 4077 3997 4000 0
74414 4169 3761 3961 0
74415 4169 3770 3761 0
74416 3961 3770 4169 0
74417 3961 3761 3770 0
74418 3276 3241 3093 0
74419 3276 2964 3241 0
74420 3093 2964 3276 0
