ID,Node1,Node2,X,Y,Z
70007,27435,27488,,,
70008,27435,27436,,,
70009,27437,27489,,,
70010,27437,27479,,,
70011,27438,27440,,,
70012,27439,27477,,,
70013,27440,27467,,,
70014,27440,27472,,,
70015,27441,35507,,,
70016,27441,32260,,,
70017,27441,35510,,,
70018,27441,35642,,,
70019,27442,27443,,,
70020,27442,27444,,,
70021,27443,27445,,,
70022,27443,27444,,,
70023,27445,27446,,,
70024,27446,27449,,,
70025,27447,27448,,,
70026,27447,27449,,,
70027,27448,27449,,,
70028,27450,27545,,,
70029,27450,-1,0.931489,-0.219501,0.290083
70030,27451,27544,,,
70031,27451,27519,,,
70032,27452,27524,,,
70033,27452,27523,,,
70034,27453,27454,,,
70035,27455,27775,,,
70036,27455,27650,,,
70037,27455,27723,,,
70038,27456,27457,,,
70039,27456,27458,,,
70040,27458,27459,,,
70041,27458,27460,,,
70042,27459,27460,,,
70043,27461,27650,,,
70044,27461,27568,,,
70045,27461,27685,,,
70046,27461,27706,,,
70047,27462,27519,,,
70048,27463,27505,,,
70049,27463,27514,,,
70050,27464,27549,,,
70051,27464,27539,,,
70052,27465,27480,,,
70053,27466,27491,,,
70054,27466,27480,,,
70055,27466,27472,,,
70056,27467,27492,,,
70057,27468,27471,,,
70058,27469,27488,,,
70059,27470,27476,,,
70060,27470,27475,,,
70061,27472,-1,0.748397,-0.406678,0.523941
70062,27473,27494,,,
70063,27474,28401,,,
70064,27474,27896,,,
70065,27474,27889,,,
70066,27476,27495,,,
70067,27478,32944,,,
70068,27478,33948,,,
70069,27478,33782,,,
70070,27480,27487,,,
70071,27481,27659,,,
70072,27481,27586,,,
70073,27481,27732,,,
70074,27481,28452,,,
70075,27482,27483,,,
70076,27482,27484,,,
70077,27483,27501,,,
70078,27483,27484,,,
70079,27484,27495,,,
70080,27485,36312,,,
70081,27485,27565,,,
70082,27486,28475,,,
70083,27486,27565,,,
70084,27488,27489,,,
70085,27490,27491,,,
70086,27490,27492,,,
70087,27490,27503,,,
70088,27491,27492,,,
70089,27493,28122,,,
70090,27493,32727,,,
70091,27493,28101,,,
70092,27493,27646,,,
70093,27494,27504,,,
70094,27494,27533,,,
70095,27497,27512,,,
70096,27497,27653,,,
70097,27497,27645,,,
70098,27498,27567,,,
70099,27499,27925,,,
70100,27499,36492,,,
70101,27499,28461,,,
70102,27500,27596,,,
70103,27500,36398,,,
70104,27501,27503,,,
70105,27501,27502,,,
70106,27502,27503,,,
70107,27504,27654,,,
70108,27506,28184,,,
70109,27506,28182,,,
70110,27506,28079,,,
70111,27506,28183,,,
70112,27507,27508,,,
70113,27507,27509,,,
70114,27508,27509,,,
70115,27509,28206,,,
70116,27509,27626,,,
70117,27510,27549,,,
70118,27511,27512,,,
70119,27511,27513,,,
70120,27512,27537,,,
70121,27513,27514,,,
70122,27513,27515,,,
70123,27514,27516,,,
70124,27515,27516,,,
70125,27517,27531,,,
70126,27517,27532,,,
70127,27518,36442,,,
70128,27520,27533,,,
70129,27521,27647,,,
70130,27521,27585,,,
70131,27521,27540,,,
70132,27522,27549,,,
70133,27522,27564,,,
70134,27522,27538,,,
70135,27525,27526,,,
70136,27527,27528,,,
70137,27527,27529,,,
70138,27528,27529,,,
70139,27529,27530,,,
70140,27530,27535,,,
70141,27530,27531,,,
70142,27532,27534,,,
70143,27533,27548,,,
70144,27533,27534,,,
70145,27534,27535,,,
70146,27536,27539,,,
70147,27536,27558,,,
70148,27537,27550,,,
70149,27539,27580,,,
70150,27540,-1,0.971809,-0.210835,0.105523
70151,27541,36549,,,
70152,27541,36568,,,
70153,27541,27589,,,
70154,27542,27663,,,
70155,27542,27601,,,
70156,27542,27623,,,
70157,27543,28225,,,
70158,27543,28221,,,
70159,27543,28190,,,
70160,27547,27655,,,
70161,27547,27548,,,
70162,27548,27652,,,
70163,27549,27573,,,
70164,27551,35324,,,
70165,27551,35627,,,
70166,27551,27867,,,
70167,27551,35643,,,
70168,27552,27765,,,
70169,27552,28537,,,
70170,27552,27758,,,
70171,27552,28436,,,
70172,27553,27614,,,
70173,27553,27655,,,
70174,27554,28139,,,
70175,27554,27663,,,
70176,27554,27634,,,
70177,27554,-1,0.931562,-0.350462,-0.0967958
70178,27555,27560,,,
70179,27555,27563,,,
70180,27556,27558,,,
70181,27556,27563,,,
70182,27557,27562,,,
70183,27557,27558,,,
70184,27559,27572,,,
70185,27559,27567,,,
70186,27560,27561,,,
70187,27561,27562,,,
70188,27562,27563,,,
70189,27565,27725,,,
70190,27566,36312,,,
70191,27566,27641,,,
70192,27567,27572,,,
70193,27568,27739,,,
70194,27568,27708,,,
70195,27569,36361,,,
70196,27569,36507,,,
70197,27569,27574,,,
70198,27570,35646,,,
70199,27570,35889,,,
70200,27570,36465,,,
70201,27570,36631,,,
70202,27571,27580,,,
70203,27571,36397,,,
70204,27571,36496,,,
70205,27572,27573,,,
70206,27572,27579,,,
70207,27573,27580,,,
70208,27574,27594,,,
70209,27575,27579,,,
70210,27575,36480,,,
70211,27576,27689,,,
70212,27576,28407,,,
70213,27576,28131,,,
70214,27576,28109,,,
70215,27577,36366,,,
70216,27577,36491,,,
70217,27577,36514,,,
70218,27578,28175,,,
70219,27578,28038,,,
70220,27579,27580,,,
70221,27581,32754,,,
70222,27581,27648,,,
70223,27581,27716,,,
70224,27581,36581,,,
70225,27582,36605,,,
70226,27582,36634,,,
70227,27582,36626,,,
70228,27582,36670,,,
70229,27583,28522,,,
70230,27583,28520,,,
70231,27583,28574,,,
70232,27583,27766,,,
70233,27584,28487,,,
70234,27584,29316,,,
70235,27584,29284,,,
70236,27584,29253,,,
70237,27585,27645,,,
70238,27585,27653,,,
70239,27586,27647,,,
70240,27586,27641,,,
70241,27586,27622,,,
70242,27587,36545,,,
70243,27587,37318,,,
70244,27587,36532,,,
70245,27587,36460,,,
70246,27588,32794,,,
70247,27588,35538,,,
70248,27588,35366,,,
70249,27589,27788,,,
70250,27589,27819,,,
70251,27590,27592,,,
70252,27590,28462,,,
70253,27590,28527,,,
70254,27591,29474,,,
70255,27591,39024,,,
70256,27591,35208,,,
70257,27591,39551,,,
70258,27592,28360,,,
70259,27593,36441,,,
70260,27593,36503,,,
70261,27593,36440,,,
70262,27593,36421,,,
70263,27594,36537,,,
70264,27594,36517,,,
70265,27595,35634,,,
70266,27595,34099,,,
70267,27597,32830,,,
70268,27597,33250,,,
70269,27597,28165,,,
70270,27597,33487,,,
70271,27598,28663,,,
70272,27598,27609,,,
70273,27599,28364,,,
70274,27599,28300,,,
70275,27600,33984,,,
70276,27600,-1,0.424101,-0.890517,-0.164676
70277,27600,33982,,,
70278,27600,32123,,,
70279,27601,27604,,,
70280,27601,28192,,,
70281,27602,28480,,,
70282,27602,37058,,,
70283,27602,28523,,,
70284,27602,27897,,,
70285,27603,37585,,,
70286,27603,37556,,,
70287,27604,27707,,,
70288,27604,28185,,,
70289,27605,29495,,,
70290,27605,29490,,,
70291,27605,28977,,,
70292,27606,36491,,,
70293,27606,36573,,,
70294,27606,36537,,,
70295,27607,28263,,,
70296,27607,27793,,,
70297,27607,28260,,,
70298,27608,35719,,,
70299,27608,39629,,,
70300,27608,35567,,,
70301,27609,33226,,,
70302,27609,28134,,,
70303,27610,36487,,,
70304,27610,36587,,,
70305,27610,35833,,,
70306,27610,37325,,,
70307,27611,35421,,,
70308,27611,35434,,,
70309,27611,27780,,,
70310,27611,35494,,,
70311,27612,36441,,,
70312,27612,36440,,,
70313,27613,28349,,,
70314,27613,28128,,,
70315,27613,28023,,,
70316,27614,27647,,,
70317,27615,27672,,,
70318,27615,27706,,,
70319,27615,28131,,,
70320,27615,28181,,,
70321,27616,36985,,,
70322,27617,27685,,,
70323,27617,28415,,,
70324,27617,28348,,,
70325,27617,27738,,,
70326,27618,37523,,,
70327,27618,37518,,,
70328,27618,37501,,,
70329,27619,-1,0.556447,-0.764109,-0.326351
70330,27619,34084,,,
70331,27619,-1,0.575357,-0.745705,-0.335988
70332,27619,34098,,,
70333,27620,33108,,,
70334,27620,33212,,,
70335,27620,28188,,,
70336,27620,33111,,,
70337,27621,28442,,,
70338,27621,27654,,,
70339,27622,28445,,,
70340,27623,28218,,,
70341,27623,28191,,,
70342,27624,34004,,,
70343,27624,33981,,,
70344,27624,34018,,,
70345,27625,28958,,,
70346,27625,33163,,,
70347,27625,33043,,,
70348,27626,28199,,,
70349,27626,28206,,,
70350,27626,28210,,,
70351,27627,36241,,,
70352,27627,36740,,,
70353,27628,27716,,,
70354,27628,27717,,,
70355,27628,27749,,,
70356,27629,34058,,,
70357,27629,28035,,,
70358,27630,28106,,,
70359,27630,28103,,,
70360,27631,27632,,,
70361,27631,27637,,,
70362,27631,27726,,,
70363,27632,27636,,,
70364,27632,36147,,,
70365,27633,28331,,,
70366,27633,28362,,,
70367,27633,28251,,,
70368,27634,27730,,,
70369,27634,27736,,,
70370,27634,-1,0.94614,-0.300548,-0.120376
70371,27635,27643,,,
70372,27635,28301,,,
70373,27636,27637,,,
70374,27636,28425,,,
70375,27637,28450,,,
70376,27638,28478,,,
70377,27638,28456,,,
70378,27638,28375,,,
70379,27639,28134,,,
70380,27639,28195,,,
70381,27640,34456,,,
70382,27640,32666,,,
70383,27640,32887,,,
70384,27640,33503,,,
70385,27641,27647,,,
70386,27642,27645,,,
70387,27642,27667,,,
70388,27643,28395,,,
70389,27643,28277,,,
70390,27643,27655,,,
70391,27644,28393,,,
70392,27644,27669,,,
70393,27646,32483,,,
70394,27646,32924,,,
70395,27646,32927,,,
70396,27649,32218,,,
70397,27649,33953,,,
70398,27650,28316,,,
70399,27651,33549,,,
70400,27651,34307,,,
70401,27652,27655,,,
70402,27652,27654,,,
70403,27653,27654,,,
70404,27656,28323,,,
70405,27656,27829,,,
70406,27656,28450,,,
70407,27656,27871,,,
70408,27657,28364,,,
70409,27657,28466,,,
70410,27658,28186,,,
70411,27659,27730,,,
70412,27659,27670,,,
70413,27660,28130,,,
70414,27660,28278,,,
70415,27660,28003,,,
70416,27660,33100,,,
70417,27661,28194,,,
70418,27661,27683,,,
70419,27661,28172,,,
70420,27662,28003,,,
70421,27662,28430,,,
70422,27662,28133,,,
70423,27663,27736,,,
70424,27664,33487,,,
70425,27664,28036,,,
70426,27665,27908,,,
70427,27666,34002,,,
70428,27666,28050,,,
70429,27666,28077,,,
70430,27666,28064,,,
70431,27667,33946,,,
70432,27668,27670,,,
70433,27668,28424,,,
70434,27668,28307,,,
70435,27669,27872,,,
70436,27669,28316,,,
70437,27669,28131,,,
70438,27672,27756,,,
70439,27672,27688,,,
70440,27673,35679,,,
70441,27673,35736,,,
70442,27673,36527,,,
70443,27673,36576,,,
70444,27674,27687,,,
70445,27674,34120,,,
70446,27674,32218,,,
70447,27674,34089,,,
70448,27675,34454,,,
70449,27675,35395,,,
70450,27675,32929,,,
70451,27676,27775,,,
70452,27676,27783,,,
70453,27677,28164,,,
70454,27677,28174,,,
70455,27677,28193,,,
70456,27678,28184,,,
70457,27678,33997,,,
70458,27679,28378,,,
70459,27679,37109,,,
70460,27679,37114,,,
70461,27679,28318,,,
70462,27680,33957,,,
70463,27680,34080,,,
70464,27680,33965,,,
70465,27681,27785,,,
70466,27681,27931,,,
70467,27681,27995,,,
70468,27681,27841,,,
70469,27682,33433,,,
70470,27682,32931,,,
70471,27683,27698,,,
70472,27683,27961,,,
70473,27684,28703,,,
70474,27684,28858,,,
70475,27684,28948,,,
70476,27684,28926,,,
70477,27686,27822,,,
70478,27687,33493,,,
70479,27687,28035,,,
70480,27688,28043,,,
70481,27689,28319,,,
70482,27689,28262,,,
70483,27689,28149,,,
70484,27690,28191,,,
70485,27690,28186,,,
70486,27691,34052,,,
70487,27691,28038,,,
70488,27691,27703,,,
70489,27692,28115,,,
70490,27692,28087,,,
70491,27692,28118,,,
70492,27692,27710,,,
70493,27693,35347,,,
70494,27693,35499,,,
70495,27693,27780,,,
70496,27694,29217,,,
70497,27694,37488,,,
70498,27695,28105,,,
70499,27695,28130,,,
70500,27695,28289,,,
70501,27696,28235,,,
70502,27696,28271,,,
70503,27697,33086,,,
70504,27697,33101,,,
70505,27697,33290,,,
70506,27697,29023,,,
70507,27698,28347,,,
70508,27698,27701,,,
70509,27698,28128,,,
70510,27699,27864,,,
70511,27699,28399,,,
70512,27699,28262,,,
70513,27699,28353,,,
70514,27700,34102,,,
70515,27700,28000,,,
70516,27700,33375,,,
70517,27700,33436,,,
70518,27701,28149,,,
70519,27701,28013,,,
70520,27702,28464,,,
70521,27702,28393,,,
70522,27702,28543,,,
70523,27702,28357,,,
70524,27703,28050,,,
70525,27703,33932,,,
70526,27703,28187,,,
70527,27704,28427,,,
70528,27704,28323,,,
70529,27704,28428,,,
70530,27704,28358,,,
70531,27705,32990,,,
70532,27705,32856,,,
70533,27705,32534,,,
70534,27706,27707,,,
70535,27706,28310,,,
70536,27707,27708,,,
70537,27708,27740,,,
70538,27709,27711,,,
70539,27709,27714,,,
70540,27709,27732,,,
70541,27709,27726,,,
70542,27710,27992,,,
70543,27710,35538,,,
70544,27710,35476,,,
70545,27711,-1,0.984528,-0.0500162,-0.167937
70546,27711,27724,,,
70547,27712,44281,,,
70548,27712,44272,,,
70549,27712,44259,,,
70550,27713,37105,,,
70551,27713,36513,,,
70552,27713,37109,,,
70553,27714,27750,,,
70554,27714,27737,,,
70555,27714,27727,,,
70556,27715,-1,0.539643,-0.491034,-0.683865
70557,27716,27747,,,
70558,27716,27750,,,
70559,27717,27775,,,
70560,27718,34445,,,
70561,27718,29567,,,
70562,27719,28135,,,
70563,27719,32975,,,
70564,27719,27873,,,
70565,27720,35495,,,
70566,27720,27972,,,
70567,27720,27801,,,
70568,27720,35485,,,
70569,27721,28092,,,
70570,27721,28121,,,
70571,27721,28106,,,
70572,27722,27784,,,
70573,27722,27792,,,
70574,27722,27813,,,
70575,27723,27783,,,
70576,27723,27785,,,
70577,27723,27908,,,
70578,27724,27725,,,
70579,27724,36514,,,
70580,27725,27726,,,
70581,27726,27727,,,
70582,27728,41246,,,
70583,27728,40986,,,
70584,27728,41090,,,
70585,27728,41262,,,
70586,27729,35670,,,
70587,27729,35685,,,
70588,27729,35853,,,
70589,27730,27735,,,
70590,27730,27732,,,
70591,27731,28169,,,
70592,27731,28174,,,
70593,27731,28168,,,
70594,27733,35434,,,
70595,27733,35304,,,
70596,27733,35468,,,
70597,27734,36977,,,
70598,27734,37126,,,
70599,27734,37096,,,
70600,27734,37162,,,
70601,27735,27741,,,
70602,27735,27736,,,
70603,27736,27740,,,
70604,27737,27738,,,
70605,27737,27741,,,
70606,27737,28388,,,
70607,27738,27749,,,
70608,27738,27739,,,
70609,27739,27740,,,
70610,27740,27741,,,
70611,27742,36553,,,
70612,27743,27968,,,
70613,27744,37303,,,
70614,27744,37290,,,
70615,27744,36685,,,
70616,27744,36520,,,
70617,27745,28320,,,
70618,27745,27868,,,
70619,27745,28319,,,
70620,27745,28194,,,
70621,27746,28272,,,
70622,27746,27762,,,
70623,27746,28105,,,
70624,27747,33930,,,
70625,27747,34445,,,
70626,27747,35645,,,
70627,27748,28053,,,
70628,27748,28061,,,
70629,27748,34047,,,
70630,27749,27750,,,
70631,27751,37181,,,
70632,27751,37762,,,
70633,27751,37290,,,
70634,27752,35141,,,
70635,27752,35040,,,
70636,27752,39763,,,
70637,27752,44857,,,
70638,27753,27834,,,
70639,27753,27845,,,
70640,27753,27822,,,
70641,27754,35573,,,
70642,27754,35590,,,
70643,27754,35383,,,
70644,27755,35728,,,
70645,27755,27857,,,
70646,27755,35727,,,
70647,27755,-1,0.814789,0.113345,-0.56857
70648,27756,28109,,,
70649,27757,32776,,,
70650,27757,32766,,,
70651,27758,28435,,,
70652,27759,28468,,,
70653,27759,28518,,,
70654,27759,36612,,,
70655,27760,27802,,,
70656,27760,27811,,,
70657,27760,27825,,,
70658,27760,28478,,,
70659,27761,28404,,,
70660,27761,27837,,,
70661,27761,29282,,,
70662,27761,37803,,,
70663,27762,28309,,,
70664,27762,28346,,,
70665,27763,28558,,,
70666,27763,28456,,,
70667,27763,28345,,,
70668,27764,28344,,,
70669,27764,28358,,,
70670,27765,27846,,,
70671,27766,29346,,,
70672,27766,28534,,,
70673,27767,37021,,,
70674,27767,36618,,,
70675,27767,37019,,,
70676,27767,36941,,,
70677,27768,39596,,,
70678,27768,39612,,,
70679,27768,37049,,,
70680,27768,39032,,,
70681,27769,37347,,,
70682,27769,37308,,,
70683,27769,37311,,,
70684,27770,27845,,,
70685,27770,27853,,,
70686,27771,38358,,,
70687,27771,38289,,,
70688,27772,35670,,,
70689,27772,35426,,,
70690,27772,35859,,,
70691,27773,37328,,,
70692,27773,28067,,,
70693,27774,37107,,,
70694,27774,36437,,,
70695,27774,36566,,,
70696,27774,27806,,,
70697,27775,27779,,,
70698,27776,32862,,,
70699,27776,35597,,,
70700,27776,35319,,,
70701,27777,35556,,,
70702,27777,35527,,,
70703,27777,35508,,,
70704,27777,29453,,,
70705,27778,35726,,,
70706,27778,35677,,,
70707,27780,35529,,,
70708,27780,28018,,,
70709,27781,28012,,,
70710,27781,35634,,,
70711,27781,35421,,,
70712,27782,35688,,,
70713,27782,35682,,,
70714,27782,35618,,,
70715,27783,28005,,,
70716,27783,27787,,,
70717,27784,28009,,,
70718,27784,27962,,,
70719,27785,27787,,,
70720,27785,27841,,,
70721,27786,29376,,,
70722,27786,29385,,,
70723,27786,32737,,,
70724,27786,28350,,,
70725,27787,27849,,,
70726,27788,35660,,,
70727,27788,27818,,,
70728,27789,27982,,,
70729,27789,27815,,,
70730,27789,27981,,,
70731,27790,35837,,,
70732,27790,37166,,,
70733,27790,37902,,,
70734,27791,27884,,,
70735,27791,27977,,,
70736,27791,27887,,,
70737,27791,27813,,,
70738,27792,28098,,,
70739,27792,27931,,,
70740,27793,28314,,,
70741,27793,28186,,,
70742,27794,28521,,,
70743,27794,27910,,,
70744,27794,28581,,,
70745,27794,27802,,,
70746,27795,28469,,,
70747,27795,28530,,,
70748,27796,27834,,,
70749,27796,27833,,,
70750,27797,39238,,,
70751,27798,33604,,,
70752,27798,33940,,,
70753,27798,34282,,,
70754,27798,33516,,,
70755,27799,29351,,,
70756,27799,29350,,,
70757,27799,29027,,,
70758,27799,29341,,,
70759,27800,27820,,,
70760,27800,35736,,,
70761,27800,35740,,,
70762,27801,35551,,,
70763,27802,28456,,,
70764,27802,28478,,,
70765,27803,28476,,,
70766,27803,28997,,,
70767,27803,28477,,,
70768,27803,28987,,,
70769,27804,35483,,,
70770,27805,28418,,,
70771,27805,28437,,,
70772,27805,28143,,,
70773,27807,36598,,,
70774,27807,36552,,,
70775,27807,35674,,,
70776,27808,38954,,,
70777,27808,38962,,,
70778,27808,38975,,,
70779,27808,37445,,,
70780,27809,37096,,,
70781,27809,37131,,,
70782,27809,36977,,,
70783,27809,36645,,,
70784,27810,27903,,,
70785,27810,27877,,,
70786,27810,27881,,,
70787,27811,28521,,,
70788,27811,27825,,,
70789,27811,28491,,,
70790,27812,37294,,,
70791,27812,37589,,,
70792,27812,37198,,,
70793,27813,27876,,,
70794,27813,27971,,,
70795,27814,35234,,,
70796,27814,35320,,,
70797,27814,35569,,,
70798,27814,29339,,,
70799,27815,27887,,,
70800,27815,27844,,,
70801,27816,39518,,,
70802,27816,28999,,,
70803,27816,38355,,,
70804,27816,39127,,,
70805,27818,27820,,,
70806,27818,27819,,,
70807,27819,27821,,,
70808,27820,27821,,,
70809,27822,27835,,,
70810,27822,27845,,,
70811,27823,36571,,,
70812,27823,36436,,,
70813,27824,37526,,,
70814,27824,37440,,,
70815,27824,37385,,,
70816,27824,36542,,,
70817,27825,28292,,,
70818,27826,36685,,,
70819,27826,37193,,,
70820,27826,36632,,,
70821,27826,37290,,,
70822,27827,37112,,,
70823,27827,37125,,,
70824,27827,37095,,,
70825,27828,37519,,,
70826,27828,37602,,,
70827,27828,37491,,,
70828,27829,28405,,,
70829,27829,28390,,,
70830,27831,28567,,,
70831,27831,28498,,,
70832,27831,28655,,,
70833,27832,27846,,,
70834,27833,36980,,,
70835,27835,28538,,,
70836,27835,27846,,,
70837,27836,27841,,,
70838,27837,28404,,,
70839,27837,36029,,,
70840,27837,36470,,,
70841,27838,37035,,,
70842,27838,37063,,,
70843,27838,36933,,,
70844,27838,37057,,,
70845,27839,28887,,,
70846,27839,33206,,,
70847,27839,32222,,,
70848,27839,33192,,,
70849,27840,28911,,,
70850,27840,29037,,,
70851,27841,27849,,,
70852,27842,27893,,,
70853,27842,27851,,,
70854,27843,44610,,,
70855,27843,44631,,,
70856,27843,44612,,,
70857,27843,44467,,,
70858,27844,27856,,,
70859,27844,27852,,,
70860,27845,27846,,,
70861,27847,29149,,,
70862,27847,29109,,,
70863,27847,29289,,,
70864,27847,28758,,,
70865,27848,28585,,,
70866,27848,28608,,,
70867,27848,28327,,,
70868,27848,28640,,,
70869,27849,27853,,,
70870,27850,28110,,,
70871,27850,28111,,,
70872,27850,27954,,,
70873,27851,27853,,,
70874,27851,27852,,,
70875,27852,27853,,,
70876,27854,44726,,,
70877,27854,35032,,,
70878,27854,34740,,,
70879,27854,35145,,,
70880,27855,29331,,,
70881,27855,38887,,,
70882,27856,27884,,,
70883,27856,27887,,,
70884,27857,27973,,,
70885,27857,34029,,,
70886,27858,37226,,,
70887,27858,36017,,,
70888,27858,37041,,,
70889,27858,36151,,,
70890,27859,29527,,,
70891,27859,29583,,,
70892,27859,29417,,,
70893,27859,29516,,,
70894,27860,39491,,,
70895,27860,39583,,,
70896,27860,39567,,,
70897,27861,37270,,,
70898,27861,37182,,,
70899,27861,37146,,,
70900,27861,35890,,,
70901,27862,30240,,,
70902,27862,31679,,,
70903,27863,28508,,,
70904,27863,28389,,,
70905,27863,28282,,,
70906,27863,28464,,,
70907,27864,28392,,,
70908,27864,28262,,,
70909,27864,28347,,,
70910,27865,35316,,,
70911,27865,29460,,,
70912,27865,35229,,,
70913,27866,33366,,,
70914,27866,28226,,,
70915,27866,29037,,,
70916,27867,35625,,,
70917,27867,35525,,,
70918,27868,28410,,,
70919,27868,28132,,,
70920,27868,28194,,,
70921,27869,38482,,,
70922,27869,38192,,,
70923,27869,38494,,,
70924,27870,27978,,,
70925,27870,27988,,,
70926,27870,27971,,,
70927,27871,28388,,,
70928,27871,28423,,,
70929,27872,28416,,,
70930,27872,28407,,,
70931,27873,32998,,,
70932,27873,28135,,,
70933,27873,32698,,,
70934,27874,34293,,,
70935,27874,33435,,,
70936,27874,34051,,,
70937,27874,34200,,,
70938,27875,37215,,,
70939,27875,37815,,,
70940,27876,27889,,,
70941,27876,27893,,,
70942,27877,27912,,,
70943,27877,27989,,,
70944,27878,27988,,,
70945,27878,27986,,,
70946,27878,28107,,,
70947,27879,36596,,,
70948,27879,37036,,,
70949,27879,36967,,,
70950,27879,37027,,,
70951,27880,35536,,,
70952,27880,35235,,,
70953,27880,34507,,,
70954,27881,27912,,,
70955,27881,37028,,,
70956,27882,27997,,,
70957,27882,27899,,,
70958,27882,37019,,,
70959,27883,35147,,,
70960,27883,34160,,,
70961,27883,35223,,,
70962,27884,27899,,,
70963,27884,27893,,,
70964,27885,28621,,,
70965,27885,29294,,,
70966,27885,28708,,,
70967,27885,28620,,,
70968,27886,28591,,,
70969,27886,28468,,,
70970,27886,27910,,,
70971,27887,35488,,,
70972,27888,27943,,,
