 6136 1990 YH            E. Bowell       11.3   0.15                    0   0   0   0   0   0 18116   87 20000226 280.597652 319.973191 136.420689 11.182796 0.06703983   3.02249953 19991203 8.8E-02 -8.8E-05 20000121 2.5E-01 20001127 3.2E-01 20070206 3.0E-01 20070206
 6137 1991 BY            E. Bowell       11.0   0.15                    0   0   0   0   0   0 15942   59 20000226 274.850090  96.189310 337.469556 15.415306 0.06089620   3.21437888 19991120 9.3E-02 -1.7E-04 20000121 3.4E-01 20001018 4.7E-01 20061104 4.2E-01 20080126
 6138 1991 JH1           E. Bowell       13.8   0.15                    0   0   0   0   0   0 17832  127 20000226 162.834553  83.976378 147.857715  2.664678 0.19008606   2.34801558 19991222 6.4E-02 -1.3E-04 20000121 2.0E-01 20010107 2.8E-01 20090609 2.8E-01 20090609
 6139 Naomi              E. Bowell       12.0   0.15                    0   0   0   0   0   0 12370   79 20000226 257.783316 281.403608 270.478939 12.407792 0.15153402   2.66088167 20000101 1.3E-01 -7.3E-04 20000121 4.4E-01 20010311 4.4E-01 20010311 4.7E-01 20100501
 6140 Kubokawa           E. Bowell       13.3   0.15                    0   0   0   0   0   0 17775   61 20000226 202.278454 243.201380 117.594111  5.619372 0.14244603   2.33264602 19990816 1.5E-01  8.3E-04 20000121 2.3E-01 20000419 3.9E-01 20080829 3.9E-01 20080829
 6141 Durda              E. Bowell       14.5   0.15                    8   0   0   0   0   1  6178   73 20000226   2.604057 145.559270 284.903830 16.455388 0.14317140   1.81795566 19991222 1.4E-01 -3.5E-04 20000121 3.1E-01 20010611 3.6E-01 20041027 6.0E-01 20091130
 6142 1993 FP            E. Bowell       13.0   0.15                    0   0   0   0   0   0 19170  100 20000226 250.611911  44.530849 187.645087  2.936174 0.13676923   2.45861025 19991222 2.3E-01 -1.0E-03 20000121 3.1E-01 20010522 3.6E-01 20090706 3.3E-01 20090706
 6143 Pythagoras         E. Bowell       12.6   0.15                    0   0   0   0   0   0 17538  124 20000226  59.214737 342.408740 355.326865  1.569229 0.07135563   2.85964804 19991222 7.2E-02 -4.1E-05 20000121 2.2E-01 20010105 2.4E-01 20080716 2.4E-01 20080716
 6144 1994 EQ3           E. Bowell       11.5   0.15                   16   0   0   0   0   1 15984  101 20000226 199.721321  97.451596 119.463057  5.737339 0.37054448   4.67729701 19990816 3.5E-01 -1.0E-03 20000121 4.6E-01 20001219 6.2E-01 20020203 5.3E-01 20020204
 6145 Riemenschneider    E. Bowell       14.5   0.15                    0   0   1   0   0   0 13999   70 20000226 128.784161  12.152369  33.839356  3.113370 0.19063178   2.42580065 19990816 3.0E-01  2.1E-03 20000121 4.4E-01 20000405 5.5E-01 20010709 4.7E-01 20050806
 6146 Adamkrafft         E. Bowell       13.0   0.15                    0   0   2   0   0   0  9572  101 20000226 223.443954 252.442464  43.276961  3.410903 0.26492512   2.31312106 19991222 1.8E-01  6.3E-04 20000121 1.9E-01 20000209 5.4E-01 20080719 5.3E-01 20080719
 6147 Straub             E. Bowell       12.8   0.15                    0   0   4   0   0   0  8102   86 20000226 151.398181  89.446630 233.913602 12.123532 0.21824350   2.60468164 19991222 2.7E-01 -1.3E-04 20000121 3.1E-01 20010331 5.0E-01 20060713 4.9E-01 20060713
 6148 Ignazgunther       E. Bowell       13.6   0.15                    0   0   4   0   0   0  7909   75 20000226 127.762449 282.272595 181.933246 22.687456 0.23351844   2.27718353 19990810 1.8E-01  5.9E-04 20000121 3.4E-01 20000623 4.5E-01 20081102 4.4E-01 20081102
 6149 1979 SS            E. Bowell       14.1   0.15                    0   0   0   0   0   0  8009   60 20000226 196.435640  17.564272 335.179931  6.358775 0.17295028   2.38804511 19990816 3.3E-01  2.3E-03 20000121 4.9E-01 20000403 6.1E-01 20080613 5.2E-01 20080613
 6150 Neukum             E. Bowell       12.2   0.15       15.4         0   0   0   0   0   0 16502   67 20000226 326.796125  70.579152 326.721608  3.683318 0.13920087   3.15297447 19991123 1.1E-01 -1.3E-04 20000121 3.8E-01 20001113 4.4E-01 20061219 4.0E-01 20061219
 6151 Viget              E. Bowell       13.6   0.15                    0   0   0   0   1   0 16124   96 20000226 169.780207  65.050948  41.721351  7.245223 0.08879302   2.25944955 19990627 1.5E-01  4.1E-04 20000121 3.5E-01 20000811 3.5E-01 20030625 3.1E-01 20030625
 6152 Empedocles         E. Bowell       12.7   0.15                    0   0   0   0   0   0  5329   94 20000226 190.894970 257.309532   5.798955  5.648030 0.20091984   2.56842174 19991222 1.9E-01 -8.7E-04 20000121 3.0E-01 20010301 5.7E-01 20060731 8.0E-01 20100709
 6153 Hershey            E. Bowell       11.5   0.15                    0   0   0   0   0   0  3281   75 20000226 306.418816 192.884090 198.910623 17.389562 0.28037318   2.84023386 19991103 2.4E-01  1.5E-03 20000121 1.6E+00 20001014 1.9E+00 20051121 5.5E-01 20051121
 6154 Stevesynnott       E. Bowell       13.8   0.15                    0   0   0   0   0   0 16302   53 20000226 225.922375 323.197457 324.703110  2.304245 0.18380013   2.42194481 19991222 3.6E-01  1.1E-03 20000121 3.7E-01 20000207 8.2E-01 20010703 8.0E-01 20010703
 6155 Yokosugano         E. Bowell       12.5   0.15                    0   0   0   0   0   0  4281   91 20000226 163.414136 339.255947   4.195093  4.096873 0.17991065   2.52725910 19991222 2.2E-01  9.6E-04 20000121 2.4E-01 20000219 4.7E-01 20090515 4.7E-01 20090515
 6156 Dall               E. Bowell       12.0   0.15                    0   0   0   0   0   0 24040  127 20000226 301.049437 156.255317 299.211438  9.414472 0.07364575   2.99640946 19991222 8.5E-02 -1.1E-04 20000121 2.2E-01 20001222 2.5E-01 20080604 2.5E-01 20080603
 6157 Prey               E. Bowell       13.9   0.15                    0   0   0   0   0   0 17891   69 20000226 311.083350 223.696184 280.327978  3.973988 0.08458210   2.42532879 19991222 1.3E-01 -9.0E-04 20000121 2.6E-01 20010427 2.6E-01 20010427 2.4E-01 20080202
 6158 1991 VB3           E. Bowell       13.3   0.15                    0   0   0   0   0   0 18092   76 20000226 165.252108 210.523290 249.765444  5.534975 0.07012779   2.18992043 19990627 1.4E-01  4.0E-04 20000121 3.4E-01 20000731 3.5E-01 20030630 3.3E-01 20041206
 6159 1991 YH            E. Bowell       12.8   0.15                    0   0   0   0   0   0  4245   95 20000226 155.148859  56.929637  30.436256  6.865705 0.06141477   2.29174510 19990627 1.5E-01  6.8E-04 20000121 3.7E-01 20000628 5.8E-01 20081203 5.6E-01 20081203
 6160 Minakata           E. Bowell       13.2   0.15                    0   0   0   0   0   0  9713   44 20000226 266.954547  58.578173 247.093077  4.821779 0.18760058   2.30387707 19990816 2.0E-01  1.2E-03 20000121 3.3E-01 20000417 5.2E-01 20040731 5.0E-01 20040731
 6161 Vojno-Yasenetsky   E. Bowell       12.5   0.15                    0   0   0   0   0   0 10286   53 20000226 353.325755 181.010758 280.492236  8.952026 0.22716014   2.78957188 19991222 2.0E-01 -1.5E-03 20000121 4.0E-01 20010418 4.0E-01 20050122 4.1E-01 20100315
 6162 Prokhorov          E. Bowell       13.2   0.15                    0   0  16   0   0   0 10129   87 20000226 106.401749  27.376035  23.869026 13.253878 0.17920009   2.58619506 19990312 2.6E-01  1.3E-03 20000121 3.2E-01 20000314 5.0E-01 20060906 4.9E-01 20060906
 6163 Reimers            E. Bowell       14.5   0.15                    0   0   0   0   0   0  8270   53 20000226  26.839044 146.288405 214.616210 20.306174 0.10277949   1.92740690 19991201 1.1E-01 -2.6E-05 20000121 5.4E-01 20010313 6.9E-01 20090308 6.1E-01 20101018
 6164 Gerhardmuller      E. Bowell       14.0   0.15                    0   0   0   0   0   0 25285   30 20000226 267.272056 318.565284 353.079526  4.824817 0.19302581   2.24582465 20000120 3.2E-01  2.1E-03 20000121 6.1E-01 20000429 6.1E-01 20000429 4.4E-01 20070621
 6165 Frolova            E. Bowell       14.3   0.15                    0   0   0   0   0   0 16649   49 20000226 310.822466  45.307796 327.195331  6.209428 0.11973329   2.35698883 19990627 9.0E-02 -1.7E-04 20000121 3.0E-01 20001030 3.0E-01 20001030 2.8E-01 20070916
 6166 Univsima           E. Bowell       12.1   0.15                    0   0   0   0   0   0  7761   77 20000226 338.482002  77.062669  18.507530 10.858282 0.08206346   2.99741085 19991222 1.0E-01 -1.8E-04 20000121 3.1E-01 20010217 4.6E-01 20080718 4.6E-01 20080718
 6167 Narmanskij         E. Bowell       14.0   0.15                    0   0   0   0   0   0  7052   35 20000226 204.160563 340.799796 347.560687  1.636577 0.20096213   2.39788093 19990816 2.8E-01  1.8E-03 20000121 3.4E-01 20000308 8.4E-01 20010724 8.3E-01 20010724
 6168 1981 EB1           E. Bowell       12.9   0.15                    0   0   8   0   0   0  7148   95 20000226  95.899865  86.761713 134.270125  2.556038 0.07643913   3.15673462 19990816 1.1E-01 -7.3E-05 20000121 2.7E-01 20000922 4.7E-01 20071226 4.5E-01 20071226
 6169 1981 EX4           E. Bowell       12.6   0.15                    0   0   8   0   0   0  6851  112 20000226  32.477953 117.618639 208.023371 20.049275 0.13348700   3.10072225 19991201 9.2E-02  9.2E-05 20000121 3.4E-01 20001120 4.1E-01 20061229 3.4E-01 20061229
 6170 Levasseur          E. Bowell       13.7   0.15                    8   0   0   0   1   1 16321   92 20000226 127.884843 103.623322  12.007705 22.589651 0.31748532   2.35323794 19990627 1.6E-01  4.5E-04 20000121 2.9E-01 20000709 4.5E-01 20060104 4.4E-01 20060104
 6171 1981 UT            E. Bowell       13.8   0.15                    0   0   0   0   0   0  6373   71 20000226 194.752530  42.918010 353.337378  3.041679 0.09943163   2.21637778 19990514 1.4E-01  6.9E-04 20000121 3.1E-01 20000605 4.4E-01 20070806 4.1E-01 20041001
 6172 Prokofeana         E. Bowell       15.3   0.15                    8   0   0   0   0   1 14990   32 20000226  61.154351 193.370954 218.713766 15.816994 0.43196857   2.57716008 19960317 9.1E-01  6.1E-03 20000121 1.1E+00 20000228 1.3E+00 20080102 8.9E-01 20071228
 6173 Jimwestphal        E. Bowell       12.6   0.15                    0   0   0   0   0   0  7795   75 20000226  37.530799  65.836858  72.797942 10.008148 0.12276320   2.56243955 19990816 3.6E-01  2.0E-03 20000121 5.2E-01 20000405 7.4E-01 20080306 5.7E-01 20080306
 6174 Polybius           E. Bowell       11.9   0.15       20.6         0   0   0   0   0   0  7783   74 20000226  53.515807 302.284642  21.947383 14.696136 0.21696743   3.06120627 19991230 9.9E-02  2.1E-04 20000121 4.2E-01 20001223 4.5E-01 20070129 4.0E-01 20090619
 6175 1983 XW            E. Bowell       12.6   0.15                    0   0   0   0   0   0 16862  103 20000226 325.919496   9.924902  35.233651  0.407609 0.20742554   3.19093058 19991120 8.6E-02 -9.2E-05 20000121 2.7E-01 20001118 3.1E-01 20061220 2.9E-01 20061220
 6176 1985 BH            E. Bowell       13.1   0.15                    0   0   0   0   0   0 16174   62 20000226 259.749019 261.915421 111.693345  5.662062 0.15440154   2.25281184 19990816 1.1E-01  3.2E-04 20000121 3.0E-01 20000726 3.5E-01 20070916 3.2E-01 20070916
 6177 1986 CE2           E. Bowell       13.7   0.15                    0   0   0   0   0   0 17947   76 20000226 116.137778 139.786101   1.275962  5.686215 0.07599184   2.20330314 19990816 3.4E-01  8.4E-04 20000121 7.4E-01 20000725 8.4E-01 20030617 5.6E-01 20030617
 6178 1986 DA            E. Bowell       15.1   0.15                    4   0   0   0   0   1  8178  159 20000226 336.951988 127.155937  64.832798  4.307496 0.58558982   2.81133796 19991222 2.9E-01 -2.4E-03 20000121 5.5E-01 20000717 1.4E+00 20050202 9.8E-01 20050202
 6179 Brett              E. Bowell       13.7   0.15                    0   0   0   0   0   0 17450   39 20000226 216.642834  50.217992 155.545780 23.289943 0.21319812   2.43122065 19991201 2.2E-01 -8.7E-04 20000121 4.9E-01 20010208 5.4E-01 20050315 4.6E-01 20050315
 6180 Bystritskaya       E. Bowell       13.5   0.15                    0   0   0   0   0   3  4513   66 20000226 181.345502 313.009810  28.741844  1.157708 0.21278146   2.44316497 19990816 2.6E-01  1.4E-03 20000121 3.0E-01 20000302 1.8E+00 20050719 2.3E+00 20090827
 6181 1986 RW            E. Bowell       13.3   0.15                    0   0   0   0   0   0 16446   72 20000226 165.665096  93.734584 303.788566  7.568832 0.23843051   2.43092387 19990816 2.2E-01  1.3E-03 20000121 3.7E-01 20000430 6.2E-01 20050922 6.2E-01 20091115
 6182 Katygord           E. Bowell       14.3   0.15                    0   0   0   0   1   0 16621   53 20000226 245.460976  72.610194 284.581200  4.763167 0.23053189   2.25439675 19990816 1.4E-01  6.4E-04 20000121 2.8E-01 20000527 3.5E-01 20041021 3.4E-01 20041021
 6183 Viscome            E. Bowell       14.0   0.15                    8   0   0   0   0   1  4241   60 20000226 178.355010 115.954714 274.929348 19.655181 0.28970289   2.30655341 19990627 1.8E-01  1.0E-03 20000121 3.1E-01 20000506 8.9E-01 20080914 8.8E-01 20080914
 6184 1987 UQ3           E. Bowell       13.4   0.15                    0   0   0   0   0   0  7260   54 20000226 213.388006 257.615520  82.003398  6.299052 0.12312837   2.32146206 19990816 2.3E-01  1.6E-03 20000121 3.5E-01 20000405 8.6E-01 20080903 8.2E-01 20080903
 6185 1987 YD            E. Bowell       13.2   0.15                    0   0   0   0   0   0 17357   93 20000226 138.657672  43.150563  63.487402  8.764779 0.17092934   2.34178968 19990627 1.1E-01  4.0E-04 20000121 2.6E-01 20000705 3.3E-01 20081009 3.2E-01 20081009
 6186 Zenon              E. Bowell       13.5   0.15                    0   0   0   0   0   0 12128   71 20000226 164.591943  86.385550 315.621542  4.206654 0.18444481   2.37981977 19990514 2.4E-01  1.3E-03 20000121 4.2E-01 20000505 5.3E-01 20080712 4.5E-01 20080712
 6187 1988 RD5           E. Bowell       12.5   0.15                    0   0   0   0   0   0 16598  141 20000226 349.140607 329.919010  53.209487  1.939429 0.17834702   3.13624658 19991210 7.3E-02 -7.0E-05 20000121 2.1E-01 20001201 2.3E-01 20070109 2.2E-01 20070109
 6188 1988 SW2           E. Bowell       12.6   0.15                    0   0   0   0   0   0  6760   83 20000226  18.646211 287.790102  55.826564  2.165913 0.17268369   3.17119427 19991201 8.7E-02 -6.1E-05 20000121 3.1E-01 20001125 3.8E-01 20061220 3.3E-01 20061221
 6189 Volk               E. Bowell       13.5   0.15                    0   0   2   0   0   0  9292   53 20000226 241.067908  67.939339 245.545245  5.943969 0.13474461   2.30456494 19990816 2.1E-01  1.6E-03 20000121 3.1E-01 20000403 5.0E-01 20040621 4.8E-01 20040621
 6190 Rennes             E. Bowell       12.9   0.15                    0   0   0   0   0   0 17655   83 20000226  66.204946  69.202200 312.838348  1.681007 0.09148448   2.81107158 19991222 1.4E-01 -6.7E-04 20000121 3.0E-01 20010312 3.1E-01 20060404 2.7E-01 20060404
 6191 Eades              E. Bowell       12.6   0.15                    0   0   0   0   0   0 16333   69 20000226  40.701855 287.953028  61.939002 10.211078 0.12466608   2.99787012 19991222 1.2E-01 -2.9E-04 20000121 3.8E-01 20010102 3.9E-01 20070228 3.4E-01 20070228
 6192 1990 KB1           E. Bowell       12.7   0.15        7.4         0   0   0   0   0   0  8621   36 20000226 265.362870 168.393456 122.426022 10.315851 0.26579277   2.29245283 19991201 2.6E-01  2.0E-03 20000121 3.4E-01 20000313 1.4E+00 20040707 1.3E+00 20040707
 6193 Manabe             E. Bowell       12.5   0.15                    0   0   0   0   0   0 18416   63 20000226 257.903450 303.873440 307.483979  8.573115 0.21799901   2.39724756 19991230 2.4E-01 -1.2E-04 20000121 5.0E-01 20010717 5.0E-01 20010717 4.3E-01 20080409
 6194 Denali             E. Bowell       12.7   0.15                    0   0   0   0   0   0  9117   71 20000226 130.716418  64.821117  38.459874  9.471967 0.09668689   2.37949644 19990627 2.2E-01  1.0E-03 20000121 4.9E-01 20000617 6.4E-01 20080901 4.8E-01 20080901
 6195 Nukariya           E. Bowell       13.6   0.15                    0   0   0   0   0   0  7371   91 20000226 102.206049 306.958827 130.975117  3.367058 0.11439058   2.51299038 19990816 2.5E-01  1.2E-03 20000121 3.5E-01 20000409 4.1E-01 20080414 4.0E-01 20090725
 6196 1991 UO4           E. Bowell       13.5   0.15                    0   0   0   0   0   0  6309   39 20000226 279.270421 322.024553 336.958287  6.199426 0.09432284   2.19934704 19990816 3.1E-01  2.4E-03 20000121 7.5E-01 20000516 8.7E-01 20070822 7.4E-01 20070823
 6197 1992 AB1           E. Bowell       13.2   0.15                    0   0   0   0   0   0  5686   57 20000226 111.904520 214.824362 252.272908  5.852489 0.06816497   2.32732036 19990514 2.1E-01  8.0E-04 20000121 4.1E-01 20000531 4.9E-01 20070519 4.9E-01 20100302
 6198 Shirakawa          E. Bowell       13.2   0.15                    0   0   0   0   0   0  6283   66 20000226 165.008131  64.375974  25.757895  4.606643 0.10928768   2.26746103 19990627 2.0E-01  6.3E-04 20000121 4.6E-01 20000711 4.7E-01 20070803 4.4E-01 20090117
 6199 Yoshiokayayoi      E. Bowell       12.0   0.15                    0   0   0   0   0   0 18205   68 20000226 351.891254 174.096507 308.957702 12.132663 0.12013386   2.59309001 19991222 2.0E-01 -1.2E-03 20000121 4.1E-01 20010514 4.2E-01 20050424 3.5E-01 20090403
 6200 Hachinohe          E. Bowell       13.6   0.15                    0   0   0   0   0   0 17747   68 20000226 224.196968 308.020986  53.940014  8.624159 0.19397256   2.25184173 19990816 1.2E-01  7.8E-04 20000121 2.5E-01 20000515 3.4E-01 20070618 3.0E-01 20070618
 6201 Ichiroshimizu      E. Bowell       13.1   0.15                    0   0   0   0   0   0  7679   97 20000226 184.369985 178.277549  98.510763  5.011177 0.17201528   2.58228691 19991222 1.9E-01 -8.6E-04 20000121 3.1E-01 20010315 4.4E-01 20060727 6.0E-01 20100630
 6202 Georgemiley        E. Bowell       14.9   0.15                    0   0  16   0   0   0 10221   49 20000226 187.329323 118.677453 285.748246  1.554472 0.21825163   2.32489514 19990409 4.0E-01  2.6E-03 20000121 8.8E-01 20000529 1.3E+00 20081012 8.3E-01 20081013
 6203 1981 EC23          E. Bowell       13.1   0.15                    0   0   8   0   0   0 17837   92 20000226  38.820239  45.287623 236.529618  0.944862 0.04633290   3.14825291 19990816 1.4E-01 -3.1E-04 20000121 2.5E-01 20000928 3.9E-01 20080109 3.8E-01 20080109
 6204 MacKenzie          E. Bowell       14.5   0.15                    0   0   0   0   0   0 17874   98 20000226 264.841882 188.166895  54.304261  5.158762 0.11585766   2.19723580 19991201 3.2E-01  5.8E-04 20000121 3.2E-01 20000128 3.5E-01 20070426 3.4E-01 20070427
 6205 Menottigalli       E. Bowell       13.7   0.15                    0   0   0   0   1   0  5715   62 20000226 183.249003 215.275787 132.005606 13.801489 0.23134418   2.36444141 19990409 2.6E-01  1.8E-03 20000121 3.3E-01 20000314 6.4E-01 20010711 6.2E-01 20010711
 6206 Corradolamberti    E. Bowell       12.9   0.15                    0   0   0   0   1   0  7937  112 20000226 313.510265 201.063082 238.247777  1.098637 0.04288150   2.83290529 19991222 9.0E-02  2.0E-04 20000121 3.2E-01 20001226 4.3E-01 20070501 4.3E-01 20070430
 6207 1988 BV            E. Bowell       13.8   0.15                    0   0   0   0   0   0  5650   82 20000226 182.233010 350.761645  86.005788  2.973837 0.19773803   2.33267217 19990816 1.7E-01  6.3E-04 20000121 4.0E-01 20000706 9.2E-01 20081115 9.1E-01 20081115
 6208 Wakata             E. Bowell       13.9   0.15                    0   0   0   0   0   0  6310  108 20000226  67.869278 242.499991 250.131097  0.856357 0.09501375   2.25363848 19990816 1.9E-01  7.9E-04 20000121 3.6E-01 20000514 4.5E-01 20030310 4.0E-01 20030310
 6209 Schwaben           E. Bowell       13.8   0.15                    0   0   0   0   0   0  4126   79 20000226 103.467355 202.428838 282.006021  1.417272 0.13659512   2.40771214 19990816 1.4E-01  5.5E-04 20000121 3.0E-01 20000617 3.8E-01 20080811 3.9E-01 20091216
 6210 1991 AX1           E. Bowell       12.1   0.15                    0   0   0   0   0   0 13820  146 20000226 298.168339  18.133964 126.013319  3.014677 0.01864474   2.86109350 19991222 9.2E-02 -4.7E-04 20000121 2.2E-01 20010227 2.8E-01 20060316 2.6E-01 20060315
 6211 Tsubame            E. Bowell       12.7   0.15                    0   0   0   0   0   0  7882   72 20000226 287.546457 247.179412 336.264324  8.543987 0.09512516   2.75466508 20000120 2.9E-01  1.1E-03 20000121 3.0E-01 20000207 1.0E+00 20010610 9.6E-01 20010610
 6212 1993 MS1           E. Bowell       12.4   0.15                    0   0   0   0   0   0  8911   75 20000226 328.778695 350.343601 228.975614 11.340311 0.13423996   2.47515935 19990816 3.0E-01  2.5E-03 20000121 4.7E-01 20000402 8.4E-01 20080508 7.3E-01 20080509
 6213 Zwiers             E. Bowell       14.6   0.15                    0   0   1   0   0   0 13999   49 20000226 107.882683 173.612738 283.836719  1.341165 0.14775220   2.27367966 19990816 2.9E-01  1.1E-03 20000121 5.4E-01 20000522 5.8E-01 20030326 4.8E-01 20030326
 6214 Mikhailgrinev      E. Bowell       11.9   0.15                    0   0   0   0   0   0 10283   93 20000226  20.262540 262.635463  82.980291  2.367753 0.17653170   3.16948610 19991210 9.9E-02 -1.5E-04 20000121 2.5E-01 20001202 2.9E-01 20061227 2.7E-01 20061227
 6215 1973 EK            E. Bowell       12.9   0.15                    0   0   0   0   0   0  9414   49 20000226  19.136083 324.306994 197.500755  1.634991 0.06924888   2.69994828 19990816 2.1E-01  1.2E-03 20000121 2.9E-01 20000402 3.9E-01 20090418 3.5E-01 20090418
 6216 San Jose           E. Bowell       12.7   0.15                    0   0   0   0   0   0 16305   99 20000226  85.379532  27.537313  30.632772  3.779168 0.09988037   2.75418436 19991222 2.1E-01  1.0E-03 20000121 2.3E-01 20000222 3.9E-01 20060630 3.9E-01 20060629
 6217 1975 XH            E. Bowell       14.0   0.15                    0   0   0   0   0   0  8559   52 20000226 106.267385  41.568664  94.398165 10.857002 0.21005905   2.41600496 19990627 1.4E-01  4.5E-04 20000121 3.3E-01 20000711 4.3E-01 20051110 4.9E-01 20091220
 6218 Mizushima          E. Bowell       14.6   0.15                    0   0   0   0   0   0  8285   87 20000226  72.898126 163.350359 180.683378  5.817996 0.15225311   2.28128565 19991201 1.1E-01 -8.8E-05 20000121 2.1E-01 20010227 4.2E-01 20090809 4.1E-01 20090809
 6219 Demalia            E. Bowell       14.6   0.15                    0   0   0   0   0   0 16010   53 20000226 273.895936  13.814628 344.297011  2.194623 0.19798798   2.39510623 19990409 2.5E-01  1.0E-03 20000121 7.0E-01 20000713 7.0E-01 20000713 5.4E-01 20000713
 6220 Stepanmakarov      E. Bowell       12.4   0.15                    0   0   0   0   0   0  7741  151 20000226 341.578753 207.081192 220.592746  9.874465 0.09308811   3.02733845 19991222 6.1E-02 -2.1E-06 20000121 2.9E-01 20010117 3.0E-01 20051225 2.6E-01 20051225
 6221 Ducentesima        E. Bowell       13.0   0.15                    0   0   0   0   0   0 16915  109 20000226 184.495849  54.964987 147.261853  1.791310 0.10134439   3.18227023 19991222 9.0E-02 -1.1E-04 20000121 2.8E-01 20001207 3.8E-01 20090707 3.7E-01 20090707
 6222 1980 PB3           E. Bowell       11.3   0.15       29.0         0   0   0   0   0   0  7076   73 20000226 246.375385 122.419397  55.058633 21.112612 0.12543623   3.26048091 19991222 1.1E-01 -3.6E-04 20000121 2.4E-01 20010104 5.5E-01 20080428 5.5E-01 20080428
 6223 Dahl               E. Bowell       12.6   0.15                    0   0   0   0   0   0 18255   94 20000226  86.062060  75.164129 294.712887  3.851121 0.12118793   2.73468068 19991222 1.9E-01 -8.2E-04 20000121 4.2E-01 20010325 4.3E-01 20060503 3.2E-01 20060503
 6224 1981 EK8           E. Bowell       15.0   0.15                    0   0   8   0   0   0  7561   63 20000226 352.650061 353.510449 283.134475  5.377975 0.14078393   2.36471362 19990816 2.1E-01  3.2E-04 20000121 3.7E-01 20000818 7.2E-01 20070627 6.1E-01 20070626
 6225 1981 EK12          E. Bowell       15.2   0.15                    0   0   8   0   0   0 16293   78 20000226 273.933873 320.953151 218.694138  5.340597 0.03296208   2.21124098 19991230 1.5E-01 -7.0E-04 20000121 4.1E-01 20010511 6.6E-01 20080719 5.5E-01 20080719
 6226 1981 EY18          E. Bowell       14.8   0.15                    0   0   8   0   0   0  8464  146 20000226   7.820967 151.038711 279.408790  2.175512 0.13210640   2.20887592 19991230 8.3E-02 -4.6E-05 20000121 9.1E-02 20000630 3.3E-01 20070127 3.3E-01 20070127
 6227 1981 EQ42          E. Bowell       13.1   0.15                    0   0   8   0   0   0  8448   84 20000226  32.016108  70.021885 205.081313  0.497373 0.16885140   3.21396643 19990816 1.1E-01  4.2E-06 20000121 2.3E-01 20000927 2.8E-01 20050714 2.8E-01 20050714
 6228 1982 BA            E. Bowell       12.6   0.15                    0   0   0   0   0   0  6533   62 20000226  33.681776 342.945644 142.523734 14.414912 0.11150296   2.68638702 19991222 2.4E-01  1.8E-03 20000121 3.0E-01 20000311 4.0E-01 20090403 3.6E-01 20090403
 6229 Tursachan          E. Bowell       12.8   0.15                    0   0   0   0   0   0  5882  107 20000226  16.410620 236.131455 146.355239  1.646514 0.18801637   3.08139982 19991222 8.5E-02 -6.3E-05 20000121 2.4E-01 20010116 3.1E-01 20090704 3.0E-01 20090704
 6230 1984 SG1           E. Bowell       13.1   0.15                    0   0   0   0   0   0  5574  120 20000226  99.138745  93.827742 287.475586  3.273018 0.08340358   2.78048571 19991230 1.8E-01 -1.5E-05 20000121 1.8E-01 20000121 5.1E-01 20060521 5.0E-01 20060521
 6231 1985 FH            E. Bowell       13.4   0.15                    0   0   0   0   0   0  5404  121 20000226 280.164448  32.941520 162.859967  9.412758 0.13951731   2.47419205 19991222 2.5E-01 -1.4E-03 20000121 3.7E-01 20010522 4.6E-01 20080111 4.4E-01 20080111
 6232 Zubitskia          E. Bowell       13.7   0.15                    0   0   0   0   0   0  8339   50 20000226 201.359319 287.122910 333.113752  5.953142 0.14715625   2.24289355 19991222 1.9E-01 -1.3E-03 20000121 3.6E-01 20010429 3.6E-01 20080703 3.3E-01 20080703
 6233 Kimura             E. Bowell       13.3   0.15                    0   0   0   0   0   0 17601   71 20000226  21.948549 205.352269 267.253495  6.803989 0.17592071   2.79445011 19991201 2.8E-01  8.6E-04 20000121 2.9E-01 20000203 4.4E-01 20060619 4.3E-01 20010525
 6234 1986 SF            E. Bowell       13.9   0.15                    0   0   0   0   0   0  8850   84 20000226  53.790074 280.083508 348.575204  4.011707 0.18201269   2.26169324 19990816 1.0E-01 -3.0E-06 20000121 2.6E-01 20001113 3.6E-01 20060630 3.5E-01 20060630
 6235 1987 VB            E. Bowell       13.1   0.15                    0   0   0   0   0   0 17770   84 20000226 223.459906 129.303018 283.791185  2.913582 0.14142081   2.24248831 19990816 1.5E-01  5.2E-04 20000121 4.1E-01 20000730 4.9E-01 20070918 4.1E-01 20070918
 6236 Mallard            E. Bowell       12.7   0.15                    0   0   0   0   0   0 16485  123 20000226  32.492060 309.549886  90.014839  1.868510 0.18933479   3.13618011 19991222 8.0E-02 -4.8E-04 20000121 2.2E-01 20010222 2.7E-01 20080518 2.6E-01 20080518
 6237 Chikushi           E. Bowell       11.5   0.15                    0   0   0   0   0   0 15939   82 20000226  35.506835 218.136912  26.363493  5.396674 0.06666853   3.94876977 19990816 1.3E-01  2.8E-04 20000121 2.4E-01 20000721 3.2E-01 20080726 3.6E-01 20090920
 6238 1989 NM            E. Bowell       12.5   0.15                    0   0   0   0   0   0 16330   77 20000226 199.929283 215.649281  99.174173  8.362878 0.16073607   2.56107395 19991222 2.5E-01  1.2E-03 20000121 2.7E-01 20000220 5.0E-01 20090509 4.7E-01 20090509
